"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node14.ltseng-123454.hyflowtm-pg0.utah.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output server_8.dstat.csv 1",,,,"Date:","12 Apr 2022 16:25:31 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
"time","epoch","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","read","writ"
12-04 16:25:31,1649802331.394,0.846,0.040,99.110,0.003,0,23954.008,1692875.560,0,0,577310720,64146173952,60919808,2502279168,1.756,3.560
12-04 16:25:32,1649802332.395,0,0,100,0,0,0,0,11586,9252,577191936,64146223104,60919808,2502348800,0,0
12-04 16:25:33,1649802333.395,4.846,4.531,90.623,0,0,286720,262144,104031,102151,592703488,64130506752,60940288,2502443008,14,14
12-04 16:25:34,1649802334.395,3.706,3.204,93.090,0,0,0,0,467772,476227,594444288,64128712704,60940288,2502488064,0,0
12-04 16:25:35,1649802335.395,5.395,4.454,90.151,0,0,0,0,1133499,1204297,597565440,64125591552,60940288,2502488064,0,0
12-04 16:25:36,1649802336.395,4.459,4.268,91.274,0,0,0,0,1185739,1246379,597225472,64125931520,60940288,2502488064,0,0
12-04 16:25:37,1649802337.395,4.997,4.554,90.449,0,0,0,0,1206200,1275699,596627456,64126529536,60940288,2502488064,0,0
12-04 16:25:38,1649802338.395,4.798,3.775,91.427,0,0,0,0,1213815,1279808,597078016,64126078976,60940288,2502488064,0,0
12-04 16:25:39,1649802339.395,5.260,4.246,90.368,0.127,0,0,122880,1214377,1277999,598417408,64124731392,60948480,2502488064,0,6
12-04 16:25:40,1649802340.395,5.130,4.307,90.564,0,0,0,0,1203663,1266526,597954560,64125194240,60948480,2502488064,0,0
12-04 16:25:41,1649802341.395,5.576,4.825,89.599,0,0,0,0,1203901,1263240,597852160,64125296640,60948480,2502488064,0,0
12-04 16:25:42,1649802342.395,5.682,4.104,90.215,0,0,0,0,1217721,1275989,598138880,64125009920,60948480,2502488064,0,0
12-04 16:25:43,1649802343.395,5.253,4.304,90.443,0,0,0,0,1234308,1298445,598290432,64124858368,60948480,2502488064,0,0
12-04 16:25:44,1649802344.395,5.485,4.540,89.975,0,0,0,0,1230795,1298761,598634496,64124514304,60948480,2502488064,0,0
12-04 16:25:45,1649802345.395,4.883,4.566,90.552,0,0,0,98304,1225082,1289338,598941696,64124198912,60956672,2502488064,0,6
12-04 16:25:46,1649802346.395,5.531,4.651,89.818,0,0,0,0,1211055,1271279,598736896,64124403712,60956672,2502488064,0,0
12-04 16:25:47,1649802347.395,4.531,4.340,91.130,0,0,0,933888,1215423,1279465,596979712,64126160896,60956672,2502488064,0,112
12-04 16:25:48,1649802348.395,5.496,4.232,90.272,0,0,0,0,1210405,1273771,598999040,64124137472,60956672,2502492160,0,0
12-04 16:25:49,1649802349.395,5.180,4.611,90.208,0,0,0,0,1223271,1285964,598704128,64124432384,60956672,2502492160,0,0
12-04 16:25:50,1649802350.395,4.965,4.201,90.834,0,0,0,0,1230483,1296190,598224896,64124911616,60956672,2502492160,0,0
12-04 16:25:51,1649802351.395,4.525,4.398,91.013,0.064,0,0,106496,1221170,1288581,598450176,64124678144,60964864,2502492160,0,8
12-04 16:25:52,1649802352.395,4.835,4.326,90.840,0,0,0,0,1212209,1274300,598237184,64124891136,60964864,2502492160,0,0
12-04 16:25:53,1649802353.395,5.243,4.611,90.145,0,0,0,0,1208847,1269476,599011328,64124116992,60964864,2502492160,0,0
12-04 16:25:54,1649802354.395,5.591,3.748,90.661,0,0,0,0,1216029,1288948,597987328,64125140992,60964864,2502492160,0,0
12-04 16:25:55,1649802355.395,5.429,4.482,90.088,0,0,0,0,1223966,1287482,597270528,64125857792,60964864,2502492160,0,0
12-04 16:25:56,1649802356.395,4.406,4.470,91.124,0,0,0,0,1235131,1305629,597008384,64126119936,60964864,2502492160,0,0
12-04 16:25:57,1649802357.395,5.626,4.298,90.076,0,0,0,98304,1235914,1299516,597348352,64125771776,60973056,2502492160,0,6
12-04 16:25:58,1649802358.395,4.673,3.905,91.421,0,0,0,0,1221661,1290622,596987904,64126132224,60973056,2502492160,0,0
12-04 16:25:59,1649802359.395,5.083,4.130,90.788,0,0,0,0,1217787,1289519,597291008,64125829120,60973056,2502492160,0,0
12-04 16:26:00,1649802360.395,4.978,3.957,91.066,0,0,0,0,1231817,1302858,597487616,64125632512,60973056,2502492160,0,0
12-04 16:26:01,1649802361.395,4.835,4.326,90.840,0,0,0,0,1209746,1265953,597848064,64125267968,60973056,2502496256,0,0
12-04 16:26:02,1649802362.395,4.236,4.108,91.656,0,0,0,647168,1223325,1288713,598167552,64124948480,60973056,2502496256,0,126
12-04 16:26:03,1649802363.395,4.461,4.589,90.950,0,0,0,106496,1235261,1295572,599003136,64124104704,60981248,2502496256,0,8
12-04 16:26:04,1649802364.395,5.146,4.193,90.661,0,0,0,0,1219970,1281844,599040000,64124067840,60981248,2502496256,0,0
12-04 16:26:05,1649802365.395,4.598,4.342,91.060,0,0,0,0,1211667,1271933,597708800,64125399040,60981248,2502496256,0,0
12-04 16:26:06,1649802366.395,4.728,4.026,91.246,0,0,0,0,1223967,1288406,599121920,64123985920,60981248,2502496256,0,0
12-04 16:26:07,1649802367.395,5.193,4.307,90.500,0,0,0,16384,1211133,1275513,596779008,64126328832,60981248,2502496256,0,4
12-04 16:26:08,1649802368.395,4.159,4.351,91.427,0.064,0,0,98304,1211120,1274341,597430272,64125677568,60989440,2502488064,0,6
12-04 16:26:09,1649802369.395,4.496,3.789,91.715,0,0,0,0,1207957,1257219,598568960,64124530688,60989440,2502496256,0,0
12-04 16:26:10,1649802370.395,5.426,4.606,89.968,0,0,0,0,1220604,1287692,598728704,64124370944,60989440,2502496256,0,0
12-04 16:26:11,1649802371.395,4.673,4.033,91.293,0,0,0,0,1229192,1293996,598810624,64124289024,60989440,2502496256,0,0
12-04 16:26:12,1649802372.395,5.127,4.684,90.190,0,0,0,0,1230429,1296751,598028288,64125071360,60989440,2502496256,0,0
12-04 16:26:13,1649802373.395,4.725,4.342,90.932,0,0,0,98304,1237956,1299939,598384640,64124706816,60997632,2502496256,0,6
12-04 16:26:14,1649802374.395,4.180,4.116,91.704,0,0,0,0,1220347,1282228,598900736,64124186624,60997632,2502500352,0,0
12-04 16:26:15,1649802375.395,5.174,4.732,90.095,0,0,0,0,1227723,1290806,598376448,64124710912,60997632,2502500352,0,0
12-04 16:26:16,1649802376.395,4.713,4.395,90.892,0,0,0,0,1218380,1284917,599216128,64123871232,60997632,2502500352,0,0
12-04 16:26:17,1649802377.395,4.914,3.957,91.130,0,0,0,0,1216139,1273155,597909504,64125177856,60997632,2502500352,0,0
12-04 16:26:18,1649802378.395,4.415,4.351,91.235,0,0,0,106496,1209046,1272928,598790144,64124293120,61005824,2502496256,0,8
12-04 16:26:19,1649802379.395,5.320,4.433,90.247,0,0,0,0,1233835,1303161,597983232,64125095936,61005824,2502500352,0,0
12-04 16:26:20,1649802380.395,4.647,4.519,90.834,0,0,0,0,1217630,1274906,597319680,64125759488,61005824,2502500352,0,0
12-04 16:26:21,1649802381.395,4.534,4.406,91.060,0,0,0,0,1218877,1282277,597680128,64125399040,61005824,2502500352,0,0
12-04 16:26:22,1649802382.395,5.099,4.015,90.886,0,0,0,0,1227984,1298712,599052288,64124026880,61005824,2502500352,0,0
12-04 16:26:23,1649802383.395,5.200,4.122,90.615,0.063,0,0,106496,1102019,1217397,597880832,64125190144,61014016,2502500352,0,8
12-04 16:26:24,1649802384.395,4.534,4.849,90.617,0,0,0,0,952655,1078840,599126016,64123944960,61014016,2502500352,0,0
12-04 16:26:25,1649802385.395,4.334,3.888,91.778,0,0,0,0,929903,1061231,597336064,64125734912,61014016,2502500352,0,0
12-04 16:26:26,1649802386.395,3.969,3.777,92.254,0,0,0,0,931629,1061040,598814720,64124256256,61014016,2502500352,0,0
12-04 16:26:27,1649802387.395,4.151,3.895,91.954,0,0,0,0,918139,1056182,597770240,64125300736,61014016,2502500352,0,0
12-04 16:26:28,1649802388.395,3.585,4.353,92.061,0,0,0,0,942951,1073231,598556672,64124514304,61014016,2502500352,0,0
12-04 16:26:29,1649802389.395,3.642,4.473,91.885,0,0,0,106496,937658,1073972,597725184,64125337600,61022208,2502500352,0,6
12-04 16:26:30,1649802390.395,4.511,4.066,91.423,0,0,0,0,931098,1063097,598810624,64124252160,61022208,2502500352,0,0
12-04 16:26:31,1649802391.395,3.553,3.488,92.959,0,0,0,0,939535,1071063,597884928,64125177856,61022208,2502500352,0,0
12-04 16:26:32,1649802392.395,3.335,4.426,92.239,0,0,0,0,938075,1069421,598773760,64124289024,61022208,2502500352,0,0
12-04 16:26:33,1649802393.395,3.284,3.992,92.724,0,0,0,24576,936250,1068183,599302144,64123760640,61022208,2502500352,0,6
12-04 16:26:34,1649802394.395,3.654,4.167,92.179,0,0,0,0,930203,1059769,598306816,64124755968,61022208,2502500352,0,0
12-04 16:26:35,1649802395.395,4.159,3.775,92.067,0,0,0,114688,933885,1066672,597704704,64125345792,61030400,2502504448,0,8
12-04 16:26:36,1649802396.395,3.666,3.730,92.605,0,0,0,0,921196,1041486,599248896,64123801600,61030400,2502504448,0,0
12-04 16:26:37,1649802397.395,3.699,3.699,92.602,0,0,0,0,745853,676616,598216704,64124833792,61030400,2502504448,0,0
12-04 16:26:38,1649802398.395,3.501,3.692,92.807,0,0,0,0,674794,549157,599445504,64123600896,61030400,2502508544,0,0
12-04 16:26:39,1649802399.395,3.624,3.751,92.626,0,0,0,0,671354,533045,598802432,64124243968,61030400,2502508544,0,0
12-04 16:26:40,1649802400.395,4.008,3.308,92.684,0,0,0,0,657017,522688,598011904,64125034496,61030400,2502508544,0,0
12-04 16:26:41,1649802401.395,3.001,3.576,93.359,0.064,0,0,114688,594717,504098,598085632,64124952576,61038592,2502508544,0,8
12-04 16:26:42,1649802402.395,3.306,3.687,93.007,0,0,0,0,576042,486727,598781952,64124256256,61038592,2502508544,0,0
12-04 16:26:43,1649802403.395,3.603,3.729,92.668,0,0,0,0,525291,463993,597610496,64125427712,61038592,2502508544,0,0
12-04 16:26:44,1649802404.395,2.744,3.382,93.874,0,0,0,0,477383,441679,598437888,64124600320,61038592,2502508544,0,0
12-04 16:26:45,1649802405.395,3.179,3.369,93.452,0,0,0,0,467599,430290,596611072,64126427136,61038592,2502508544,0,0
12-04 16:26:46,1649802406.395,3.363,3.490,93.147,0,0,0,0,476277,440037,598097920,64124940288,61038592,2502508544,0,0
12-04 16:26:47,1649802407.395,3.592,3.655,92.754,0,0,0,90112,456237,423102,598454272,64124575744,61046784,2502508544,0,6
12-04 16:26:48,1649802408.395,3.357,3.167,93.477,0,0,0,0,385128,353081,596660224,64126369792,61046784,2502508544,0,0
12-04 16:26:49,1649802409.395,3.109,2.982,93.909,0,0,0,0,350413,315927,597340160,64125689856,61046784,2502508544,0,0
12-04 16:26:50,1649802410.395,3.224,3.287,93.489,0,0,0,0,353766,318664,598179840,64124850176,61046784,2502508544,0,0
12-04 16:26:51,1649802411.395,2.790,3.171,94.039,0,0,0,0,303692,270890,597078016,64125952000,61046784,2502508544,0,0
12-04 16:26:52,1649802412.395,2.650,3.281,94.069,0,0,0,0,237320,203263,598286336,64124743680,61046784,2502508544,0,0
12-04 16:26:53,1649802413.395,2.648,3.405,93.884,0.063,0,0,122880,235495,198778,596918272,64126103552,61054976,2502508544,0,12
12-04 16:26:54,1649802414.395,2.785,2.911,94.304,0,0,0,0,231663,195734,598020096,64125001728,61054976,2502508544,0,0
12-04 16:26:55,1649802415.395,3.021,3.272,93.707,0,0,0,0,231209,196529,596238336,64126783488,61054976,2502508544,0,0
12-04 16:26:56,1649802416.395,2.848,2.975,94.177,0,0,0,0,234634,199466,598462464,64124559360,61054976,2502508544,0,0
12-04 16:26:57,1649802417.395,2.836,3.277,93.888,0,0,0,0,232388,195616,598818816,64124203008,61054976,2502508544,0,0
12-04 16:26:58,1649802418.395,3.143,3.080,93.777,0,0,0,98304,224245,191586,598364160,64124657664,61063168,2502500352,0,6
12-04 16:26:59,1649802419.395,3.021,3.272,93.707,0,0,0,0,233098,197722,597463040,64125550592,61063168,2502508544,0,0
12-04 16:27:00,1649802420.395,2.587,3.407,94.006,0,0,0,0,232833,197104,599416832,64123596800,61063168,2502508544,0,0
12-04 16:27:01,1649802421.395,2.530,3.226,94.244,0,0,0,0,229391,195684,597663744,64125349888,61063168,2502508544,0,0
12-04 16:27:02,1649802422.395,3.147,3.147,93.707,0,0,0,0,232563,197641,597647360,64125366272,61063168,2502508544,0,0
12-04 16:27:03,1649802423.395,2.457,3.655,93.888,0,0,0,106496,218338,184283,597958656,64125042688,61071360,2502512640,0,8
12-04 16:27:04,1649802424.395,2.569,3.634,93.797,0,0,0,16384,152514,121189,597520384,64125480960,61071360,2502512640,0,4
12-04 16:27:05,1649802425.395,2.454,3.084,94.462,0,0,0,0,124483,89186,598392832,64124608512,61071360,2502512640,0,0
12-04 16:27:06,1649802426.395,2.877,3.252,93.871,0,0,0,0,122817,87781,599453696,64123547648,61071360,2502512640,0,0
12-04 16:27:07,1649802427.395,2.696,3.197,94.107,0,0,0,0,123274,88007,598360064,64124641280,61071360,2502512640,0,0
12-04 16:27:08,1649802428.395,2.574,3.202,94.162,0.063,0,0,90112,123862,88104,599478272,64123518976,61079552,2502508544,0,6
12-04 16:27:09,1649802429.395,2.759,3.197,94.044,0,0,0,24576,123332,88316,598675456,64124317696,61079552,2502512640,0,4
12-04 16:27:10,1649802430.395,2.936,3.248,93.816,0,0,0,0,124019,88618,597700608,64125288448,61079552,2502516736,0,0
12-04 16:27:11,1649802431.395,2.762,3.013,94.225,0,0,0,0,124221,88566,599162880,64123826176,61079552,2502516736,0,0
