"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node4.ltseng-123454.hyflowtm-pg0.utah.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output server_3.dstat.csv 1",,,,"Date:","12 Apr 2022 16:25:31 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
"time","epoch","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","read","writ"
12-04 16:25:31,1649802331.136,1.157,0.313,98.525,0.005,0,24510.424,1844526.935,0,0,583843840,64116862976,71458816,2510970880,1.764,4.944
12-04 16:25:32,1649802332.137,0.062,0,99.938,0,0,0,0,14008,9706,584249344,64116445184,71458816,2510979072,0,0
12-04 16:25:33,1649802333.137,5.072,4.822,90.044,0.063,0,0,229376,103206,104981,599031808,64101617664,71462912,2510995456,0,16
12-04 16:25:34,1649802334.137,4.122,3.498,92.380,0,0,0,0,461032,429638,600252416,64100397056,71462912,2510987264,0,0
12-04 16:25:35,1649802335.137,5.136,3.678,91.186,0,0,0,0,1064496,992372,603107328,64097542144,71462912,2510987264,0,0
12-04 16:25:36,1649802336.137,6.281,4.726,88.993,0,0,0,0,1124628,1047158,602214400,64098435072,71462912,2510987264,0,0
12-04 16:25:37,1649802337.137,5.104,4.600,90.296,0,0,0,0,1124824,1044349,602202112,64098447360,71462912,2510987264,0,0
12-04 16:25:38,1649802338.137,5.468,4.525,90.006,0,0,0,204800,1134303,1055678,603164672,64097480704,71467008,2510987264,0,22
12-04 16:25:39,1649802339.137,5.426,4.353,90.221,0,0,0,0,1137756,1065151,604045312,64096600064,71467008,2510987264,0,0
12-04 16:25:40,1649802340.136,5.746,4.809,89.444,0,0,0,0,1128763,1056343,602423296,64098222080,71467008,2510987264,0,0
12-04 16:25:41,1649802341.137,5.901,4.206,89.893,0,0,0,0,1132083,1047240,603025408,64097619968,71467008,2510987264,0,0
12-04 16:25:42,1649802342.137,5.336,4.896,89.768,0,0,0,0,1155630,1084476,603676672,64096968704,71467008,2510987264,0,0
12-04 16:25:43,1649802343.137,4.852,5.167,89.981,0,0,0,0,1148878,1067033,604811264,64095834112,71467008,2510987264,0,0
12-04 16:25:44,1649802344.137,4.943,4.563,90.494,0,0,0,98304,1155363,1078453,604803072,64095838208,71471104,2510987264,0,6
12-04 16:25:45,1649802345.137,5.240,4.545,90.215,0,0,0,0,1158050,1084641,603267072,64097374208,71471104,2510987264,0,0
12-04 16:25:46,1649802346.137,6.121,4.560,89.319,0,0,0,0,1133858,1054612,604086272,64096555008,71471104,2510987264,0,0
12-04 16:25:47,1649802347.137,5.359,4.540,90.101,0,0,0,0,1141597,1059905,604848128,64095793152,71471104,2510987264,0,0
12-04 16:25:48,1649802348.136,5.047,4.858,90.095,0,0,0,4882432,1139709,1068712,604303360,64096333824,71471104,2510991360,0,626
12-04 16:25:49,1649802349.137,5.646,4.580,89.774,0,0,0,0,1144924,1061694,604381184,64096256000,71471104,2510991360,0,0
12-04 16:25:50,1649802350.137,5.409,4.780,89.748,0.063,0,0,106496,1149876,1071745,604905472,64095723520,71479296,2510991360,0,4
12-04 16:25:51,1649802351.137,4.554,5.123,90.323,0,0,0,0,1145378,1076757,605765632,64094863360,71479296,2510991360,0,0
12-04 16:25:52,1649802352.137,5.709,4.517,89.774,0,0,0,0,1135595,1054673,605151232,64095477760,71479296,2510991360,0,0
12-04 16:25:53,1649802353.137,5.130,4.433,90.437,0,0,0,0,1139670,1065914,605556736,64095072256,71479296,2510991360,0,0
12-04 16:25:54,1649802354.137,5.073,4.502,90.425,0,0,0,0,1145123,1068940,604610560,64096018432,71479296,2510991360,0,0
12-04 16:25:55,1649802355.137,5.960,4.391,89.649,0,0,0,0,1147104,1072445,604282880,64096346112,71479296,2510991360,0,0
12-04 16:25:56,1649802356.137,5.506,4.114,90.380,0,0,0,98304,1163756,1090837,604651520,64095969280,71487488,2510991360,0,6
12-04 16:25:57,1649802357.137,5.060,4.617,90.323,0,0,0,0,1156408,1074303,603734016,64096886784,71487488,2510991360,0,0
12-04 16:25:58,1649802358.136,5.213,4.132,90.655,0,0,0,0,1142494,1067264,604332032,64096288768,71487488,2510991360,0,0
12-04 16:25:59,1649802359.137,5.370,4.422,90.208,0,0,0,0,1143849,1065097,603271168,64097349632,71487488,2510991360,0,0
12-04 16:26:00,1649802360.136,6.148,4.454,89.398,0,0,0,0,1153653,1081383,603279360,64097341440,71487488,2510991360,0,0
12-04 16:26:01,1649802361.137,5.233,4.729,90.038,0,0,0,0,1146290,1065827,603439104,64097177600,71487488,2510995456,0,0
12-04 16:26:02,1649802362.137,5.531,4.525,89.881,0.063,0,0,98304,1147633,1074650,603021312,64097587200,71495680,2510995456,0,8
12-04 16:26:03,1649802363.137,5.510,4.117,90.374,0,0,0,0,1160984,1087369,604008448,64096600064,71495680,2510995456,0,0
12-04 16:26:04,1649802364.137,4.825,4.571,90.603,0,0,0,0,1150547,1076054,603373568,64097234944,71495680,2510995456,0,0
12-04 16:26:05,1649802365.137,5.160,4.972,89.868,0,0,0,0,1145057,1074830,602198016,64098410496,71495680,2510995456,0,0
12-04 16:26:06,1649802366.136,4.644,4.517,90.840,0,0,0,0,1143445,1070873,603189248,64097419264,71495680,2510995456,0,0
12-04 16:26:07,1649802367.137,5.531,4.588,89.881,0,0,0,0,1136555,1062780,603496448,64097112064,71495680,2510995456,0,0
12-04 16:26:08,1649802368.137,5.243,4.548,90.208,0,0,0,98304,1143323,1064479,603901952,64096698368,71503872,2510995456,0,6
12-04 16:26:09,1649802369.136,5.313,4.364,90.323,0,0,0,0,1137895,1061277,603369472,64097230848,71503872,2510995456,0,0
12-04 16:26:10,1649802370.137,5.290,4.597,90.113,0,0,0,0,1148569,1070039,603045888,64097554432,71503872,2510995456,0,0
