"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node5.ltseng-123454.hyflowtm-pg0.utah.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output client_3.dstat.csv 1",,,,"Date:","12 Apr 2022 16:25:33 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
"time","epoch","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","read","writ"
12-04 16:25:33,1649802333.582,0.876,0.051,99.069,0.005,0,24547.149,1861215.151,0,0,581058560,64130248704,71208960,2502950912,1.771,5.169
12-04 16:25:34,1649802334.583,0,0,100,0,0,0,0,22568,21202,581124096,64130174976,71208960,2502959104,0,0
12-04 16:25:35,1649802335.583,0,0,100,0,0,0,0,21553,21950,581124096,64130174976,71208960,2502959104,0,0
12-04 16:25:36,1649802336.583,0.063,0,99.937,0,0,0,0,22949,23170,581124096,64130174976,71208960,2502959104,0,0
12-04 16:25:37,1649802337.583,0.063,0,99.937,0,0,0,0,21925,22546,581124096,64130174976,71208960,2502959104,0,0
12-04 16:25:38,1649802338.583,0,0.063,99.937,0,0,0,0,21983,22006,581124096,64130174976,71208960,2502959104,0,0
12-04 16:25:39,1649802339.583,0.125,0,99.875,0,0,0,139264,23170,22934,581115904,64130174976,71217152,2502959104,0,10
12-04 16:25:40,1649802340.583,0.063,0.063,99.875,0,0,0,0,22367,22380,581242880,64130048000,71217152,2502959104,0,0
12-04 16:25:41,1649802341.583,0,0.063,99.937,0,0,0,0,22341,21936,581242880,64130048000,71217152,2502959104,0,0
12-04 16:25:42,1649802342.583,0.063,0.063,99.875,0,0,0,0,21977,22726,581242880,64130048000,71217152,2502959104,0,0
12-04 16:25:43,1649802343.583,1.441,0.627,97.932,0,0,0,876544,26505,27766,583303168,64127979520,71217152,2502959104,0,170
12-04 16:25:44,1649802344.583,0.063,0,99.937,0,0,0,90112,22803,22698,583741440,64127528960,71225344,2502963200,0,6
12-04 16:25:45,1649802345.583,0.063,0.063,99.875,0,0,0,0,22084,22518,583741440,64127528960,71225344,2502963200,0,0
12-04 16:25:46,1649802346.583,0.062,0.125,99.812,0,0,0,0,22405,22560,583741440,64127528960,71225344,2502963200,0,0
12-04 16:25:47,1649802347.583,0.063,0,99.937,0,0,0,0,21895,21950,583741440,64127528960,71225344,2502963200,0,0
12-04 16:25:48,1649802348.583,0,0,100,0,0,0,811008,22247,22204,583741440,64127528960,71225344,2502963200,0,158
12-04 16:25:49,1649802349.584,0.063,0.063,99.875,0,0,0,0,22278,22532,583741440,64127528960,71225344,2502963200,0,0
