"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node13.ltseng-123454.hyflowtm-pg0.utah.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output client_7.dstat.csv 1",,,,"Date:","12 Apr 2022 16:25:33 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
"time","epoch","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","read","writ"
12-04 16:25:33,1649802333.622,0.850,0.045,99.101,0.004,0,23955.624,1733086.587,0,0,577986560,64141193216,64614400,2502537216,1.756,4.322
12-04 16:25:34,1649802334.623,0,0,100,0,0,0,0,24454,24480,577544192,64141631488,64614400,2502553600,0,0
12-04 16:25:35,1649802335.623,0.063,0,99.937,0,0,0,0,22400,23098,577544192,64141631488,64614400,2502553600,0,0
12-04 16:25:36,1649802336.623,0.187,0.062,99.750,0,0,0,0,23287,23692,577544192,64141631488,64614400,2502553600,0,0
12-04 16:25:37,1649802337.623,0.125,0.063,99.812,0,0,0,0,23568,24464,577544192,64141631488,64614400,2502553600,0,0
12-04 16:25:38,1649802338.623,0.063,0,99.937,0,0,0,139264,22206,22328,577536000,64141631488,64622592,2502553600,0,10
12-04 16:25:39,1649802339.623,0.063,0.063,99.875,0,0,0,0,24056,24086,577536000,64141631488,64622592,2502553600,0,0
12-04 16:25:40,1649802340.623,0.125,0.063,99.812,0,0,0,0,23509,23510,577536000,64141631488,64622592,2502553600,0,0
12-04 16:25:41,1649802341.623,0.125,0,99.875,0,0,0,0,23449,23290,577536000,64141631488,64622592,2502553600,0,0
12-04 16:25:42,1649802342.623,0.125,0.062,99.812,0,0,0,0,23503,24466,577536000,64141631488,64622592,2502553600,0,0
12-04 16:25:43,1649802343.623,1.378,0.626,97.996,0,0,0,851968,26291,27549,580055040,64139104256,64630784,2502553600,0,166
12-04 16:25:44,1649802344.623,0.188,0,99.812,0,0,0,0,24476,24480,580333568,64138809344,64630784,2502553600,0,0
12-04 16:25:45,1649802345.623,0.063,0.063,99.875,0,0,0,0,22912,23700,580333568,64138809344,64630784,2502553600,0,0
12-04 16:25:46,1649802346.623,0.187,0.062,99.750,0,0,0,0,22598,22900,580333568,64138809344,64630784,2502553600,0,0
12-04 16:25:47,1649802347.623,0.187,0.062,99.750,0,0,0,0,23897,24076,580333568,64138809344,64630784,2502553600,0,0
12-04 16:25:48,1649802348.623,0.063,0.063,99.812,0.063,0,0,786432,23837,23892,580333568,64138809344,64638976,2502545408,0,142
12-04 16:25:49,1649802349.623,0.063,0.063,99.875,0,0,0,0,23317,23670,580325376,64138809344,64638976,2502553600,0,0
12-04 16:25:50,1649802350.623,0.063,0,99.937,0,0,0,0,23710,23458,580325376,64138809344,64638976,2502553600,0,0
12-04 16:25:51,1649802351.623,0.187,0.062,99.750,0,0,0,0,22417,22596,580325376,64138809344,64638976,2502553600,0,0
12-04 16:25:52,1649802352.623,0.062,0.125,99.812,0,0,0,0,23401,23522,580325376,64138809344,64638976,2502553600,0,0
12-04 16:25:53,1649802353.623,0.500,0.312,99.126,0.062,0,0,344064,25984,26454,583184384,64135942144,64647168,2502553600,0,66
12-04 16:25:54,1649802354.623,1.126,0.375,98.498,0,0,0,0,24238,25271,580767744,64138338304,64647168,2502557696,0,0
12-04 16:25:55,1649802355.623,0.063,0.063,99.875,0,0,0,0,23229,24114,580767744,64138338304,64647168,2502557696,0,0
12-04 16:25:56,1649802356.623,0.125,0.062,99.812,0,0,0,0,22696,22566,580767744,64138338304,64647168,2502557696,0,0
12-04 16:25:57,1649802357.623,0.063,0.063,99.875,0,0,0,0,23863,23544,580767744,64138338304,64647168,2502557696,0,0
12-04 16:25:58,1649802358.623,0.125,0,99.875,0,0,0,827392,23516,24150,580767744,64138338304,64655360,2502549504,0,144
12-04 16:25:59,1649802359.623,0.063,0.125,99.812,0,0,0,0,22897,23094,580759552,64138338304,64655360,2502557696,0,0
12-04 16:26:00,1649802360.623,0.063,0,99.937,0,0,0,0,23743,23682,580759552,64138338304,64655360,2502557696,0,0
12-04 16:26:01,1649802361.623,0.125,0.125,99.750,0,0,0,0,23144,23672,580759552,64138338304,64655360,2502557696,0,0
12-04 16:26:02,1649802362.623,0.063,0.063,99.875,0,0,0,0,24276,24268,580751360,64138346496,64655360,2502557696,0,0
12-04 16:26:03,1649802363.623,0.250,0,99.688,0.062,0,0,49152,23935,23510,580751360,64138346496,64663552,2502549504,0,10
