"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node6.ltseng-123454.hyflowtm-pg0.utah.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output server_4.dstat.csv 1",,,,"Date:","12 Apr 2022 16:25:31 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
"time","epoch","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","read","writ"
12-04 16:25:31,1649802331.152,0.910,0.072,99.014,0.005,0,23981.632,1733307.885,0,0,579207168,64139952128,63467520,2502557696,1.762,4.106
12-04 16:25:32,1649802332.153,0,0.062,99.938,0,0,0,0,19168,11488,579485696,64139665408,63467520,2502565888,0,0
12-04 16:25:33,1649802333.153,4.309,4.563,91.128,0,0,0,5029888,98194,102734,592748544,64126357504,63475712,2502578176,0,606
12-04 16:25:34,1649802334.153,3.165,3.165,93.671,0,0,0,0,475028,501108,595447808,64123658240,63475712,2502569984,0,0
12-04 16:25:35,1649802335.153,4.476,3.964,91.560,0,0,0,0,1144476,1187249,597454848,64121651200,63475712,2502569984,0,0
12-04 16:25:36,1649802336.153,4.362,3.849,91.790,0,0,0,0,1182690,1250849,598122496,64120983552,63475712,2502569984,0,0
12-04 16:25:37,1649802337.153,4.898,4.453,90.649,0,0,0,0,1211422,1271176,597479424,64121626624,63475712,2502569984,0,0
12-04 16:25:38,1649802338.153,4.351,4.479,91.171,0,0,0,0,1209346,1260687,598401024,64120705024,63475712,2502569984,0,0
12-04 16:25:39,1649802339.153,4.933,3.780,91.224,0.064,0,0,122880,1216126,1274360,598429696,64120668160,63483904,2502569984,0,6
12-04 16:25:40,1649802340.153,5.153,4.071,90.776,0,0,0,0,1210949,1264307,598233088,64120864768,63483904,2502569984,0,0
12-04 16:25:41,1649802341.153,4.780,4.334,90.886,0,0,0,0,1204559,1266199,598786048,64120311808,63483904,2502569984,0,0
12-04 16:25:42,1649802342.153,5.460,4.127,90.413,0,0,0,0,1227590,1287993,598654976,64120442880,63483904,2502569984,0,0
12-04 16:25:43,1649802343.153,4.911,4.337,90.753,0,0,0,0,1220634,1270681,599089152,64120008704,63483904,2502569984,0,0
12-04 16:25:44,1649802344.153,4.901,4.392,90.707,0,0,0,0,1235739,1301923,599449600,64119648256,63483904,2502569984,0,0
12-04 16:25:45,1649802345.153,5.277,4.132,90.591,0,0,0,98304,1230354,1285926,599068672,64120020992,63492096,2502569984,0,6
