"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node7.ltseng-123454.hyflowtm-pg0.utah.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output client_4.dstat.csv 1",,,,"Date:","12 Apr 2022 16:25:33 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
"time","epoch","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","read","writ"
12-04 16:25:33,1649802333.489,0.855,0.044,99.097,0.004,0,23961.277,1745625.970,0,0,578060288,64142086144,64098304,2502414336,1.757,4.415
12-04 16:25:34,1649802334.490,0.062,0,99.938,0,0,0,0,20287,18638,577847296,64142295040,64098304,2502418432,0,0
12-04 16:25:35,1649802335.490,0,0,100,0,0,0,0,21174,21548,577847296,64142295040,64098304,2502418432,0,0
12-04 16:25:36,1649802336.490,0.063,0,99.937,0,0,0,0,19169,19086,577974272,64142168064,64098304,2502418432,0,0
12-04 16:25:37,1649802337.490,0.063,0,99.937,0,0,0,0,20420,20846,577974272,64142168064,64098304,2502418432,0,0
12-04 16:25:38,1649802338.490,0.063,0.063,99.875,0,0,0,974848,20516,20398,577966080,64142168064,64106496,2502418432,0,172
12-04 16:25:39,1649802339.490,0,0,100,0,0,0,0,19955,19428,577966080,64142168064,64106496,2502418432,0,0
12-04 16:25:40,1649802340.490,0,0.063,99.937,0,0,0,0,21033,20994,577966080,64142168064,64106496,2502418432,0,0
12-04 16:25:41,1649802341.490,0,0,100,0,0,0,0,20253,19636,578093056,64142041088,64106496,2502418432,0,0
12-04 16:25:42,1649802342.490,0.063,0,99.937,0,0,0,0,19822,20370,578220032,64141914112,64106496,2502418432,0,0
12-04 16:25:43,1649802343.490,1.565,0.626,97.808,0,0,0,40960,23395,23990,582131712,64137994240,64114688,2502430720,0,4
12-04 16:25:44,1649802344.490,0.063,0.125,99.812,0,0,0,614400,21504,21641,581087232,64139038720,64114688,2502418432,0,122
12-04 16:25:45,1649802345.490,0.063,0.063,99.875,0,0,0,0,19778,20010,581087232,64139038720,64114688,2502418432,0,0
12-04 16:25:46,1649802346.490,0.063,0,99.937,0,0,0,0,20594,20578,581070848,64139055104,64114688,2502418432,0,0
12-04 16:25:47,1649802347.490,0,0,100,0,0,0,0,19568,19546,581070848,64139055104,64114688,2502418432,0,0
12-04 16:25:48,1649802348.490,0,0,100,0,0,0,0,20517,20264,581070848,64139055104,64114688,2502418432,0,0
12-04 16:25:49,1649802349.490,0.125,0.062,99.750,0.062,0,0,573440,19765,19862,581062656,64139055104,64122880,2502418432,0,100
12-04 16:25:50,1649802350.490,0,0,100,0,0,0,0,21186,20680,581062656,64139055104,64122880,2502418432,0,0
12-04 16:25:51,1649802351.490,0.063,0,99.937,0,0,0,0,20367,19816,581062656,64139055104,64122880,2502418432,0,0
12-04 16:25:52,1649802352.490,0.063,0.063,99.875,0,0,0,0,19196,19364,581062656,64139055104,64122880,2502418432,0,0
12-04 16:25:53,1649802353.490,0,0,100,0,0,0,0,19942,20370,581062656,64139055104,64122880,2502418432,0,0
12-04 16:25:54,1649802354.490,1.753,0.501,97.746,0,0,0,876544,24773,24873,581042176,64139055104,64131072,2502422528,0,156
12-04 16:25:55,1649802355.490,0.063,0,99.937,0,0,0,0,19478,19996,581033984,64139063296,64131072,2502422528,0,0
12-04 16:25:56,1649802356.490,0,0,100,0,0,0,0,20576,20472,581033984,64139063296,64131072,2502422528,0,0
12-04 16:25:57,1649802357.490,0.063,0,99.937,0,0,0,0,21185,20384,581029888,64139063296,64131072,2502426624,0,0
12-04 16:25:58,1649802358.490,0,0.063,99.937,0,0,0,0,19414,19442,581029888,64139063296,64131072,2502426624,0,0
12-04 16:25:59,1649802359.490,0,0,100,0,0,0,204800,19712,19802,581021696,64139063296,64139264,2502426624,0,26
12-04 16:26:00,1649802360.490,0.063,0,99.937,0,0,0,0,19602,19276,581021696,64139063296,64139264,2502426624,0,0
12-04 16:26:01,1649802361.490,0,0,100,0,0,0,0,20218,20246,581021696,64139063296,64139264,2502426624,0,0
12-04 16:26:02,1649802362.490,0,0,100,0,0,0,0,21087,20786,581021696,64139063296,64139264,2502426624,0,0
12-04 16:26:03,1649802363.490,0,0.063,99.937,0,0,0,0,20665,19788,581021696,64139063296,64139264,2502426624,0,0
12-04 16:26:04,1649802364.490,1.440,0.626,97.871,0.063,0,0,811008,25449,25709,581271552,64138805248,64147456,2502430720,0,152
12-04 16:26:05,1649802365.490,0,0,100,0,0,0,0,19473,19594,581136384,64138940416,64147456,2502426624,0,0
12-04 16:26:06,1649802366.490,0.125,0,99.875,0,0,0,0,19958,20024,581124096,64138948608,64147456,2502430720,0,0
12-04 16:26:07,1649802367.490,0.063,0,99.937,0,0,0,0,20517,20204,581124096,64138948608,64147456,2502430720,0,0
12-04 16:26:08,1649802368.490,0.063,0.063,99.875,0,0,0,0,20123,20190,581124096,64138948608,64147456,2502430720,0,0
12-04 16:26:09,1649802369.490,0.063,0,99.937,0,0,0,0,20721,20578,581124096,64138948608,64147456,2502430720,0,0
12-04 16:26:10,1649802370.490,0.125,0.063,99.812,0,0,0,155648,20017,20673,581496832,64138567680,64155648,2502430720,0,22
12-04 16:26:11,1649802371.490,0,0.063,99.937,0,0,0,0,19298,19996,581496832,64138567680,64155648,2502430720,0,0
12-04 16:26:12,1649802372.490,0.063,0.063,99.875,0,0,0,0,21375,20966,581496832,64138567680,64155648,2502430720,0,0
12-04 16:26:13,1649802373.490,0,0.063,99.937,0,0,0,0,19652,19816,581496832,64138567680,64155648,2502430720,0,0
12-04 16:26:14,1649802374.490,0.251,0.251,99.499,0,0,0,0,23747,23496,584491008,64135573504,64155648,2502430720,0,0
12-04 16:26:15,1649802375.490,1.188,0.313,98.437,0.063,0,0,827392,20144,21373,582086656,64137953280,64163840,2502430720,0,152
12-04 16:26:16,1649802376.490,0.187,0.125,99.688,0,0,0,0,20534,20564,582086656,64137953280,64163840,2502430720,0,0
12-04 16:26:17,1649802377.490,0,0.063,99.937,0,0,0,0,20779,20980,582086656,64137953280,64163840,2502430720,0,0
12-04 16:26:18,1649802378.490,0.125,0,99.875,0,0,0,0,19114,19414,582086656,64137953280,64163840,2502430720,0,0
12-04 16:26:19,1649802379.490,0,0.125,99.875,0,0,0,0,20899,20980,582086656,64137953280,64163840,2502430720,0,0
12-04 16:26:20,1649802380.490,0,0,100,0,0,0,122880,19494,19724,582078464,64137953280,64172032,2502430720,0,16
12-04 16:26:21,1649802381.490,0.187,0.062,99.750,0,0,0,0,20602,20384,582078464,64137953280,64172032,2502430720,0,0
12-04 16:26:22,1649802382.490,0.125,0.125,99.750,0,0,0,0,21040,20758,582074368,64137953280,64172032,2502434816,0,0
12-04 16:26:23,1649802383.490,0.063,0.063,99.875,0,0,0,0,20436,19636,582074368,64137953280,64172032,2502434816,0,0
12-04 16:26:24,1649802384.490,0,0.063,99.937,0,0,0,0,20425,19830,582066176,64137961472,64172032,2502434816,0,0
12-04 16:26:25,1649802385.490,1.503,0.564,97.934,0,0,0,811008,25710,25427,582909952,64137109504,64180224,2502434816,0,152
