"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node9.ltseng-123454.hyflowtm-pg0.utah.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output client_5.dstat.csv 1",,,,"Date:","12 Apr 2022 16:25:33 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
"time","epoch","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","read","writ"
12-04 16:25:33,1649802333.593,0.859,0.043,99.094,0.003,0,23956.218,1725475.107,0,0,576802816,64143962112,63705088,2502385664,1.757,4.325
12-04 16:25:34,1649802334.594,0,0,100,0,0,0,0,17349,15368,576684032,64144076800,63705088,2502389760,0,0
12-04 16:25:35,1649802335.594,0,0,100,0,0,0,0,17621,18056,576684032,64144076800,63705088,2502389760,0,0
12-04 16:25:36,1649802336.593,0.063,0,99.937,0,0,0,0,18243,17918,576684032,64144076800,63705088,2502389760,0,0
12-04 16:25:37,1649802337.594,0.125,0,99.875,0,0,0,0,16011,16144,576684032,64144076800,63705088,2502389760,0,0
12-04 16:25:38,1649802338.594,0,0,100,0,0,0,147456,18241,18042,576675840,64144076800,63713280,2502389760,0,10
12-04 16:25:39,1649802339.594,0.063,0,99.937,0,0,0,0,18741,18056,576802816,64143949824,63713280,2502389760,0,0
12-04 16:25:40,1649802340.594,0,0,100,0,0,0,0,17089,16518,576802816,64143949824,63713280,2502389760,0,0
12-04 16:25:41,1649802341.594,0,0,100,0,0,0,0,17693,17100,576802816,64143949824,63713280,2502389760,0,0
12-04 16:25:42,1649802342.594,0,0,100,0,0,0,0,17906,18264,577056768,64143695872,63713280,2502389760,0,0
12-04 16:25:43,1649802343.594,1.689,0.500,97.811,0,0,0,884736,21434,22115,580812800,64139939840,63713280,2502393856,0,164
12-04 16:25:44,1649802344.594,0,0,99.937,0.063,0,0,65536,17507,16920,580517888,64140226560,63721472,2502389760,0,4
12-04 16:25:45,1649802345.594,0,0,100,0,0,0,0,16643,16796,580517888,64140226560,63721472,2502389760,0,0
12-04 16:25:46,1649802346.594,0,0,100,0,0,0,0,17101,16920,580517888,64140226560,63721472,2502389760,0,0
