"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node1.ltseng-123454.hyflowtm-pg0.utah.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output client_1.dstat.csv 1",,,,"Date:","12 Apr 2022 16:25:33 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
"time","epoch","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","read","writ"
12-04 16:25:33,1649802333.630,0.874,0.048,99.072,0.005,0,24572.657,1831821.603,0,0,589209600,64112590848,71876608,2511478784,1.775,4.725
12-04 16:25:34,1649802334.631,0,0.062,99.938,0,0,0,0,22330,20874,589250560,64112545792,71876608,2511482880,0,0
12-04 16:25:35,1649802335.631,0,0.188,99.812,0,0,0,0,20839,21132,589250560,64112545792,71876608,2511482880,0,0
12-04 16:25:36,1649802336.631,0,0.063,99.875,0.063,0,0,180224,20372,20284,589250560,64112545792,71884800,2511474688,0,12
12-04 16:25:37,1649802337.631,0.062,0.125,99.812,0,0,0,0,20292,20652,589242368,64112545792,71884800,2511482880,0,0
12-04 16:25:38,1649802338.631,0.063,0.063,99.875,0,0,0,0,21292,21250,589369344,64112418816,71884800,2511482880,0,0
12-04 16:25:39,1649802339.631,0.125,0.062,99.812,0,0,0,0,21702,21280,589369344,64112418816,71884800,2511482880,0,0
12-04 16:25:40,1649802340.631,0,0.063,99.937,0,0,0,0,20500,20344,589623296,64112164864,71884800,2511482880,0,0
12-04 16:25:41,1649802341.631,0.062,0.125,99.812,0,0,0,0,21392,20828,589750272,64112037888,71884800,2511482880,0,0
12-04 16:25:42,1649802342.631,0,0.125,99.875,0,0,0,32768,20308,20864,589742080,64112037888,71892992,2511482880,0,4
12-04 16:25:43,1649802343.631,1.690,0.563,97.747,0,0,0,0,25599,26642,593440768,64108339200,71892992,2511491072,0,0
12-04 16:25:44,1649802344.631,0,0,100,0,0,0,0,21576,21182,593166336,64108605440,71892992,2511482880,0,0
12-04 16:25:45,1649802345.631,0.062,0.125,99.812,0,0,0,0,21135,21456,593166336,64108605440,71892992,2511482880,0,0
12-04 16:25:46,1649802346.631,0.063,0,99.937,0,0,0,0,20387,20284,593166336,64108605440,71892992,2511482880,0,0
12-04 16:25:47,1649802347.631,0.125,0.062,99.812,0,0,0,65536,21344,21326,593158144,64108605440,71901184,2511482880,0,4
12-04 16:25:48,1649802348.631,0.063,0.063,99.875,0,0,0,0,20765,20460,593158144,64108605440,71901184,2511482880,0,0
12-04 16:25:49,1649802349.631,0,0.063,99.937,0,0,0,0,21337,21486,593158144,64108605440,71901184,2511482880,0,0
12-04 16:25:50,1649802350.631,0.063,0.063,99.875,0,0,0,0,21479,20908,593158144,64108605440,71901184,2511482880,0,0
12-04 16:25:51,1649802351.631,0.125,0,99.875,0,0,0,0,21201,20766,593158144,64108605440,71901184,2511482880,0,0
12-04 16:25:52,1649802352.631,0.063,0.063,99.875,0,0,0,0,20554,20682,593158144,64108605440,71901184,2511482880,0,0
12-04 16:25:53,1649802353.631,0.063,0.063,99.812,0.063,0,0,57344,21322,21624,593149952,64108605440,71909376,2511482880,0,4
12-04 16:25:54,1649802354.631,1.129,0.565,98.306,0,0,0,0,26001,26296,593182720,64108572672,71909376,2511482880,0,0
12-04 16:25:55,1649802355.631,0.063,0,99.937,0,0,0,0,20945,21602,593182720,64108572672,71909376,2511482880,0,0
12-04 16:25:56,1649802356.631,0.063,0.063,99.875,0,0,0,0,20935,20684,593182720,64108572672,71909376,2511482880,0,0
12-04 16:25:57,1649802357.631,0,0.063,99.937,0,0,0,0,21445,21142,593162240,64108589056,71909376,2511486976,0,0
12-04 16:25:58,1649802358.631,0,0.125,99.875,0,0,0,90112,20968,20682,593154048,64108589056,71917568,2511486976,0,6
12-04 16:25:59,1649802359.631,0.062,0.125,99.813,0,0,0,0,20548,20670,593154048,64108589056,71917568,2511486976,0,0
12-04 16:26:00,1649802360.631,0,0.063,99.937,0,0,0,0,21022,20672,593154048,64108589056,71917568,2511486976,0,0
12-04 16:26:01,1649802361.631,0,0,100,0,0,0,0,21211,21262,593154048,64108589056,71917568,2511486976,0,0
12-04 16:26:02,1649802362.631,0.187,0.125,99.688,0,0,0,2465792,21327,21054,593154048,64108589056,71917568,2511486976,0,418
12-04 16:26:03,1649802363.631,0,0.063,99.875,0.063,0,0,32768,21931,21098,593145856,64108589056,71925760,2511486976,0,4
12-04 16:26:04,1649802364.631,1.686,0.562,97.751,0,0,0,0,26175,26284,593350656,64108380160,71925760,2511491072,0,0
12-04 16:26:05,1649802365.631,0.063,0.063,99.875,0,0,0,0,21203,21500,593346560,64108380160,71925760,2511495168,0,0
12-04 16:26:06,1649802366.631,0,0.063,99.937,0,0,0,0,20893,20850,593346560,64108380160,71925760,2511495168,0,0
12-04 16:26:07,1649802367.631,0.063,0,99.937,0,0,0,65536,21086,20910,593346560,64108380160,71925760,2511495168,0,10
12-04 16:26:08,1649802368.631,0.063,0.063,99.875,0,0,0,106496,20602,20672,593346560,64108380160,71933952,2511486976,0,6
12-04 16:26:09,1649802369.631,0,0.063,99.937,0,0,0,0,21211,21050,593338368,64108380160,71933952,2511495168,0,0
12-04 16:26:10,1649802370.631,0.063,0,99.937,0,0,0,0,20423,20928,593338368,64108380160,71933952,2511495168,0,0
12-04 16:26:11,1649802371.631,0,0,100,0,0,0,0,20244,21038,593338368,64108380160,71933952,2511495168,0,0
12-04 16:26:12,1649802372.631,0,0.125,99.875,0,0,0,0,21842,21438,593338368,64108380160,71933952,2511495168,0,0
12-04 16:26:13,1649802373.631,0.062,0.125,99.812,0,0,0,0,21029,21256,593338368,64108380160,71933952,2511495168,0,0
12-04 16:26:14,1649802374.631,1.001,0.375,98.624,0,0,0,32768,24409,24173,599486464,64102223872,71942144,2511499264,0,4
12-04 16:26:15,1649802375.631,0.687,0.437,98.876,0,0,0,0,21392,22621,594362368,64107347968,71942144,2511495168,0,0
12-04 16:26:16,1649802376.631,0.063,0.063,99.875,0,0,0,0,21255,21230,594362368,64107347968,71942144,2511495168,0,0
12-04 16:26:17,1649802377.631,0.063,0,99.937,0,0,0,0,20973,21146,594362368,64107347968,71942144,2511495168,0,0
12-04 16:26:18,1649802378.631,0.063,0.063,99.875,0,0,0,0,20837,21218,594362368,64107347968,71942144,2511495168,0,0
12-04 16:26:19,1649802379.631,0.062,0.125,99.750,0.062,0,0,65536,21201,21258,594354176,64107347968,71950336,2511495168,0,4
12-04 16:26:20,1649802380.631,0,0.063,99.937,0,0,0,0,20014,20152,594345984,64107356160,71950336,2511495168,0,0
12-04 16:26:21,1649802381.631,0.063,0.063,99.875,0,0,0,0,21157,20940,594345984,64107356160,71950336,2511495168,0,0
