"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node11.ltseng-123454.hyflowtm-pg0.utah.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output client_6.dstat.csv 1",,,,"Date:","12 Apr 2022 16:25:33 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
"time","epoch","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","read","writ"
12-04 16:25:33,1649802333.576,0.853,0.042,99.101,0.003,0,23955.242,1731404.602,0,0,576811008,64144048128,63422464,2502426624,1.767,4.126
12-04 16:25:34,1649802334.577,0.062,0.062,99.875,0,0,0,0,16002,14966,576548864,64144302080,63422464,2502451200,0,0
12-04 16:25:35,1649802335.577,0.062,0.125,99.813,0,0,0,0,15280,15520,576548864,64144302080,63422464,2502451200,0,0
12-04 16:25:36,1649802336.577,0.063,0,99.937,0,0,0,0,15940,15520,576675840,64144175104,63422464,2502451200,0,0
12-04 16:25:37,1649802337.577,0.125,0,99.875,0,0,0,0,15057,14980,576675840,64144175104,63422464,2502451200,0,0
12-04 16:25:38,1649802338.577,0.062,0.062,99.875,0,0,0,712704,15914,15534,576675840,64144175104,63422464,2502451200,0,146
12-04 16:25:39,1649802339.577,0.063,0,99.937,0,0,0,131072,16070,15146,576667648,64144175104,63430656,2502451200,0,6
12-04 16:25:40,1649802340.577,0,0,100,0,0,0,0,15881,15354,576921600,64143921152,63430656,2502451200,0,0
12-04 16:25:41,1649802341.577,0,0,100,0,0,0,0,16023,15160,576921600,64143921152,63430656,2502451200,0,0
12-04 16:25:42,1649802342.577,0,0.063,99.937,0,0,0,0,15533,15728,577048576,64143794176,63430656,2502451200,0,0
12-04 16:25:43,1649802343.577,2,0.562,97.438,0,0,0,0,18973,19112,581107712,64139735040,63430656,2502447104,0,0
12-04 16:25:44,1649802344.577,0.125,0.125,99.750,0,0,0,704512,16843,16583,579375104,64141451264,63430656,2502451200,0,142
12-04 16:25:45,1649802345.577,0,0,99.937,0.063,0,0,57344,15475,15368,579358720,64141459456,63438848,2502451200,0,4
12-04 16:25:46,1649802346.577,0,0.125,99.875,0,0,0,0,15536,15188,579358720,64141459456,63438848,2502451200,0,0
12-04 16:25:47,1649802347.577,0.125,0,99.875,0,0,0,0,15272,14758,579358720,64141459456,63438848,2502451200,0,0
12-04 16:25:48,1649802348.577,0,0,100,0,0,0,0,15586,14800,579358720,64141459456,63438848,2502451200,0,0
12-04 16:25:49,1649802349.577,0.063,0,99.937,0,0,0,49152,15760,15594,579358720,64141459456,63438848,2502451200,0,10
12-04 16:25:50,1649802350.577,0,0.063,99.937,0,0,0,0,16472,15622,579358720,64141459456,63438848,2502451200,0,0
12-04 16:25:51,1649802351.577,0.062,0.062,99.875,0,0,0,49152,16064,15174,579350528,64141459456,63447040,2502451200,0,4
12-04 16:25:52,1649802352.577,0.063,0.063,99.875,0,0,0,0,15536,15220,579350528,64141459456,63447040,2502451200,0,0
12-04 16:25:53,1649802353.577,0,0,100,0,0,0,0,15288,15354,579350528,64141459456,63447040,2502451200,0,0
12-04 16:25:54,1649802354.577,1.567,0.502,97.931,0,0,0,647168,20417,20189,580087808,64140722176,63447040,2502451200,0,126
12-04 16:25:55,1649802355.577,0.125,0,99.875,0,0,0,0,15414,15534,580087808,64140722176,63447040,2502451200,0,0
12-04 16:25:56,1649802356.577,0,0.063,99.937,0,0,0,0,15915,15428,580087808,64140722176,63447040,2502451200,0,0
12-04 16:25:57,1649802357.577,0.063,0,99.875,0.063,0,0,57344,16411,15326,580079616,64140722176,63455232,2502451200,0,4
12-04 16:25:58,1649802358.577,0.062,0.062,99.875,0,0,0,0,15357,14994,580079616,64140722176,63455232,2502451200,0,0
12-04 16:25:59,1649802359.577,0.063,0,99.937,0,0,0,466944,15304,15012,580079616,64140722176,63455232,2502451200,0,92
