"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node12.ltseng-123454.hyflowtm-pg0.utah.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output server_7.dstat.csv 1",,,,"Date:","12 Apr 2022 16:25:31 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
"time","epoch","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","read","writ"
12-04 16:25:31,1649802331.099,0.871,0.058,99.067,0.003,0,23973.819,1715089.245,0,0,579403776,64140005376,63365120,2502643712,1.758,3.714
12-04 16:25:32,1649802332.100,0,0,100,0,0,0,0,14874,9038,579092480,64140312576,63365120,2502647808,0,0
12-04 16:25:33,1649802333.100,5.016,4.890,90.031,0.063,0,0,4882432,102093,101507,593342464,64125947904,63373312,2502664192,0,628
12-04 16:25:34,1649802334.100,4.115,3.616,92.269,0,0,0,0,483949,453492,594767872,64124489728,63373312,2502656000,0,0
12-04 16:25:35,1649802335.100,6.432,4.762,88.806,0,0,0,0,1078992,1020487,596508672,64122748928,63373312,2502656000,0,0
12-04 16:25:36,1649802336.100,5.945,4.568,89.487,0,0,0,0,1124077,1055099,597729280,64121528320,63373312,2502656000,0,0
12-04 16:25:37,1649802337.100,4.906,5.157,89.937,0,0,0,0,1138090,1070951,597331968,64121925632,63373312,2502656000,0,0
12-04 16:25:38,1649802338.099,5.573,5.009,89.418,0,0,0,139264,1132397,1072310,598261760,64120987648,63381504,2502656000,0,8
12-04 16:25:39,1649802339.100,5.621,4.997,89.382,0,0,0,0,1138751,1069074,597782528,64121466880,63381504,2502656000,0,0
12-04 16:25:40,1649802340.100,5.270,3.937,90.794,0,0,0,0,1137684,1075452,598290432,64120958976,63381504,2502656000,0,0
12-04 16:25:41,1649802341.100,5.786,4.340,89.874,0,0,0,0,1140694,1075114,598405120,64120844288,63381504,2502656000,0,0
12-04 16:25:42,1649802342.100,6.500,4.250,89.250,0,0,0,0,1154161,1093245,598654976,64120594432,63381504,2502656000,0,0
12-04 16:25:43,1649802343.100,5.827,4.762,89.411,0,0,0,114688,1155570,1088512,598921216,64120328192,63381504,2502656000,0,24
12-04 16:25:44,1649802344.100,7.130,5.040,87.769,0.061,0,0,81920,1165099,1097035,598667264,64120573952,63389696,2502656000,0,6
12-04 16:25:45,1649802345.100,5.422,4.540,90.038,0,0,0,0,1151012,1090350,598839296,64120401920,63389696,2502656000,0,0
12-04 16:25:46,1649802346.100,5.510,4.947,89.543,0,0,0,0,1139579,1071580,598814720,64120426496,63389696,2502656000,0,0
12-04 16:25:47,1649802347.100,6.161,4.978,88.861,0,0,0,0,1144327,1078010,598966272,64120274944,63389696,2502656000,0,0
12-04 16:25:48,1649802348.100,5.524,4.771,89.705,0,0,0,0,1146035,1088984,599470080,64119767040,63389696,2502660096,0,0
12-04 16:25:49,1649802349.100,6.051,4.741,89.208,0,0,0,0,1155959,1090111,598208512,64121028608,63389696,2502660096,0,0
12-04 16:25:50,1649802350.100,5.233,4.792,89.975,0,0,0,98304,1154817,1092566,598622208,64120606720,63397888,2502660096,0,8
12-04 16:25:51,1649802351.100,5.650,4.645,89.705,0,0,0,0,1144628,1067717,599293952,64119934976,63397888,2502660096,0,0
12-04 16:25:52,1649802352.100,5.409,4.780,89.811,0,0,0,0,1143476,1080303,599531520,64119697408,63397888,2502660096,0,0
12-04 16:25:53,1649802353.100,5.879,4.628,89.493,0,0,0,0,1133856,1063268,599543808,64119685120,63397888,2502660096,0,0
12-04 16:25:54,1649802354.101,5.538,4.594,89.868,0,0,0,0,1148745,1087295,599052288,64120176640,63397888,2502660096,0,0
12-04 16:25:55,1649802355.101,5.183,4.425,90.392,0,0,0,0,1140691,1068228,599293952,64119934976,63397888,2502660096,0,0
