"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node15.ltseng-123454.hyflowtm-pg0.utah.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output client_8.dstat.csv 1",,,,"Date:","12 Apr 2022 16:25:33 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
"time","epoch","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","read","writ"
12-04 16:25:33,1649802333.577,0.844,0.039,99.113,0.003,0,24007.699,1712653.600,0,0,571592704,64149401600,63131648,2502955008,1.772,4.076
12-04 16:25:34,1649802334.577,0.187,0.187,99.625,0,0,0,0,26516,29584,576983040,64143925248,63131648,2503032832,0,0
12-04 16:25:35,1649802335.577,0,0,100,0,0,0,0,24546,25308,576983040,64143925248,63131648,2503032832,0,0
12-04 16:25:36,1649802336.577,0,0.125,99.875,0,0,0,0,25784,26386,576983040,64143925248,63131648,2503032832,0,0
12-04 16:25:37,1649802337.577,0.063,0.063,99.875,0,0,0,0,23908,24720,576983040,64143925248,63131648,2503032832,0,0
12-04 16:25:38,1649802338.577,0.125,0.125,99.688,0.062,0,0,172032,25681,26092,576974848,64143925248,63139840,2503032832,0,12
12-04 16:25:39,1649802339.577,0,0.063,99.937,0,0,0,0,24998,25026,576974848,64143925248,63139840,2503032832,0,0
12-04 16:25:40,1649802340.577,0.063,0.063,99.875,0,0,0,0,24046,24352,576974848,64143925248,63139840,2503032832,0,0
12-04 16:25:41,1649802341.577,0.063,0,99.937,0,0,0,0,25124,25002,576974848,64143925248,63139840,2503032832,0,0
12-04 16:25:42,1649802342.577,0.063,0.063,99.875,0,0,0,0,24104,25112,576974848,64143925248,63139840,2503032832,0,0
12-04 16:25:43,1649802343.577,1.751,0.563,97.624,0.063,0,0,24576,28105,29153,581414912,64139460608,63148032,2503036928,0,4
12-04 16:25:44,1649802344.577,0.063,0.188,99.750,0,0,0,0,26408,26942,580734976,64140140544,63148032,2503032832,0,0
12-04 16:25:45,1649802345.577,0.063,0,99.937,0,0,0,0,24868,25822,580734976,64140140544,63148032,2503032832,0,0
12-04 16:25:46,1649802346.577,0.125,0.063,99.812,0,0,0,0,24770,25272,580734976,64140140544,63148032,2503032832,0,0
12-04 16:25:47,1649802347.577,0.063,0,99.937,0,0,0,0,24715,25112,580734976,64140140544,63148032,2503032832,0,0
12-04 16:25:48,1649802348.577,0,0.063,99.937,0,0,0,974848,24895,25186,580726784,64140140544,63156224,2503032832,0,124
12-04 16:25:49,1649802349.577,0.063,0,99.937,0,0,0,0,25276,25872,580726784,64140140544,63156224,2503032832,0,0
12-04 16:25:50,1649802350.577,0.063,0.063,99.875,0,0,0,0,25528,25406,580726784,64140140544,63156224,2503032832,0,0
12-04 16:25:51,1649802351.577,0,0.063,99.937,0,0,0,0,24338,24242,580726784,64140140544,63156224,2503032832,0,0
12-04 16:25:52,1649802352.577,0.063,0.063,99.875,0,0,0,0,24776,25492,580722688,64140140544,63156224,2503036928,0,0
12-04 16:25:53,1649802353.577,0,0,100,0,0,0,49152,23901,24364,580722688,64140140544,63164416,2503028736,0,6
12-04 16:25:54,1649802354.577,1.501,0.625,97.874,0,0,0,0,30011,30617,580849664,64139980800,63164416,2503036928,0,0
12-04 16:25:55,1649802355.577,0.125,0.063,99.812,0,0,0,0,24624,25724,580849664,64139980800,63164416,2503036928,0,0
12-04 16:25:56,1649802356.577,0.063,0,99.937,0,0,0,0,25063,25296,580841472,64139988992,63164416,2503036928,0,0
12-04 16:25:57,1649802357.577,0.125,0.063,99.812,0,0,0,0,25572,25688,580841472,64139988992,63164416,2503036928,0,0
12-04 16:25:58,1649802358.577,0.063,0.063,99.875,0,0,0,1179648,25374,25970,580841472,64139988992,63164416,2503036928,0,236
12-04 16:25:59,1649802359.577,0.063,0.063,99.812,0.063,0,0,57344,25134,25872,580833280,64139988992,63172608,2503036928,0,4
12-04 16:26:00,1649802360.577,0.063,0,99.937,0,0,0,0,24972,25186,580833280,64139988992,63172608,2503036928,0,0
12-04 16:26:01,1649802361.577,0.063,0.063,99.875,0,0,0,0,24890,25394,580833280,64139988992,63172608,2503036928,0,0
12-04 16:26:02,1649802362.577,0,0.063,99.937,0,0,0,0,24798,24928,580833280,64139988992,63172608,2503036928,0,0
12-04 16:26:03,1649802363.577,0,0.063,99.937,0,0,0,49152,26030,25724,580833280,64139988992,63172608,2503036928,0,10
