"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node3.ltseng-123454.hyflowtm-pg0.utah.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output client_2.dstat.csv 1",,,,"Date:","12 Apr 2022 16:25:33 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
"time","epoch","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","read","writ"
12-04 16:25:33,1649802333.533,0.880,0.050,99.065,0.005,0,24497.665,1820107.705,0,0,582049792,64129310720,71716864,2502434816,1.770,5.100
12-04 16:25:34,1649802334.534,0.062,0,99.938,0,0,0,0,30676,29918,582090752,64129265664,71716864,2502438912,0,0
12-04 16:25:35,1649802335.534,0.063,0,99.937,0,0,0,0,32121,33410,582090752,64129265664,71716864,2502438912,0,0
12-04 16:25:36,1649802336.534,0.125,0.125,99.750,0,0,0,0,29849,30680,582090752,64129265664,71716864,2502438912,0,0
12-04 16:25:37,1649802337.534,0.125,0.063,99.812,0,0,0,0,31279,32634,582217728,64129138688,71716864,2502438912,0,0
12-04 16:25:38,1649802338.534,0.125,0.125,99.750,0,0,0,139264,30575,31290,582209536,64129138688,71725056,2502438912,0,10
12-04 16:25:39,1649802339.534,0.125,0.063,99.812,0,0,0,0,30358,30764,582209536,64129138688,71725056,2502438912,0,0
12-04 16:25:40,1649802340.534,0.063,0.125,99.812,0,0,0,0,30541,31290,582209536,64129138688,71725056,2502438912,0,0
12-04 16:25:41,1649802341.534,0.125,0,99.875,0,0,0,0,31789,32274,582209536,64129138688,71725056,2502438912,0,0
12-04 16:25:42,1649802342.534,0,0.125,99.875,0,0,0,0,30106,31498,582336512,64129011712,71725056,2502438912,0,0
12-04 16:25:43,1649802343.534,1.566,0.501,97.870,0.063,0,0,40960,35501,37259,586379264,64124960768,71733248,2502451200,0,4
12-04 16:25:44,1649802344.534,0.063,0.063,99.875,0,0,0,0,31310,32037,585191424,64126148608,71733248,2502438912,0,0
12-04 16:25:45,1649802345.534,0.125,0.062,99.812,0,0,0,0,31048,32260,585191424,64126148608,71733248,2502438912,0,0
12-04 16:25:46,1649802346.534,0,0,100,0,0,0,0,30712,31664,585191424,64126148608,71733248,2502438912,0,0
12-04 16:25:47,1649802347.534,0.063,0.063,99.875,0,0,0,0,30898,31664,585191424,64126148608,71733248,2502438912,0,0
12-04 16:25:48,1649802348.534,0.125,0.063,99.812,0,0,0,57344,31727,32412,585191424,64126148608,71741440,2502430720,0,4
12-04 16:25:49,1649802349.534,0.125,0,99.875,0,0,0,0,30712,31678,585179136,64126148608,71741440,2502443008,0,0
12-04 16:25:50,1649802350.534,0.125,0,99.875,0,0,0,0,31635,31932,585179136,64126148608,71741440,2502443008,0,0
12-04 16:25:51,1649802351.534,0.063,0.125,99.812,0,0,0,0,31749,32292,585179136,64126148608,71741440,2502443008,0,0
12-04 16:25:52,1649802352.534,0.125,0.062,99.812,0,0,0,0,30094,31068,585179136,64126148608,71741440,2502443008,0,0
12-04 16:25:53,1649802353.534,0.125,0.063,99.812,0,0,0,73728,31286,32722,585170944,64126156800,71749632,2502434816,0,6
