"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node4.fantoch-testing.hyflowtm-pg0.apt.emulab.net",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output server_3.dstat.csv 1",,,,"Date:","11 Apr 2022 12:21:13 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
"time","epoch","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","read","writ"
11-04 12:21:13,1649701273.661,1.034,0.287,98.638,0.042,0,13605.530,197617.193,0,0,461684736,13953916928,126685184,2081669120,1.171,3.081
11-04 12:21:14,1649701274.662,0.062,0,99.750,0.187,0,0,94208,10802,7710,461578240,13954007040,126693376,2081677312,0,6
11-04 12:21:15,1649701275.662,1.819,1.317,96.738,0.125,0,0,4096,26694,24033,467697664,13947875328,126693376,2081677312,0,1
11-04 12:21:16,1649701276.662,1.188,1.188,97.625,0,0,0,0,257367,226889,467423232,13948149760,126693376,2081681408,0,0
11-04 12:21:17,1649701277.662,1.137,1.011,97.852,0,0,0,0,403148,386352,468889600,13946683392,126693376,2081681408,0,0
11-04 12:21:18,1649701278.662,1.690,1.439,96.871,0,0,0,0,428872,400134,469037056,13946519552,126693376,2081681408,0,0
11-04 12:21:19,1649701279.662,1.508,1.131,97.360,0,0,0,0,422034,400208,468541440,13947015168,126693376,2081681408,0,0
11-04 12:21:20,1649701280.662,1.512,0.945,97.353,0.189,0,0,57344,430603,400931,469450752,13946101760,126697472,2081681408,0,3
11-04 12:21:21,1649701281.662,1.200,1.011,97.789,0,0,0,0,429140,405699,468959232,13946593280,126697472,2081681408,0,0
11-04 12:21:22,1649701282.662,1.201,1.011,97.788,0,0,0,0,438142,410560,468783104,13946769408,126697472,2081681408,0,0
11-04 12:21:23,1649701283.662,1.391,0.822,97.788,0,0,0,0,427848,406373,469045248,13946507264,126697472,2081681408,0,0
11-04 12:21:24,1649701284.662,1.322,1.259,97.420,0,0,0,0,436536,413632,469295104,13946257408,126697472,2081681408,0,0
11-04 12:21:25,1649701285.662,1.199,1.199,97.475,0.126,0,0,49152,434733,408163,469700608,13945843712,126705664,2081681408,0,3
11-04 12:21:26,1649701286.662,1.014,1.014,97.972,0,0,0,0,440134,414679,469327872,13946216448,126705664,2081681408,0,0
11-04 12:21:27,1649701287.662,1.139,1.013,97.848,0,0,0,0,438524,413580,469352448,13946191872,126705664,2081681408,0,0
11-04 12:21:28,1649701288.662,1.263,1.011,97.726,0,0,0,0,433073,405386,470401024,13945143296,126705664,2081681408,0,0
11-04 12:21:29,1649701289.662,1.204,0.760,98.035,0,0,0,0,433812,407801,470396928,13945147392,126705664,2081681408,0,0
11-04 12:21:30,1649701290.662,1.328,0.822,97.660,0.190,0,0,49152,443466,417888,470622208,13944918016,126709760,2081681408,0,3
11-04 12:21:31,1649701291.662,1.136,1.263,97.601,0,0,0,0,436665,413954,469233664,13946306560,126709760,2081681408,0,0
11-04 12:21:32,1649701292.662,1.386,1.197,97.417,0,0,0,0,437521,412766,469479424,13946060800,126709760,2081681408,0,0
11-04 12:21:33,1649701293.662,1.514,0.883,97.603,0,0,0,0,437398,413366,470016000,13945524224,126709760,2081681408,0,0
11-04 12:21:34,1649701294.662,1.322,1.322,97.355,0,0,0,0,430314,401758,469635072,13945905152,126709760,2081681408,0,0
11-04 12:21:35,1649701295.662,1.200,1.011,97.536,0.253,0,0,45056,432057,409676,469950464,13945581568,126717952,2081681408,0,3
11-04 12:21:36,1649701296.662,1.263,1.073,97.664,0,0,0,0,433259,406133,470667264,13944864768,126717952,2081681408,0,0
11-04 12:21:37,1649701297.662,1.325,1.073,97.603,0,0,0,0,441904,415971,470429696,13945102336,126717952,2081681408,0,0
11-04 12:21:38,1649701298.662,1.075,1.139,97.786,0,0,0,0,432434,407167,470953984,13944578048,126717952,2081681408,0,0
11-04 12:21:39,1649701299.662,0.888,0.888,98.224,0,0,0,0,431195,401121,469540864,13945991168,126717952,2081681408,0,0
11-04 12:21:40,1649701300.662,1.640,0.820,97.224,0.315,0,0,2441216,429026,405501,471285760,13944238080,126726144,2081681408,0,316
11-04 12:21:41,1649701301.662,1.446,1.320,97.234,0,0,0,0,434295,407432,469610496,13945913344,126726144,2081681408,0,0
11-04 12:21:42,1649701302.662,1.699,0.944,97.357,0,0,0,0,424853,399248,471252992,13944270848,126726144,2081681408,0,0
11-04 12:21:43,1649701303.662,1.328,0.822,97.849,0,0,0,0,435153,404879,470167552,13945352192,126726144,2081685504,0,0
11-04 12:21:44,1649701304.662,1.139,0.949,97.911,0,0,0,0,428034,404265,470761472,13944758272,126726144,2081685504,0,0
11-04 12:21:45,1649701305.662,1.322,1.196,97.231,0.252,0,0,90112,431132,404022,470937600,13944573952,126734336,2081685504,0,14
11-04 12:21:46,1649701306.662,1.015,0.951,98.034,0,0,0,0,431003,406852,470753280,13944758272,126734336,2081685504,0,0
11-04 12:21:47,1649701307.662,0.763,0.890,98.347,0,0,0,0,443720,418032,470888448,13944623104,126734336,2081685504,0,0
11-04 12:21:48,1649701308.662,1.141,0.887,97.972,0,0,0,0,12779867,402318,470396928,13945114624,126734336,2081685504,0,0
11-04 12:21:49,1649701309.662,1.013,0.950,98.037,0,0,0,0,25053489,401202,470667264,13944844288,126734336,2081685504,0,0
11-04 12:21:50,1649701310.662,0.882,0.882,98.048,0.189,0,0,57344,24824426,268010,470872064,13944631296,126742528,2081685504,0,4
11-04 12:21:51,1649701311.662,1.133,0.692,98.175,0,0,0,0,24816875,259478,470904832,13944598528,126742528,2081685504,0,0
11-04 12:21:52,1649701312.662,0.693,0.945,98.362,0,0,0,0,24816408,258407,470376448,13945126912,126742528,2081685504,0,0
11-04 12:21:53,1649701313.662,1.070,0.818,98.112,0,0,0,0,24818688,260902,470560768,13944942592,126742528,2081685504,0,0
11-04 12:21:54,1649701314.662,1.004,1.004,97.991,0,0,0,0,24809876,255657,469725184,13945778176,126742528,2081685504,0,0
11-04 12:21:55,1649701315.662,0.882,0.819,98.299,0,0,0,0,24817076,256089,470384640,13945118720,126742528,2081685504,0,0
11-04 12:21:56,1649701316.662,0.692,0.818,98.113,0.377,0,0,53248,24737787,137324,471117824,13944385536,126750720,2081677312,0,3
11-04 12:21:57,1649701317.662,2.453,1.384,96.164,0,0,0,0,24671398,19459,474542080,13940940800,126750720,2081701888,0,0
