"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node1.fantoch-testing.hyflowtm-pg0.apt.emulab.net",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output client_1.dstat.csv 1",,,,"Date:","11 Apr 2022 12:21:16 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
"time","epoch","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","read","writ"
11-04 12:21:16,1649701276.016,0.872,0.085,98.998,0.045,0,15456.447,211481.255,0,0,458862592,14411812864,108580864,1658929152,1.280,3.391
11-04 12:21:17,1649701277.017,0.188,0.062,99.750,0,0,0,0,48853,69056,458625024,14412046336,108580864,1658941440,0,0
11-04 12:21:18,1649701278.017,0,0.063,99.937,0,0,0,0,46141,68180,458625024,14412046336,108580864,1658941440,0,0
11-04 12:21:19,1649701279.017,0.125,0.063,99.812,0,0,0,0,45365,67282,458878976,14411792384,108580864,1658941440,0,0
11-04 12:21:20,1649701280.017,0.063,0.188,99.750,0,0,0,0,46316,66516,459132928,14411538432,108580864,1658941440,0,0
11-04 12:21:21,1649701281.017,0,0,99.812,0.188,0,0,77824,46866,68146,459132928,14411538432,108589056,1658933248,0,5
11-04 12:21:22,1649701282.017,0.125,0.125,99.750,0,0,0,0,46010,67598,459124736,14411538432,108589056,1658941440,0,0
11-04 12:21:23,1649701283.017,0,0,100,0,0,0,0,44891,67606,459124736,14411538432,108589056,1658941440,0,0
11-04 12:21:24,1649701284.017,0.188,0.063,99.750,0,0,0,0,46028,68384,459124736,14411538432,108589056,1658941440,0,0
11-04 12:21:25,1649701285.017,0.063,0,99.937,0,0,0,0,46356,67880,459124736,14411538432,108589056,1658941440,0,0
11-04 12:21:26,1649701286.016,1.378,0.501,97.996,0.125,0,0,45056,49427,71600,462700544,14407962624,108597248,1658937344,0,3
11-04 12:21:27,1649701287.017,0.063,0,99.937,0,0,0,0,46137,69403,462249984,14408396800,108597248,1658949632,0,0
11-04 12:21:28,1649701288.017,0.063,0.063,99.875,0,0,0,0,45533,68402,462249984,14408396800,108597248,1658949632,0,0
11-04 12:21:29,1649701289.017,0.063,0,99.937,0,0,0,0,45726,68620,462249984,14408396800,108597248,1658949632,0,0
11-04 12:21:30,1649701290.017,0.063,0.063,99.875,0,0,0,0,46527,69004,462249984,14408396800,108597248,1658949632,0,0
11-04 12:21:31,1649701291.017,0,0.063,99.749,0.188,0,0,45056,45956,67844,462241792,14408396800,108605440,1658949632,0,3
11-04 12:21:32,1649701292.017,0.125,0.125,99.750,0,0,0,0,46000,68530,462368768,14408269824,108605440,1658949632,0,0
11-04 12:21:33,1649701293.017,0.125,0,99.875,0,0,0,0,42319,67574,462368768,14408269824,108605440,1658949632,0,0
11-04 12:21:34,1649701294.017,0.063,0,99.937,0,0,0,0,46821,69546,462368768,14408269824,108605440,1658949632,0,0
11-04 12:21:35,1649701295.017,0.188,0.063,99.750,0,0,0,0,46222,69036,462368768,14408269824,108605440,1658949632,0,0
11-04 12:21:36,1649701296.017,0.063,0,99.937,0,0,0,0,47821,69533,463138816,14407499776,108605440,1658949632,0,0
11-04 12:21:37,1649701297.017,1.377,0.375,98.123,0.125,0,0,16384,49965,70983,463405056,14407225344,108613632,1658949632,0,2
11-04 12:21:38,1649701298.017,0.063,0.063,99.875,0,0,0,0,45605,68639,463392768,14407233536,108613632,1658953728,0,0
11-04 12:21:39,1649701299.017,0.063,0,99.937,0,0,0,0,46257,68972,463392768,14407233536,108613632,1658953728,0,0
11-04 12:21:40,1649701300.017,0.063,0.063,99.875,0,0,0,0,47858,68476,463392768,14407233536,108613632,1658953728,0,0
11-04 12:21:41,1649701301.017,0.125,0,99.875,0,0,0,1163264,46735,69316,463360000,14407266304,108613632,1658953728,0,217
11-04 12:21:42,1649701302.017,0.063,0.063,99.687,0.188,0,0,49152,46745,69114,463351808,14407266304,108621824,1658953728,0,3
11-04 12:21:43,1649701303.017,0.063,0.063,99.875,0,0,0,0,46918,69336,463351808,14407266304,108621824,1658953728,0,0
11-04 12:21:44,1649701304.017,0.125,0,99.875,0,0,0,0,44630,67308,463351808,14407266304,108621824,1658953728,0,0
11-04 12:21:45,1649701305.017,0.125,0.063,99.812,0,0,0,0,45830,67858,463351808,14407266304,108621824,1658953728,0,0
11-04 12:21:46,1649701306.017,0.125,0.063,99.812,0,0,0,57344,45860,68444,463351808,14407266304,108621824,1658953728,0,11
11-04 12:21:47,1649701307.017,1.252,0.563,97.997,0.188,0,0,28672,50950,74093,463642624,14406963200,108630016,1658961920,0,3
11-04 12:21:48,1649701308.017,0,0.063,99.937,0,0,0,0,46099,70098,463642624,14406963200,108630016,1658961920,0,0
11-04 12:21:49,1649701309.017,0.125,0.063,99.812,0,0,0,0,12419063,68702,463638528,14406963200,108630016,1658961920,0,0
11-04 12:21:50,1649701310.017,0.313,0.125,99.562,0,0,0,0,24668434,24242,450822144,14419726336,108630016,1659006976,0,0
11-04 12:21:51,1649701311.017,0,0,100,0,0,0,28672,24653542,401,450822144,14419726336,108630016,1659006976,0,4
11-04 12:21:52,1649701312.017,0,0,99.812,0.188,0,0,106496,24653086,64,450781184,14419759104,108638208,1659006976,0,3
11-04 12:21:53,1649701313.017,0,0,100,0,0,0,0,24653862,64,450781184,14419759104,108638208,1659006976,0,0
11-04 12:21:54,1649701314.017,0,0,100,0,0,0,0,24651692,64,450781184,14419759104,108638208,1659006976,0,0
11-04 12:21:55,1649701315.017,0,0,100,0,0,0,0,24650608,0,450781184,14419759104,108638208,1659006976,0,0
11-04 12:21:56,1649701316.017,0,0,100,0,0,0,0,24655036,0,450781184,14419759104,108638208,1659006976,0,0
11-04 12:21:57,1649701317.016,1.127,0.438,98.435,0,0,0,0,24658230,4243,451907584,14418632704,108638208,1659002880,0,0
