"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node1.ltseng-123454.hyflowtm-pg0.utah.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output client_1.dstat.csv 1",,,,"Date:","12 Apr 2022 15:41:08 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
"time","epoch","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","read","writ"
12-04 15:41:08,1649799668.308,0.991,0.051,98.952,0.005,0,28153.775,2060726.673,0,0,588038144,64115691520,70250496,2511376384,2.034,4.865
12-04 15:41:09,1649799669.309,0.125,0,99.875,0,0,0,0,25336,24688,588361728,64115359744,70250496,2511396864,0,0
12-04 15:41:10,1649799670.309,0.063,0.063,99.875,0,0,0,0,24288,24780,588361728,64115359744,70250496,2511396864,0,0
12-04 15:41:11,1649799671.309,0.063,0.063,99.875,0,0,0,0,27269,26872,588361728,64115359744,70250496,2511396864,0,0
12-04 15:41:12,1649799672.309,0.063,0,99.937,0,0,0,0,24945,24772,588361728,64115359744,70250496,2511396864,0,0
12-04 15:41:13,1649799673.309,0.063,0,99.937,0,0,0,860160,25012,24954,588615680,64115105792,70258688,2511388672,0,154
12-04 15:41:14,1649799674.309,0.125,0.063,99.812,0,0,0,0,26672,26828,588607488,64115105792,70258688,2511396864,0,0
12-04 15:41:15,1649799675.309,0.062,0.125,99.812,0,0,0,0,24635,25342,588988416,64114724864,70258688,2511396864,0,0
12-04 15:41:16,1649799676.309,0.125,0.063,99.812,0,0,0,0,24070,24836,588988416,64114724864,70258688,2511396864,0,0
12-04 15:41:17,1649799677.309,0.125,0,99.875,0,0,0,0,25355,26442,588988416,64114724864,70258688,2511396864,0,0
12-04 15:41:18,1649799678.309,1.688,0.500,97.750,0.062,0,0,720896,29789,30528,590901248,64112812032,70266880,2511388672,0,140
12-04 15:41:19,1649799679.309,0.063,0,99.937,0,0,0,0,24114,24762,591298560,64112398336,70266880,2511396864,0,0
12-04 15:41:20,1649799680.309,0.125,0.125,99.750,0,0,0,0,25548,26452,591298560,64112398336,70266880,2511396864,0,0
12-04 15:41:21,1649799681.309,0.188,0.062,99.750,0,0,0,0,25427,25486,591298560,64112398336,70266880,2511396864,0,0
12-04 15:41:22,1649799682.309,0.187,0.125,99.688,0,0,0,0,24218,24880,591298560,64112398336,70266880,2511396864,0,0
12-04 15:41:23,1649799683.309,0.125,0,99.875,0,0,0,57344,26100,26454,591298560,64112398336,70275072,2511388672,0,4
12-04 15:41:24,1649799684.309,0.125,0.063,99.812,0,0,0,475136,24838,25100,591290368,64112398336,70275072,2511396864,0,96
12-04 15:41:25,1649799685.309,0.063,0.063,99.875,0,0,0,0,24604,25002,591290368,64112398336,70275072,2511396864,0,0
12-04 15:41:26,1649799686.309,0.187,0.125,99.688,0,0,0,0,26297,26098,591290368,64112398336,70275072,2511396864,0,0
12-04 15:41:27,1649799687.309,0.125,0.063,99.812,0,0,0,0,25322,25154,591290368,64112398336,70275072,2511396864,0,0
12-04 15:41:28,1649799688.309,0.250,0.187,99.563,0,0,0,0,25843,26289,592330752,64111357952,70275072,2511396864,0,0
12-04 15:41:29,1649799689.309,1.685,0.687,97.566,0.062,0,0,745472,27578,28797,593383424,64110292992,70283264,2511400960,0,146
12-04 15:41:30,1649799690.309,0.063,0,99.937,0,0,0,0,25052,25218,592764928,64110911488,70283264,2511400960,0,0
12-04 15:41:31,1649799691.309,0.063,0.063,99.875,0,0,0,0,25257,25506,592764928,64110911488,70283264,2511400960,0,0
12-04 15:41:32,1649799692.309,0.125,0,99.875,0,0,0,0,25435,25894,592764928,64110911488,70283264,2511400960,0,0
12-04 15:41:33,1649799693.309,0,0,100,0,0,0,0,25269,25138,592756736,64110919680,70283264,2511400960,0,0
12-04 15:41:34,1649799694.309,0.187,0.125,99.688,0,0,0,106496,26577,25904,592756736,64110919680,70291456,2511392768,0,14
12-04 15:41:35,1649799695.309,0.125,0.062,99.812,0,0,0,0,25807,25864,592748544,64110919680,70291456,2511400960,0,0
12-04 15:41:36,1649799696.309,0.063,0.125,99.812,0,0,0,0,24486,25090,592748544,64110919680,70291456,2511400960,0,0
12-04 15:41:37,1649799697.309,0.125,0.062,99.812,0,0,0,0,25375,25682,592748544,64110919680,70291456,2511400960,0,0
12-04 15:41:38,1649799698.309,0.125,0.062,99.812,0,0,0,0,25042,25210,592748544,64110919680,70291456,2511400960,0,0
12-04 15:41:39,1649799699.309,1.936,0.562,97.439,0.062,0,0,49152,30062,30628,593231872,64110432256,70299648,2511396864,0,6
12-04 15:41:40,1649799700.309,0.187,0.187,99.625,0,0,0,720896,25727,25682,593637376,64110018560,70299648,2511405056,0,142
12-04 15:41:41,1649799701.309,0.125,0.125,99.750,0,0,0,0,24588,25292,593637376,64110018560,70299648,2511405056,0,0
12-04 15:41:42,1649799702.309,0,0.063,99.937,0,0,0,0,25751,25592,593637376,64110018560,70299648,2511405056,0,0
12-04 15:41:43,1649799703.309,0.125,0.250,99.626,0,0,0,0,25297,25858,593637376,64110018560,70299648,2511405056,0,0
12-04 15:41:44,1649799704.309,0.063,0.063,99.875,0,0,0,57344,24570,24906,593637376,64110018560,70307840,2511396864,0,4
12-04 15:41:45,1649799705.309,0.125,0.062,99.812,0,0,0,49152,25821,26296,593629184,64110018560,70307840,2511405056,0,10
12-04 15:41:46,1649799706.309,0.187,0.125,99.688,0,0,0,0,24341,24554,593629184,64110018560,70307840,2511405056,0,0
12-04 15:41:47,1649799707.309,0,0.188,99.812,0,0,0,0,24450,24732,593629184,64110018560,70307840,2511405056,0,0
12-04 15:41:48,1649799708.309,0.250,0,99.750,0,0,0,0,25081,25514,593625088,64110018560,70307840,2511409152,0,0
12-04 15:41:49,1649799709.309,0.625,0.375,99,0,0,0,49152,28395,28447,599400448,64104243200,70316032,2511405056,0,6
12-04 15:41:50,1649799710.309,0.999,0.437,98.563,0,0,0,704512,26208,27763,593633280,64109998080,70316032,2511417344,0,138
12-04 15:41:51,1649799711.309,0.125,0.125,99.750,0,0,0,0,25489,25280,593514496,64110116864,70316032,2511413248,0,0
12-04 15:41:52,1649799712.309,0.062,0.125,99.812,0,0,0,0,25112,25342,593514496,64110116864,70316032,2511413248,0,0
12-04 15:41:53,1649799713.309,0.187,0.125,99.688,0,0,0,0,25341,25570,593514496,64110116864,70316032,2511413248,0,0
12-04 15:41:54,1649799714.309,0.187,0.062,99.688,0.062,0,0,81920,24485,25380,593498112,64110125056,70324224,2511413248,0,4
12-04 15:41:55,1649799715.309,0.063,0.063,99.875,0,0,0,73728,24723,24930,593498112,64110125056,70324224,2511413248,0,14
12-04 15:41:56,1649799716.309,0.125,0.062,99.812,0,0,0,0,25438,25916,593498112,64110125056,70324224,2511413248,0,0
12-04 15:41:57,1649799717.309,0.125,0.063,99.812,0,0,0,0,26156,26000,593498112,64110125056,70324224,2511413248,0,0
12-04 15:41:58,1649799718.309,0,0.125,99.875,0,0,0,0,24352,25104,593498112,64110125056,70324224,2511413248,0,0
12-04 15:41:59,1649799719.309,0.250,0.125,99.626,0,0,0,0,25828,25870,593498112,64110125056,70324224,2511413248,0,0
12-04 15:42:00,1649799720.309,1.504,0.564,97.932,0,0,0,638976,29516,30448,594468864,64109146112,70332416,2511409152,0,126
12-04 15:42:01,1649799721.309,0.063,0.125,99.812,0,0,0,0,26092,25122,593924096,64109690880,70332416,2511413248,0,0
12-04 15:42:02,1649799722.309,0.062,0.187,99.750,0,0,0,0,24070,25136,593924096,64109690880,70332416,2511413248,0,0
12-04 15:42:03,1649799723.309,0.125,0,99.875,0,0,0,0,25709,25502,593924096,64109690880,70332416,2511413248,0,0
12-04 15:42:04,1649799724.309,0,0.125,99.875,0,0,0,0,24860,24910,593924096,64109690880,70332416,2511413248,0,0
12-04 15:42:05,1649799725.309,0.125,0,99.875,0,0,0,540672,24580,25294,593915904,64109690880,70340608,2511413248,0,102
12-04 15:42:06,1649799726.309,0.125,0.063,99.812,0,0,0,0,24984,25292,593915904,64109690880,70340608,2511413248,0,0
12-04 15:42:07,1649799727.309,0.125,0,99.875,0,0,0,0,25530,25716,593915904,64109690880,70340608,2511413248,0,0
12-04 15:42:08,1649799728.309,0.063,0.063,99.875,0,0,0,0,25221,25680,593911808,64109690880,70340608,2511417344,0,0
12-04 15:42:09,1649799729.309,0.125,0.063,99.812,0,0,0,0,18602,17792,593911808,64109690880,70340608,2511417344,0,0
12-04 15:42:10,1649799730.309,2.444,0.501,96.992,0.063,0,0,983040,7623,4960,587558912,64115990528,70348800,2511462400,0,172
