"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node8.ltseng-123454.hyflowtm-pg0.utah.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output server_5.dstat.csv 1",,,,"Date:","12 Apr 2022 15:41:05 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
"time","epoch","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","read","writ"
12-04 15:41:05,1649799665.793,0.969,0.047,98.981,0.004,0,27459.066,1931862.122,0,0,577581056,64144039936,62980096,2502328320,2.009,4.334
12-04 15:41:06,1649799666.794,0.062,0,99.938,0,0,0,0,16420,11040,577069056,64144482304,62980096,2502397952,0,0
12-04 15:41:07,1649799667.794,3.086,2.456,94.458,0,0,286720,286720,41812,42716,585691136,64135671808,62996480,2502541312,14,16
12-04 15:41:08,1649799668.794,1.695,1.883,96.422,0,0,0,0,215207,205786,586862592,64134500352,62996480,2502537216,0,0
12-04 15:41:09,1649799669.793,1.958,1.958,96.083,0,0,0,0,404466,393676,588591104,64132771840,62996480,2502537216,0,0
12-04 15:41:10,1649799670.794,2.085,1.832,96.083,0,0,0,0,409179,396791,589123584,64132239360,62996480,2502537216,0,0
12-04 15:41:11,1649799671.794,1.841,1.841,96.317,0,0,0,0,434689,424410,588800000,64132562944,62996480,2502537216,0,0
12-04 15:41:12,1649799672.794,2.146,2.146,95.707,0,0,0,0,427063,423946,589561856,64131801088,62996480,2502537216,0,0
12-04 15:41:13,1649799673.794,2.461,1.830,95.647,0.063,0,0,114688,438854,431292,589586432,64131768320,63004672,2502537216,0,6
12-04 15:41:14,1649799674.794,2.461,1.893,95.647,0,0,0,0,437982,429915,590073856,64131280896,63004672,2502537216,0,0
12-04 15:41:15,1649799675.794,2.522,1.955,95.523,0,0,0,0,439377,435763,589930496,64131424256,63004672,2502537216,0,0
12-04 15:41:16,1649799676.794,2.582,1.952,95.466,0,0,0,0,431896,427896,589246464,64132108288,63004672,2502537216,0,0
12-04 15:41:17,1649799677.794,2.214,1.961,95.825,0,0,0,0,443260,433080,589504512,64131850240,63004672,2502537216,0,0
12-04 15:41:18,1649799678.794,2.404,1.834,95.762,0,0,0,0,438936,429314,589877248,64131477504,63004672,2502537216,0,0
12-04 15:41:19,1649799679.794,2.524,1.956,95.521,0,0,0,90112,434235,425113,590422016,64130924544,63012864,2502537216,0,6
12-04 15:41:20,1649799680.794,2.337,2.021,95.641,0,0,0,0,438442,431899,589320192,64132026368,63012864,2502537216,0,0
12-04 15:41:21,1649799681.794,2.030,1.904,96.066,0,0,0,0,449362,439689,589733888,64131612672,63012864,2502537216,0,0
12-04 15:41:22,1649799682.794,2.579,2.201,95.220,0,0,0,0,442211,438391,590258176,64131088384,63012864,2502537216,0,0
12-04 15:41:23,1649799683.794,2.273,2.146,95.581,0,0,0,0,438838,432237,589275136,64132071424,63012864,2502537216,0,0
12-04 15:41:24,1649799684.794,2.396,2.144,95.397,0.063,0,0,5316608,443396,434906,589295616,64132050944,63012864,2502537216,0,578
12-04 15:41:25,1649799685.794,2.146,2.273,95.518,0.063,0,0,90112,445402,438036,590336000,64131002368,63021056,2502537216,0,6
12-04 15:41:26,1649799686.794,2.514,2.263,95.223,0,0,0,0,441055,432338,589512704,64131825664,63021056,2502537216,0,0
12-04 15:41:27,1649799687.794,2.522,2.018,95.460,0,0,0,0,444725,432945,590299136,64131039232,63021056,2502537216,0,0
12-04 15:41:28,1649799688.794,1.966,2.093,95.942,0,0,0,0,438144,430771,590004224,64131334144,63021056,2502537216,0,0
12-04 15:41:29,1649799689.794,2.404,1.834,95.762,0,0,0,589824,443104,437381,590774272,64130564096,63021056,2502537216,0,96
12-04 15:41:30,1649799690.794,2.397,2.145,95.457,0,0,0,0,441318,434807,590413824,64130924544,63021056,2502537216,0,0
12-04 15:41:31,1649799691.794,2.094,1.967,95.939,0,0,0,90112,449449,439919,590471168,64130859008,63029248,2502537216,0,6
12-04 15:41:32,1649799692.794,2.215,2.025,95.759,0,0,0,0,449675,442698,591519744,64129810432,63029248,2502537216,0,0
12-04 15:41:33,1649799693.794,2.152,2.089,95.759,0,0,0,0,442033,435024,590856192,64130473984,63029248,2502537216,0,0
12-04 15:41:34,1649799694.794,2.464,1.958,95.578,0,0,0,0,442311,430561,590782464,64130547712,63029248,2502537216,0,0
12-04 15:41:35,1649799695.794,2.028,2.091,95.881,0,0,0,0,445046,434674,590036992,64131293184,63029248,2502537216,0,0
12-04 15:41:36,1649799696.794,1.783,1.911,96.306,0,0,0,0,447811,439192,591048704,64130277376,63029248,2502541312,0,0
12-04 15:41:37,1649799697.794,2.087,2.277,95.636,0,0,0,98304,444881,436532,590843904,64130473984,63037440,2502541312,0,8
12-04 15:41:38,1649799698.794,2.393,2.330,95.277,0,0,0,0,452029,442623,591400960,64129916928,63037440,2502541312,0,0
12-04 15:41:39,1649799699.794,2.410,1.712,95.878,0,0,0,24576,448144,440249,591798272,64129519616,63037440,2502541312,0,6
12-04 15:41:40,1649799700.794,2.277,2.024,95.699,0,0,0,0,442892,434436,591552512,64129765376,63037440,2502541312,0,0
12-04 15:41:41,1649799701.794,2.157,1.840,96.003,0,0,0,0,443827,439971,590626816,64130691072,63037440,2502541312,0,0
12-04 15:41:42,1649799702.794,1.904,2.094,95.939,0.063,0,0,90112,453387,442382,591003648,64130301952,63045632,2502545408,0,6
12-04 15:41:43,1649799703.794,2.401,2.085,95.515,0,0,0,0,453261,444162,590467072,64130838528,63045632,2502545408,0,0
12-04 15:41:44,1649799704.794,2.277,2.024,95.699,0,0,0,0,444303,435787,591282176,64130023424,63045632,2502545408,0,0
