"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node6.ltseng-123454.hyflowtm-pg0.utah.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output server_4.dstat.csv 1",,,,"Date:","12 Apr 2022 15:41:05 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
"time","epoch","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","read","writ"
12-04 15:41:05,1649799665.826,0.992,0.046,98.957,0.005,0,27461.784,1942850.965,0,0,577445888,64144846848,61964288,2502242304,2.018,4.247
12-04 15:41:06,1649799666.827,0.063,0.125,99.687,0.125,0,0,93159424,15215,9908,578105344,64144105472,61976576,2502316032,0,132
12-04 15:41:07,1649799667.826,3.630,2.941,93.429,0,0,286720,0,45271,44458,587972608,64134074368,61984768,2502467584,14,0
12-04 15:41:08,1649799668.827,2.185,1.935,95.880,0,0,0,0,228090,210962,586498048,64135516160,61984768,2502455296,0,0
12-04 15:41:09,1649799669.827,2.989,2.304,94.707,0,0,0,0,411039,382891,587898880,64134115328,61984768,2502455296,0,0
12-04 15:41:10,1649799670.827,3.113,2.242,94.645,0,0,0,0,412186,398150,589094912,64132919296,61984768,2502455296,0,0
12-04 15:41:11,1649799671.827,3.286,2.666,94.048,0,0,0,0,443266,417143,588689408,64133324800,61984768,2502455296,0,0
12-04 15:41:12,1649799672.827,3.113,2.553,94.334,0,0,0,122880,438793,408853,588578816,64133427200,61992960,2502455296,0,6
12-04 15:41:13,1649799673.827,3.248,2.124,94.628,0,0,0,0,442316,418152,588832768,64133173248,61992960,2502455296,0,0
12-04 15:41:14,1649799674.827,4.007,2.589,93.403,0,0,0,0,445018,423319,588980224,64133025792,61992960,2502455296,0,0
12-04 15:41:15,1649799675.827,3.825,2.714,93.461,0,0,0,0,445274,418649,589119488,64132886528,61992960,2502455296,0,0
12-04 15:41:16,1649799676.827,3.302,2.430,94.268,0,0,0,0,449556,419781,588632064,64133373952,61992960,2502455296,0,0
12-04 15:41:17,1649799677.827,3.476,2.545,93.979,0,0,0,958464,445056,417994,589672448,64132325376,62001152,2502455296,0,140
12-04 15:41:18,1649799678.827,3.770,2.719,93.511,0,0,0,0,445708,426268,589684736,64132313088,62001152,2502455296,0,0
12-04 15:41:19,1649799679.827,4.367,2.583,93.050,0,0,0,0,442076,418086,589496320,64132501504,62001152,2502455296,0,0
12-04 15:41:20,1649799680.827,2.941,2.441,94.618,0,0,0,0,449059,425216,589766656,64132231168,62001152,2502455296,0,0
12-04 15:41:21,1649799681.827,3.172,2.799,94.030,0,0,0,0,454715,430501,589062144,64132935680,62001152,2502455296,0,0
12-04 15:41:22,1649799682.827,4.007,2.713,93.157,0.123,0,0,5488640,451356,425318,589660160,64132329472,62009344,2502455296,0,576
12-04 15:41:23,1649799683.827,3.121,2.434,94.444,0,0,0,0,444203,415858,589955072,64132034560,62009344,2502455296,0,0
12-04 15:41:24,1649799684.827,3.827,2.716,93.457,0,0,0,0,449254,426695,589918208,64132071424,62009344,2502455296,0,0
12-04 15:41:25,1649799685.827,2.814,2.627,94.559,0,0,0,0,451749,428640,590467072,64131522560,62009344,2502455296,0,0
12-04 15:41:26,1649799686.827,3.290,2.793,93.917,0,0,0,0,444481,414822,590221312,64131768320,62009344,2502455296,0,0
12-04 15:41:27,1649799687.827,2.938,2.375,94.625,0.062,0,0,90112,447345,426004,590000128,64131981312,62017536,2502455296,0,6
12-04 15:41:28,1649799688.827,3.236,2.614,94.151,0,0,0,0,446515,424602,589365248,64132616192,62017536,2502455296,0,0
12-04 15:41:29,1649799689.827,3.429,2.182,94.389,0,0,0,0,439479,415310,589946880,64132034560,62017536,2502455296,0,0
12-04 15:41:30,1649799690.827,3.002,2.439,94.559,0,0,0,0,452182,424125,590860288,64131121152,62017536,2502455296,0,0
12-04 15:41:31,1649799691.827,3.234,2.674,94.092,0,0,0,0,451888,425883,590131200,64131850240,62017536,2502455296,0,0
12-04 15:41:32,1649799692.827,3.057,2.558,94.386,0,0,0,90112,449973,427313,591085568,64130887680,62025728,2502455296,0,6
12-04 15:41:33,1649799693.827,3.536,2.605,93.859,0,0,0,16384,446827,421082,590508032,64131465216,62025728,2502455296,0,4
12-04 15:41:34,1649799694.827,3.300,2.491,94.209,0,0,0,0,446494,417003,590778368,64131194880,62025728,2502455296,0,0
12-04 15:41:35,1649799695.827,3.184,2.372,94.444,0,0,0,0,444228,420910,590929920,64131043328,62025728,2502455296,0,0
12-04 15:41:36,1649799696.827,3.467,2.848,93.684,0,0,0,0,452170,428077,591187968,64130781184,62025728,2502459392,0,0
