"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node2.ltseng-123454.hyflowtm-pg0.utah.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output server_2.dstat.csv 1",,,,"Date:","12 Apr 2022 15:41:05 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
"time","epoch","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","read","writ"
12-04 15:41:05,1649799665.763,1.365,0.395,98.234,0.006,0,28102.578,2084531.437,0,0,585420800,64113025024,72507392,2511618048,2.032,5.796
12-04 15:41:06,1649799666.764,0.062,0.062,99.875,0,0,0,0,10292,9518,584552448,64113885184,72507392,2511626240,0,0
12-04 15:41:07,1649799667.764,3.386,2.884,93.668,0.063,0,0,5251072,50106,48574,592875520,64105553920,72511488,2511630336,0,718
12-04 15:41:08,1649799668.764,1.510,1.825,96.665,0,0,0,0,219619,233479,593321984,64105107456,72511488,2511630336,0,0
12-04 15:41:09,1649799669.764,2.336,1.768,95.896,0,0,0,0,431309,450247,595234816,64103194624,72511488,2511630336,0,0
12-04 15:41:10,1649799670.764,2.642,2.013,95.346,0,0,0,0,442530,453474,594456576,64103972864,72511488,2511630336,0,0
12-04 15:41:11,1649799671.764,2.703,2.074,95.223,0,0,0,0,459138,474287,595517440,64102912000,72511488,2511630336,0,0
12-04 15:41:12,1649799672.764,2.574,2.448,94.978,0,0,0,0,458587,472104,594841600,64103587840,72511488,2511630336,0,0
12-04 15:41:13,1649799673.764,2.462,1.957,95.518,0.063,0,0,106496,459947,476404,595197952,64103223296,72519680,2511630336,0,6
12-04 15:41:14,1649799674.764,2.402,1.960,95.638,0,0,0,0,465779,476605,595808256,64102612992,72519680,2511630336,0,0
12-04 15:41:15,1649799675.764,2.528,1.833,95.638,0,0,0,0,465400,479432,596459520,64101961728,72519680,2511630336,0,0
12-04 15:41:16,1649799676.764,2.025,2.342,95.633,0,0,0,0,462085,480622,596738048,64101683200,72519680,2511630336,0,0
12-04 15:41:17,1649799677.764,1.960,2.402,95.638,0,0,0,0,466014,482823,596410368,64102010880,72519680,2511630336,0,0
12-04 15:41:18,1649799678.764,1.965,2.091,95.944,0,0,0,540672,463499,477515,597516288,64100904960,72519680,2511630336,0,120
