"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node8.fantoch-testing.hyflowtm-pg0.apt.emulab.net",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output server_5.dstat.csv 1",,,,"Date:","11 Apr 2022 09:55:30 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
"time","epoch","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","read","writ"
11-04 09:55:30,1649692530.651,1.528,0.396,98.016,0.060,0,41377.851,294836.381,0,0,458104832,14835822592,23855104,1348358144,2.227,4.282
11-04 09:55:31,1649692531.652,0,0,100,0,0,0,0,7678,3086,457838592,14836084736,23855104,1348358144,0,0
11-04 09:55:32,1649692532.652,2.567,2.442,94.991,0,0,0,0,54791,52828,466051072,14827868160,23855104,1348370432,0,0
11-04 09:55:33,1649692533.652,1.131,1.634,97.234,0,0,0,0,232911,203929,467640320,14826278912,23855104,1348362240,0,0
11-04 09:55:34,1649692534.652,2.321,1.694,95.734,0.251,0,0,126976,486649,484625,469278720,14824628224,23867392,1348362240,0,7
11-04 09:55:35,1649692535.652,1.582,1.519,96.772,0.127,0,0,2527232,480862,476111,469630976,14824275968,23867392,1348362240,0,319
11-04 09:55:36,1649692536.652,1.396,1.650,96.954,0,0,0,0,510183,497008,469581824,14824325120,23867392,1348362240,0,0
11-04 09:55:37,1649692537.652,1.946,2.072,95.982,0,0,0,0,500671,480370,470343680,14823563264,23867392,1348362240,0,0
11-04 09:55:38,1649692538.652,1.884,2.198,95.917,0,0,0,0,499528,497555,469692416,14824214528,23867392,1348362240,0,0
11-04 09:55:39,1649692539.652,1.458,1.649,96.893,0,0,0,0,502846,491659,470761472,14823145472,23867392,1348362240,0,0
11-04 09:55:40,1649692540.652,2.079,1.638,96.093,0.189,0,0,53248,519988,508914,470372352,14823526400,23875584,1348362240,0,3
11-04 09:55:41,1649692541.652,1.769,1.769,96.462,0,0,0,0,509769,499919,470380544,14823518208,23875584,1348362240,0,0
11-04 09:55:42,1649692542.652,2.144,1.639,96.217,0,0,0,0,512893,508129,471019520,14822879232,23875584,1348362240,0,0
11-04 09:55:43,1649692543.652,2.077,1.762,96.161,0,0,0,0,527595,511204,470646784,14823251968,23875584,1348362240,0,0
11-04 09:55:44,1649692544.652,1.958,1.706,96.336,0,0,0,0,516591,508213,470433792,14823464960,23875584,1348362240,0,0
11-04 09:55:45,1649692545.652,1.946,2.260,95.794,0,0,0,0,525568,514881,469987328,14823911424,23875584,1348362240,0,0
11-04 09:55:46,1649692546.652,1.648,1.774,96.388,0.190,0,0,49152,520247,514768,470593536,14823297024,23883776,1348362240,0,3
11-04 09:55:47,1649692547.652,1.573,2.391,96.035,0,0,0,0,521920,516165,471179264,14822711296,23883776,1348362240,0,0
11-04 09:55:48,1649692548.652,2.011,1.948,96.040,0,0,0,0,522083,502407,471154688,14822735872,23883776,1348362240,0,0
11-04 09:55:49,1649692549.652,1.892,1.892,96.217,0,0,0,0,513687,507640,470646784,14823243776,23883776,1348362240,0,0
11-04 09:55:50,1649692550.652,2.868,2.057,95.075,0,0,0,0,518965,515544,470384640,14823505920,23883776,1348362240,0,0
11-04 09:55:51,1649692551.652,2.072,2.072,95.857,0,0,0,0,530145,520424,471052288,14822838272,23883776,1348362240,0,0
11-04 09:55:52,1649692552.652,1.890,1.953,95.967,0.189,0,0,49152,517611,503150,471568384,14822313984,23891968,1348362240,0,3
11-04 09:55:53,1649692553.652,2.441,2.128,95.432,0,0,0,0,514134,506676,472379392,14821502976,23891968,1348362240,0,0
11-04 09:55:54,1649692554.652,2.198,1.884,95.917,0,0,0,0,522478,513565,471093248,14822789120,23891968,1348362240,0,0
11-04 09:55:55,1649692555.652,1.774,1.521,96.705,0,0,0,0,522788,512194,471609344,14822273024,23891968,1348362240,0,0
11-04 09:55:56,1649692556.652,2.258,2.070,95.671,0,0,0,0,524785,511217,471625728,14822256640,23891968,1348362240,0,0
11-04 09:55:57,1649692557.652,2.324,1.822,95.666,0.188,0,0,49152,520542,514500,471699456,14822174720,23900160,1348362240,0,3
11-04 09:55:58,1649692558.652,2.200,1.886,95.915,0,0,0,0,517547,505364,472301568,14821572608,23900160,1348362240,0,0
11-04 09:55:59,1649692559.652,1.577,2.208,96.215,0,0,0,0,517733,506843,471810048,14822064128,23900160,1348362240,0,0
11-04 09:56:00,1649692560.652,2.075,1.887,96.038,0,0,0,0,521967,514584,471896064,14821978112,23900160,1348362240,0,0
11-04 09:56:01,1649692561.652,2.018,1.828,96.154,0,0,0,0,513081,507760,471924736,14821945344,23900160,1348366336,0,0
11-04 09:56:02,1649692562.652,2.011,2.011,95.789,0.189,0,0,53248,522421,513406,472080384,14821781504,23908352,1348366336,0,4
11-04 09:56:03,1649692563.652,2.142,1.764,96.093,0,0,0,0,529833,515653,471781376,14822080512,23908352,1348366336,0,0
11-04 09:56:04,1649692564.652,2.133,2.133,95.734,0,0,0,0,520907,512157,471711744,14822150144,23908352,1348366336,0,0
11-04 09:56:05,1649692565.652,1.828,1.955,96.217,0,0,0,69632,518681,509543,471760896,14822100992,23908352,1348366336,0,16
11-04 09:56:06,1649692566.652,1.825,2.077,96.098,0,0,0,0,512845,499490,472150016,14821711872,23908352,1348366336,0,0
11-04 09:56:07,1649692567.652,1.957,1.768,96.086,0.189,0,0,57344,520607,509490,472137728,14821711872,23916544,1348370432,0,4
11-04 09:56:08,1649692568.652,2.072,2.072,95.857,0,0,0,0,521979,511822,472203264,14821646336,23916544,1348370432,0,0
11-04 09:56:09,1649692569.652,1.884,2.261,95.854,0,0,0,0,522373,509390,472997888,14820851712,23916544,1348370432,0,0
11-04 09:56:10,1649692570.652,2.745,2.059,95.197,0,0,0,0,529971,518493,471777280,14822072320,23916544,1348370432,0,0
11-04 09:56:11,1649692571.652,2.016,1.890,96.093,0,0,0,0,523907,511805,472350720,14821498880,23916544,1348370432,0,0
11-04 09:56:12,1649692572.652,1.770,1.896,96.144,0.190,0,0,53248,525888,516781,471715840,14822125568,23924736,1348370432,0,3
11-04 09:56:13,1649692573.652,2.267,1.637,96.096,0,0,0,0,525617,513429,471826432,14822014976,23924736,1348370432,0,0
11-04 09:56:14,1649692574.652,1.892,1.892,96.217,0,0,0,0,525155,517198,471924736,14821916672,23924736,1348370432,0,0
11-04 09:56:15,1649692575.652,1.820,2.323,95.857,0,0,0,0,520817,512201,470908928,14822932480,23924736,1348370432,0,0
11-04 09:56:16,1649692576.652,2.019,1.703,96.278,0,0,0,0,521246,511945,471158784,14822682624,23924736,1348370432,0,0
11-04 09:56:17,1649692577.652,1.515,1.768,96.465,0.253,0,0,49152,401765,430831,470470656,14823362560,23932928,1348370432,0,3
11-04 09:56:18,1649692578.652,1.575,1.827,96.597,0,0,0,0,374909,405397,470343680,14823489536,23932928,1348370432,0,0
11-04 09:56:19,1649692579.652,1.454,1.580,96.966,0,0,0,0,372909,396309,470319104,14823514112,23932928,1348370432,0,0
11-04 09:56:20,1649692580.652,1.946,1.883,96.171,0,0,0,0,375207,404585,470372352,14823460864,23932928,1348370432,0,0
11-04 09:56:21,1649692581.652,1.822,1.822,96.357,0,0,0,0,374320,406737,469991424,14823841792,23932928,1348370432,0,0
11-04 09:56:22,1649692582.652,1.693,2.132,95.987,0.188,0,0,53248,375401,401626,471293952,14822531072,23941120,1348370432,0,3
11-04 09:56:23,1649692583.652,1.515,1.641,96.843,0,0,0,0,373701,403664,470319104,14823505920,23941120,1348370432,0,0
11-04 09:56:24,1649692584.652,2.137,1.571,96.292,0,0,0,0,376733,402678,470818816,14823006208,23941120,1348370432,0,0
11-04 09:56:25,1649692585.652,1.636,1.825,96.539,0,0,0,0,370526,400210,470851584,14822973440,23941120,1348370432,0,0
11-04 09:56:26,1649692586.652,1.575,1.701,96.723,0,0,0,0,374759,402387,470908928,14822916096,23941120,1348370432,0,0
11-04 09:56:27,1649692587.652,1.830,1.514,96.467,0.189,0,0,49152,377505,409894,471830528,14821986304,23949312,1348370432,0,3
11-04 09:56:28,1649692588.652,1.947,1.822,96.231,0,0,0,0,378707,408080,471212032,14822604800,23949312,1348370432,0,0
11-04 09:56:29,1649692589.652,2.064,2.064,95.872,0,0,0,0,380029,412020,471339008,14822477824,23949312,1348370432,0,0
11-04 09:56:30,1649692590.652,1.640,1.640,96.719,0,0,0,0,382649,409499,471359488,14822457344,23949312,1348370432,0,0
11-04 09:56:31,1649692591.652,1.454,1.643,96.903,0,0,0,0,381106,406846,471732224,14822084608,23949312,1348370432,0,0
11-04 09:56:32,1649692592.652,2.001,2.189,95.560,0.250,0,0,45056,380908,414039,471736320,14822072320,23957504,1348370432,0,3
11-04 09:56:33,1649692593.652,1.634,2.011,96.354,0,0,0,0,378471,407333,471355392,14822453248,23957504,1348370432,0,0
11-04 09:56:34,1649692594.652,2.253,1.815,95.932,0,0,0,0,384868,413234,471777280,14822031360,23957504,1348370432,0,0
11-04 09:56:35,1649692595.652,1.577,1.767,96.656,0,0,0,0,378268,405059,472068096,14821736448,23957504,1348374528,0,0
11-04 09:56:36,1649692596.652,1.636,1.951,96.413,0,0,0,8192,382078,409718,471089152,14822715392,23957504,1348374528,0,2
11-04 09:56:37,1649692597.652,1.822,1.947,96.106,0.126,0,0,53248,374087,403075,471576576,14822219776,23965696,1348374528,0,4
11-04 09:56:38,1649692598.652,1.575,1.764,96.660,0,0,0,0,375562,405415,471670784,14822125568,23965696,1348374528,0,0
11-04 09:56:39,1649692599.652,1.702,1.639,96.658,0,0,0,0,372740,395940,472113152,14821683200,23965696,1348374528,0,0
11-04 09:56:40,1649692600.652,2.137,1.508,96.354,0,0,0,0,376669,401843,471052288,14822744064,23965696,1348374528,0,0
11-04 09:56:41,1649692601.652,1.642,1.579,96.778,0,0,0,16384,381642,412748,470478848,14823317504,23965696,1348374528,0,4
11-04 09:56:42,1649692602.652,1.456,1.582,96.835,0.127,0,0,49152,381838,411671,471646208,14822141952,23973888,1348374528,0,3
11-04 09:56:43,1649692603.652,1.144,1.525,97.332,0,0,0,0,379971,408918,470749184,14823038976,23973888,1348374528,0,0
11-04 09:56:44,1649692604.652,1.576,1.828,96.595,0,0,0,0,380169,409863,470814720,14822973440,23973888,1348374528,0,0
11-04 09:56:45,1649692605.652,1.819,1.945,96.236,0,0,0,0,382598,410142,470626304,14823161856,23973888,1348374528,0,0
11-04 09:56:46,1649692606.652,1.327,1.770,96.903,0,0,0,0,381578,409453,470896640,14822891520,23973888,1348374528,0,0
11-04 09:56:47,1649692607.652,1.945,1.882,95.922,0.251,0,0,53248,376253,406538,470536192,14823243776,23982080,1348374528,0,3
11-04 09:56:48,1649692608.652,1.013,1.772,97.215,0,0,0,0,308194,363029,470249472,14823530496,23982080,1348374528,0,0
11-04 09:56:49,1649692609.652,1.822,1.382,96.796,0,0,0,0,210417,282410,470540288,14823239680,23982080,1348374528,0,0
11-04 09:56:50,1649692610.652,1.387,1.450,97.163,0,0,0,0,205431,279209,470691840,14823088128,23982080,1348374528,0,0
11-04 09:56:51,1649692611.652,1.573,1.447,96.979,0,0,0,0,208091,279436,470937600,14822842368,23982080,1348374528,0,0
11-04 09:56:52,1649692612.652,1.694,1.694,96.424,0.188,0,0,53248,205343,275611,470999040,14822772736,23990272,1348374528,0,3
11-04 09:56:53,1649692613.652,1.757,1.568,96.675,0,0,0,0,210851,282711,470827008,14822944768,23990272,1348374528,0,0
11-04 09:56:54,1649692614.652,1.443,1.882,96.675,0,0,0,0,206436,273618,470659072,14823112704,23990272,1348374528,0,0
11-04 09:56:55,1649692615.652,1.508,1.634,96.857,0,0,0,0,204086,275217,469815296,14823956480,23990272,1348374528,0,0
11-04 09:56:56,1649692616.652,1.253,2.193,96.554,0,0,0,0,205669,276281,469553152,14824218624,23990272,1348374528,0,0
11-04 09:56:57,1649692617.652,1.385,1.699,96.728,0.189,0,0,45056,205771,278124,470716416,14823043072,23998464,1348378624,0,3
11-04 09:56:58,1649692618.652,1.194,1.886,96.920,0,0,0,0,203263,273254,471408640,14822350848,23998464,1348378624,0,0
11-04 09:56:59,1649692619.652,1.815,1.815,96.370,0,0,0,0,204329,279152,471171072,14822588416,23998464,1348378624,0,0
11-04 09:57:00,1649692620.652,1.941,1.565,96.493,0,0,0,0,207050,277066,471470080,14822289408,23998464,1348378624,0,0
11-04 09:57:01,1649692621.652,1.573,1.510,96.916,0,0,0,0,205031,277458,471359488,14822400000,23998464,1348378624,0,0
11-04 09:57:02,1649692622.652,1.252,2.192,96.243,0.313,0,0,53248,206837,278267,471412736,14822338560,24006656,1348378624,0,4
11-04 09:57:03,1649692623.652,1.385,1.574,97.040,0,0,0,0,207935,276728,470802432,14822948864,24006656,1348378624,0,0
11-04 09:57:04,1649692624.652,1.632,1.632,96.736,0,0,0,0,204141,275898,471048192,14822703104,24006656,1348378624,0,0
11-04 09:57:05,1649692625.652,1.387,1.513,97.100,0,0,0,0,205488,280649,470700032,14823051264,24006656,1348378624,0,0
