"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node15.ltseng-123454.hyflowtm-pg0.utah.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output client_8.dstat.csv 1",,,,"Date:","12 Apr 2022 16:45:47 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
"time","epoch","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","read","writ"
12-04 16:45:47,1649803547.618,0.802,0.039,99.156,0.003,0,22693.221,1634868.394,0,0,577458176,64141991936,64126976,2503077888,1.675,4.108
12-04 16:45:48,1649803548.619,0.062,0.125,99.813,0,0,0,0,18390,18276,577269760,64142172160,64126976,2503086080,0,0
12-04 16:45:49,1649803549.619,0.062,0.062,99.875,0,0,0,0,22058,21952,577269760,64142172160,64126976,2503086080,0,0
12-04 16:45:50,1649803550.619,0,0,100,0,0,0,0,18602,18296,577277952,64142163968,64126976,2503086080,0,0
12-04 16:45:51,1649803551.619,0.187,0.062,99.750,0,0,0,0,21567,21376,577277952,64142163968,64126976,2503086080,0,0
12-04 16:45:52,1649803552.619,0.063,0.063,99.875,0,0,0,860160,19404,19048,577523712,64141910016,64135168,2503086080,0,148
12-04 16:45:53,1649803553.619,0.063,0,99.937,0,0,0,0,21297,21192,577904640,64141529088,64135168,2503086080,0,0
12-04 16:45:54,1649803554.619,0.063,0.063,99.875,0,0,0,0,18726,19416,577904640,64141529088,64135168,2503086080,0,0
12-04 16:45:55,1649803555.619,0.125,0.062,99.812,0,0,0,0,19713,19452,577904640,64141529088,64135168,2503086080,0,0
12-04 16:45:56,1649803556.619,0.063,0,99.937,0,0,0,0,20451,20064,577904640,64141529088,64135168,2503086080,0,0
12-04 16:45:57,1649803557.619,1.254,0.564,98.119,0.063,0,0,835584,23913,24599,579768320,64139657216,64143360,2503081984,0,154
12-04 16:45:58,1649803558.619,0.063,0.063,99.875,0,0,0,0,19817,21233,580075520,64139350016,64143360,2503086080,0,0
12-04 16:45:59,1649803559.619,0.125,0,99.875,0,0,0,0,20094,20194,580472832,64138952704,64143360,2503086080,0,0
12-04 16:46:00,1649803560.619,0.125,0,99.875,0,0,0,0,20603,20694,580472832,64138952704,64143360,2503086080,0,0
12-04 16:46:01,1649803561.619,0.125,0.125,99.750,0,0,0,0,19222,19235,579948544,64139476992,64143360,2503086080,0,0
12-04 16:46:02,1649803562.619,0.063,0,99.937,0,0,0,630784,19950,20224,579940352,64139476992,64151552,2503086080,0,122
12-04 16:46:03,1649803563.619,0.125,0.062,99.812,0,0,0,0,18852,19036,579940352,64139476992,64151552,2503086080,0,0
12-04 16:46:04,1649803564.619,0.062,0.062,99.875,0,0,0,0,20705,20408,579932160,64139485184,64151552,2503086080,0,0
12-04 16:46:05,1649803565.619,0.063,0.063,99.875,0,0,0,0,19179,19416,580059136,64139358208,64151552,2503086080,0,0
12-04 16:46:06,1649803566.619,0.063,0.063,99.875,0,0,0,0,20226,20776,580059136,64139358208,64151552,2503086080,0,0
12-04 16:46:07,1649803567.619,0.188,0.063,99.750,0,0,0,0,22482,21813,580567040,64138850304,64151552,2503086080,0,0
12-04 16:46:08,1649803568.619,1.250,0.750,97.938,0.062,0,0,614400,22257,22808,580657152,64138752000,64159744,2503086080,0,118
12-04 16:46:09,1649803569.619,0,0.063,99.937,0,0,0,0,20586,20212,580657152,64138752000,64159744,2503086080,0,0
12-04 16:46:10,1649803570.619,0.063,0,99.937,0,0,0,0,20046,19882,580644864,64138760192,64159744,2503090176,0,0
12-04 16:46:11,1649803571.619,0,0.125,99.875,0,0,0,0,20505,20052,580644864,64138760192,64159744,2503090176,0,0
12-04 16:46:12,1649803572.619,0.063,0,99.937,0,0,0,0,20585,19624,580644864,64138760192,64159744,2503090176,0,0
12-04 16:46:13,1649803573.619,0.062,0.125,99.812,0,0,0,548864,19800,20188,580636672,64138760192,64167936,2503090176,0,102
12-04 16:46:14,1649803574.619,0,0,100,0,0,0,0,20160,20654,580636672,64138760192,64167936,2503090176,0,0
12-04 16:46:15,1649803575.619,0,0,100,0,0,0,0,19452,19244,580636672,64138760192,64167936,2503090176,0,0
12-04 16:46:16,1649803576.619,0.125,0.063,99.812,0,0,0,0,20219,21601,581337088,64138059776,64167936,2503090176,0,0
12-04 16:46:17,1649803577.619,0,0,100,0,0,0,0,19266,20684,581337088,64138059776,64167936,2503090176,0,0
12-04 16:46:18,1649803578.619,1.629,0.689,97.619,0.063,0,0,40960,25691,26916,582324224,64137048064,64176128,2503094272,0,8
12-04 16:46:19,1649803579.619,0.063,0,99.937,0,0,0,0,19659,19232,582135808,64137232384,64176128,2503094272,0,0
12-04 16:46:20,1649803580.619,0.063,0,99.937,0,0,0,0,19872,20432,582135808,64137232384,64176128,2503094272,0,0
12-04 16:46:21,1649803581.619,0.063,0,99.937,0,0,0,0,19524,19428,582135808,64137232384,64176128,2503094272,0,0
12-04 16:46:22,1649803582.619,0.063,0,99.937,0,0,0,0,21066,20862,582135808,64137232384,64176128,2503094272,0,0
12-04 16:46:23,1649803583.619,0,0,100,0,0,0,925696,20658,19796,582127616,64137232384,64184320,2503094272,0,170
12-04 16:46:24,1649803584.619,0,0.125,99.875,0,0,0,0,20592,20604,582127616,64137232384,64184320,2503094272,0,0
12-04 16:46:25,1649803585.619,0.063,0.063,99.875,0,0,0,0,19022,19479,582651904,64136708096,64184320,2503094272,0,0
12-04 16:46:26,1649803586.619,0.188,0,99.812,0,0,0,0,22149,22341,582795264,64136564736,64184320,2503094272,0,0
12-04 16:46:27,1649803587.619,0,0.063,99.937,0,0,0,0,19704,20236,582828032,64136531968,64184320,2503094272,0,0
12-04 16:46:28,1649803588.619,0.751,0.313,98.936,0,0,0,65536,23706,22578,588980224,64130371584,64192512,2503094272,0,4
12-04 16:46:29,1649803589.619,0.751,0.501,98.748,0,0,0,671744,21182,22001,583589888,64135761920,64192512,2503094272,0,134
12-04 16:46:30,1649803590.619,0.063,0,99.937,0,0,0,0,19794,20134,583589888,64135761920,64192512,2503094272,0,0
12-04 16:46:31,1649803591.619,0,0,100,0,0,0,0,20238,20420,583589888,64135761920,64192512,2503094272,0,0
12-04 16:46:32,1649803592.619,0.063,0.063,99.875,0,0,0,0,19806,19612,583581696,64135770112,64192512,2503094272,0,0
12-04 16:46:33,1649803593.619,0.063,0,99.875,0.063,0,0,57344,20956,20734,583573504,64135770112,64200704,2503094272,0,4
12-04 16:46:34,1649803594.619,0.063,0,99.937,0,0,0,442368,19212,19440,583569408,64135770112,64200704,2503098368,0,92
12-04 16:46:35,1649803595.619,0.062,0.062,99.875,0,0,0,0,20826,20188,583569408,64135770112,64200704,2503098368,0,0
12-04 16:46:36,1649803596.619,0,0,100,0,0,0,0,20191,20514,583569408,64135770112,64200704,2503098368,0,0
12-04 16:46:37,1649803597.619,0,0.063,99.937,0,0,0,0,19812,19624,583569408,64135770112,64200704,2503098368,0,0
12-04 16:46:38,1649803598.619,0.063,0,99.937,0,0,0,49152,20346,20604,583569408,64135770112,64208896,2503090176,0,6
12-04 16:46:39,1649803599.619,1.440,0.626,97.934,0,0,0,606208,24933,25445,583770112,64135557120,64208896,2503106560,0,116
12-04 16:46:40,1649803600.619,0,0,100,0,0,0,0,19926,19992,583770112,64135557120,64208896,2503106560,0,0
12-04 16:46:41,1649803601.619,0.063,0,99.937,0,0,0,0,19464,19452,583761920,64135565312,64208896,2503106560,0,0
12-04 16:46:42,1649803602.619,0,0,100,0,0,0,0,20832,21205,582934528,64136392704,64208896,2503102464,0,0
12-04 16:46:43,1649803603.619,0.125,0,99.812,0.062,0,0,90112,20160,19796,582569984,64136749056,64217088,2503102464,0,6
12-04 16:46:44,1649803604.619,0,0,100,0,0,0,507904,20902,20453,582578176,64136740864,64217088,2503102464,0,104
12-04 16:46:45,1649803605.619,0.125,0.062,99.812,0,0,0,0,19703,21150,583221248,64136097792,64217088,2503102464,0,0
12-04 16:46:46,1649803606.619,0.063,0.063,99.875,0,0,0,0,20303,20126,583188480,64136130560,64217088,2503102464,0,0
