"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node5.ltseng-123454.hyflowtm-pg0.utah.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output client_3.dstat.csv 1",,,,"Date:","12 Apr 2022 16:45:47 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
"time","epoch","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","read","writ"
12-04 16:45:47,1649803547.631,0.832,0.049,99.114,0.005,0,23203.019,1774985.369,0,0,580935680,64129433600,71921664,2502987776,1.674,5.112
12-04 16:45:48,1649803548.632,0,0,100,0,0,0,0,19337,18084,581246976,64129105920,71921664,2502991872,0,0
12-04 16:45:49,1649803549.632,0,0,100,0,0,0,0,18850,18444,581246976,64129105920,71921664,2502991872,0,0
12-04 16:45:50,1649803550.632,0,0,100,0,0,0,0,20263,20278,581246976,64129105920,71921664,2502991872,0,0
12-04 16:45:51,1649803551.632,0,0,100,0,0,0,0,19861,19414,581246976,64129105920,71921664,2502991872,0,0
12-04 16:45:52,1649803552.632,0,0.063,99.937,0,0,0,1015808,19550,19082,581238784,64129105920,71929856,2502991872,0,182
12-04 16:45:53,1649803553.632,0,0,100,0,0,0,0,18115,18084,581746688,64128598016,71929856,2502991872,0,0
12-04 16:45:54,1649803554.632,0,0,100,0,0,0,0,19516,20176,581746688,64128598016,71929856,2502991872,0,0
12-04 16:45:55,1649803555.632,0,0,100,0,0,0,0,19079,18312,581746688,64128598016,71929856,2502991872,0,0
12-04 16:45:56,1649803556.632,0,0,100,0,0,0,0,19973,19622,581746688,64128598016,71929856,2502991872,0,0
12-04 16:45:57,1649803557.631,1.816,0.564,97.558,0.063,0,0,679936,23800,23953,584531968,64125804544,71938048,2503000064,0,132
12-04 16:45:58,1649803558.632,0,0,100,0,0,0,0,19248,19555,584503296,64125833216,71938048,2502991872,0,0
12-04 16:45:59,1649803559.632,0,0,100,0,0,0,0,18458,18666,584503296,64125833216,71938048,2502991872,0,0
12-04 16:46:00,1649803560.632,0,0,100,0,0,0,0,19682,19234,584503296,64125833216,71938048,2502991872,0,0
12-04 16:46:01,1649803561.632,0,0.063,99.937,0,0,0,0,19122,19248,584503296,64125833216,71938048,2502991872,0,0
12-04 16:46:02,1649803562.632,0,0,100,0,0,0,720896,17929,17876,584503296,64125833216,71946240,2502983680,0,126
12-04 16:46:03,1649803563.632,0,0.063,99.937,0,0,0,0,19599,19830,584495104,64125833216,71946240,2502991872,0,0
12-04 16:46:04,1649803564.632,0,0,100,0,0,0,0,19594,19040,584495104,64125833216,71946240,2502991872,0,0
12-04 16:46:05,1649803565.632,0,0,100,0,0,0,0,19387,19636,584495104,64125833216,71946240,2502991872,0,0
12-04 16:46:06,1649803566.632,0,0,100,0,0,0,0,19047,19400,584495104,64125833216,71946240,2502991872,0,0
12-04 16:46:07,1649803567.632,0,0,100,0,0,0,24576,20646,19844,584495104,64125833216,71954432,2502983680,0,4
12-04 16:46:08,1649803568.632,1.503,0.877,97.621,0,0,0,16384,23784,24052,585424896,64124895232,71954432,2502991872,0,4
12-04 16:46:09,1649803569.632,0,0,100,0,0,0,0,19000,18472,585416704,64124903424,71954432,2502991872,0,0
12-04 16:46:10,1649803570.632,0,0,100,0,0,0,0,19588,19234,585416704,64124903424,71954432,2502991872,0,0
12-04 16:46:11,1649803571.632,0,0,100,0,0,0,0,19862,19308,585416704,64124903424,71954432,2502991872,0,0
12-04 16:46:12,1649803572.632,0,0.063,99.937,0,0,0,0,20767,19742,585416704,64124903424,71954432,2502991872,0,0
12-04 16:46:13,1649803573.632,0,0,99.937,0.063,0,0,933888,18458,18638,585371648,64124936192,71962624,2502995968,0,168
12-04 16:46:14,1649803574.632,0,0,100,0,0,0,0,19174,19502,585371648,64124936192,71962624,2502995968,0,0
12-04 16:46:15,1649803575.632,0,0,100,0,0,0,0,19595,19262,585371648,64124936192,71962624,2502995968,0,0
12-04 16:46:16,1649803576.632,0,0,100,0,0,0,0,18823,19026,585371648,64124936192,71962624,2502995968,0,0
12-04 16:46:17,1649803577.632,0,0,100,0,0,0,0,19280,19400,585371648,64124936192,71962624,2502995968,0,0
12-04 16:46:18,1649803578.632,1.378,0.564,98.058,0,0,0,696320,22979,23960,586207232,64124100608,71970816,2502987776,0,136
12-04 16:46:19,1649803579.632,0,0,100,0,0,0,0,20802,20370,585666560,64124633088,71970816,2502995968,0,0
12-04 16:46:20,1649803580.632,0,0,100,0,0,0,0,18623,18878,585666560,64124633088,71970816,2502995968,0,0
12-04 16:46:21,1649803581.632,0,0,100,0,0,0,0,19474,19428,585662464,64124633088,71970816,2503000064,0,0
12-04 16:46:22,1649803582.632,0.125,0,99.875,0,0,0,0,19529,19026,585662464,64124633088,71970816,2503000064,0,0
12-04 16:46:23,1649803583.632,0,0.063,99.875,0.063,0,0,647168,19869,19262,585662464,64124633088,71979008,2502991872,0,112
12-04 16:46:24,1649803584.632,0,0,100,0,0,0,0,18885,18652,585654272,64124633088,71979008,2503000064,0,0
12-04 16:46:25,1649803585.632,0,0.063,99.937,0,0,0,0,18696,19054,585654272,64124633088,71979008,2503000064,0,0
12-04 16:46:26,1649803586.632,0,0,100,0,0,0,0,19389,19308,585654272,64124633088,71979008,2503000064,0,0
12-04 16:46:27,1649803587.632,0,0,100,0,0,0,0,19144,19220,585654272,64124633088,71979008,2503000064,0,0
12-04 16:46:28,1649803588.632,0.439,0.125,99.436,0,0,0,729088,23616,22383,590045184,64120242176,71987200,2503000064,0,138
12-04 16:46:29,1649803589.632,1.126,0.313,98.561,0,0,0,0,20498,21185,585392128,64124887040,71987200,2503000064,0,0
12-04 16:46:30,1649803590.632,0,0,100,0,0,0,0,18875,19234,585392128,64124887040,71987200,2503000064,0,0
12-04 16:46:31,1649803591.632,0.063,0,99.937,0,0,0,0,19049,19026,585392128,64124887040,71987200,2503000064,0,0
12-04 16:46:32,1649803592.632,0,0,100,0,0,0,0,19939,19594,585392128,64124887040,71987200,2503000064,0,0
