"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node10.ltseng-123454.hyflowtm-pg0.utah.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output server_6.dstat.csv 1",,,,"Date:","12 Apr 2022 16:45:45 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
"time","epoch","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","read","writ"
12-04 16:45:45,1649803545.059,0.853,0.081,99.062,0.004,0,22671.282,1652234.872,0,0,578609152,64138481664,64913408,2502713344,1.678,4.024
12-04 16:45:46,1649803546.060,0.062,0.062,99.875,0,0,0,0,14071,9976,579309568,64137740288,64913408,2502721536,0,0
12-04 16:45:47,1649803547.060,5.868,6.117,87.953,0.062,0,0,237568,127273,127318,598315008,64118558720,64921600,2502737920,0,14
12-04 16:45:48,1649803548.060,3.518,4.397,92.085,0,0,0,0,369633,328722,597557248,64119316480,64921600,2502725632,0,0
12-04 16:45:49,1649803549.060,6.156,5.214,88.631,0,0,0,0,1156855,1198028,600842240,64116031488,64921600,2502725632,0,0
12-04 16:45:50,1649803550.060,6.005,5.183,88.812,0,0,0,0,1240104,1272279,601047040,64115826688,64921600,2502725632,0,0
12-04 16:45:51,1649803551.060,6.662,4.903,88.435,0,0,0,0,1233834,1296049,601841664,64115032064,64921600,2502725632,0,0
12-04 16:45:52,1649803552.060,5.531,5.277,89.193,0,0,0,114688,1235527,1282346,601333760,64115531776,64929792,2502725632,0,6
12-04 16:45:53,1649803553.059,6.068,5.183,88.748,0,0,0,0,1228260,1287215,601681920,64115183616,64929792,2502725632,0,0
12-04 16:45:54,1649803554.060,6.991,5.306,87.703,0,0,0,0,1247665,1280676,602206208,64114659328,64929792,2502725632,0,0
