"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node9.ltseng-123454.hyflowtm-pg0.utah.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output client_5.dstat.csv 1",,,,"Date:","12 Apr 2022 16:45:47 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
"time","epoch","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","read","writ"
12-04 16:45:47,1649803547.636,0.816,0.042,99.138,0.003,0,22644.421,1646919.312,0,0,577060864,64142553088,64466944,2502426624,1.661,4.343
12-04 16:45:48,1649803548.637,0,0,100,0,0,0,0,14073,12236,576692224,64142917632,64466944,2502430720,0,0
12-04 16:45:49,1649803549.637,0.063,0,99.937,0,0,0,0,13599,12832,576692224,64142917632,64466944,2502430720,0,0
12-04 16:45:50,1649803550.637,0,0,100,0,0,0,0,15058,14744,576692224,64142917632,64466944,2502430720,0,0
12-04 16:45:51,1649803551.637,0.063,0,99.937,0,0,0,0,13649,12624,576692224,64142917632,64466944,2502430720,0,0
12-04 16:45:52,1649803552.637,0,0.063,99.937,0,0,0,901120,15763,14952,576684032,64142917632,64475136,2502430720,0,154
12-04 16:45:53,1649803553.637,0.063,0,99.937,0,0,0,0,13082,12610,576684032,64142917632,64475136,2502430720,0,0
12-04 16:45:54,1649803554.637,0,0,100,0,0,0,0,13430,13580,576692224,64142909440,64475136,2502430720,0,0
12-04 16:45:55,1649803555.637,0,0.063,99.937,0,0,0,0,15015,13850,577200128,64142401536,64475136,2502430720,0,0
12-04 16:45:56,1649803556.637,0.062,0.062,99.875,0,0,0,0,13767,13012,577200128,64142401536,64475136,2502430720,0,0
12-04 16:45:57,1649803557.637,1.815,0.626,97.497,0.063,0,0,802816,19559,19396,579342336,64140251136,64483328,2502434816,0,146
12-04 16:45:58,1649803558.637,0.063,0,99.937,0,0,0,0,13155,12832,579178496,64140414976,64483328,2502430720,0,0
12-04 16:45:59,1649803559.637,0,0,100,0,0,0,0,13790,13594,579178496,64140414976,64483328,2502430720,0,0
12-04 16:46:00,1649803560.637,0,0,100,0,0,0,0,14544,13580,579178496,64140414976,64483328,2502430720,0,0
12-04 16:46:01,1649803561.637,0.063,0,99.937,0,0,0,0,13015,12652,579178496,64140414976,64483328,2502430720,0,0
12-04 16:46:02,1649803562.637,0,0,100,0,0,0,0,14296,13982,579170304,64140423168,64483328,2502430720,0,0
12-04 16:46:03,1649803563.637,0,0,100,0,0,0,696320,13618,13414,579162112,64140423168,64491520,2502430720,0,118
12-04 16:46:04,1649803564.637,0.063,0,99.937,0,0,0,0,14410,13400,579162112,64140423168,64491520,2502430720,0,0
12-04 16:46:05,1649803565.637,0,0,100,0,0,0,0,13996,13788,579162112,64140423168,64491520,2502430720,0,0
12-04 16:46:06,1649803566.637,0,0,100,0,0,0,0,13625,13400,579162112,64140423168,64491520,2502430720,0,0
12-04 16:46:07,1649803567.637,0.125,0,99.875,0,0,0,0,16809,15175,579670016,64139915264,64491520,2502430720,0,0
12-04 16:46:08,1649803568.637,1.626,0.375,97.936,0.063,0,0,770048,17270,17413,580231168,64139341824,64499712,2502434816,0,140
12-04 16:46:09,1649803569.637,0,0.063,99.937,0,0,0,0,13861,13026,580231168,64139341824,64499712,2502434816,0,0
12-04 16:46:10,1649803570.637,0,0,100,0,0,0,0,14583,13788,580231168,64139341824,64499712,2502434816,0,0
12-04 16:46:11,1649803571.637,0.062,0.062,99.875,0,0,0,0,14075,12906,580231168,64139341824,64499712,2502434816,0,0
12-04 16:46:12,1649803572.637,0,0,100,0,0,0,0,15150,13848,580231168,64139341824,64499712,2502434816,0,0
12-04 16:46:13,1649803573.637,0.063,0,99.937,0,0,0,90112,13864,13636,580349952,64139214848,64507904,2502434816,0,4
12-04 16:46:14,1649803574.637,0,0,100,0,0,0,73728,13625,13474,580349952,64139214848,64507904,2502434816,0,14
12-04 16:46:15,1649803575.637,0,0,100,0,0,0,0,14292,13414,580349952,64139214848,64507904,2502434816,0,0
12-04 16:46:16,1649803576.637,0.063,0,99.937,0,0,0,0,13730,13594,580349952,64139214848,64507904,2502434816,0,0
12-04 16:46:17,1649803577.637,0,0.063,99.937,0,0,0,0,14216,13834,580349952,64139214848,64507904,2502434816,0,0
12-04 16:46:18,1649803578.637,1.314,0.688,97.997,0,0,0,32768,18191,18680,580214784,64139341824,64516096,2502438912,0,4
12-04 16:46:19,1649803579.637,0,0,100,0,0,0,0,14477,13580,580214784,64139341824,64516096,2502434816,0,0
12-04 16:46:20,1649803580.637,0.063,0,99.937,0,0,0,729088,13565,13414,580210688,64139341824,64516096,2502438912,0,134
12-04 16:46:21,1649803581.637,0.063,0,99.937,0,0,0,0,14389,13774,580210688,64139341824,64516096,2502438912,0,0
12-04 16:46:22,1649803582.637,0.063,0,99.937,0,0,0,0,14397,13594,580206592,64139341824,64516096,2502443008,0,0
12-04 16:46:23,1649803583.637,0.062,0,99.875,0.062,0,0,106496,14492,13414,580206592,64139341824,64524288,2502434816,0,8
12-04 16:46:24,1649803584.637,0,0,100,0,0,0,0,14396,13788,580198400,64139341824,64524288,2502443008,0,0
12-04 16:46:25,1649803585.637,0.063,0,99.937,0,0,0,81920,13148,12906,580190208,64139350016,64524288,2502443008,0,16
12-04 16:46:26,1649803586.637,0.063,0,99.937,0,0,0,0,14735,14190,580190208,64139350016,64524288,2502443008,0,0
12-04 16:46:27,1649803587.637,0,0,100,0,0,0,0,13365,13100,580190208,64139350016,64524288,2502443008,0,0
12-04 16:46:28,1649803588.637,1.001,0.250,98.749,0,0,0,40960,18246,16591,586752000,64132788224,64532480,2502438912,0,2
12-04 16:46:29,1649803589.637,0.439,0.251,99.310,0,0,0,8192,14895,15097,580706304,64138817536,64532480,2502443008,0,2
12-04 16:46:30,1649803590.637,0.063,0,99.937,0,0,0,704512,13505,13400,580698112,64138825728,64532480,2502443008,0,132
12-04 16:46:31,1649803591.637,0.062,0.062,99.812,0.062,0,0,98304,14395,13982,580681728,64138825728,64548864,2502443008,0,10
12-04 16:46:32,1649803592.637,0.063,0,99.937,0,0,0,0,14397,13608,580681728,64138825728,64548864,2502443008,0,0
12-04 16:46:33,1649803593.637,0.063,0,99.937,0,0,0,0,14584,13594,580681728,64138825728,64548864,2502443008,0,0
12-04 16:46:34,1649803594.637,0.125,0.062,99.813,0,0,0,0,13431,13386,580681728,64138825728,64548864,2502443008,0,0
12-04 16:46:35,1649803595.637,0,0,100,0,0,0,0,15168,13968,580681728,64138825728,64548864,2502443008,0,0
12-04 16:46:36,1649803596.637,0,0.063,99.937,0,0,0,81920,14003,13802,580673536,64138825728,64557056,2502443008,0,14
