"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node1.ltseng-123454.hyflowtm-pg0.utah.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output client_1.dstat.csv 1",,,,"Date:","12 Apr 2022 16:45:47 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
"time","epoch","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","read","writ"
12-04 16:45:47,1649803547.647,0.831,0.047,99.117,0.005,0,23227.335,1747243.528,0,0,582057984,64109936640,72822784,2519891968,1.678,4.699
12-04 16:45:48,1649803548.649,0,0.063,99.937,0,0,0,16990208,19574,18158,582471680,64109506560,72830976,2519900160,0,26
12-04 16:45:49,1649803549.649,0.062,0.062,99.875,0,0,0,0,18805,18340,582471680,64109506560,72830976,2519900160,0,0
12-04 16:45:50,1649803550.649,0,0,100,0,0,0,0,20360,19896,582471680,64109506560,72830976,2519900160,0,0
12-04 16:45:51,1649803551.649,0,0.063,99.937,0,0,0,0,19638,19510,582471680,64109506560,72830976,2519900160,0,0
12-04 16:45:52,1649803552.649,0.062,0.062,99.875,0,0,0,0,19057,18528,582471680,64109506560,72830976,2519900160,0,0
12-04 16:45:53,1649803553.649,0.063,0.063,99.875,0,0,0,0,19173,19112,582725632,64109252608,72830976,2519900160,0,0
12-04 16:45:54,1649803554.649,0.125,0.062,99.812,0,0,0,32768,19719,20346,582717440,64109252608,72839168,2519900160,0,4
12-04 16:45:55,1649803555.649,0.125,0.125,99.750,0,0,0,0,19667,18950,582852608,64109117440,72839168,2519900160,0,0
12-04 16:45:56,1649803556.649,0.062,0.062,99.875,0,0,0,0,19097,18542,582852608,64109117440,72839168,2519900160,0,0
12-04 16:45:57,1649803557.649,1.625,0.562,97.812,0,0,0,0,24299,24946,586674176,64105295872,72839168,2519908352,0,0
12-04 16:45:58,1649803558.649,0,0.125,99.875,0,0,0,0,18808,18540,585355264,64106610688,72839168,2519904256,0,0
12-04 16:45:59,1649803559.649,0.249,0.125,99.501,0.125,0,0,98304,18406,18562,585347072,64106610688,72847360,2519904256,0,6
12-04 16:46:00,1649803560.649,0,0,100,0,0,0,0,19950,19746,585347072,64106610688,72847360,2519904256,0,0
12-04 16:46:01,1649803561.649,0.063,0.063,99.875,0,0,0,0,18645,18544,585338880,64106618880,72847360,2519904256,0,0
12-04 16:46:02,1649803562.649,0.062,0.125,99.813,0,0,0,0,18763,18740,585338880,64106618880,72847360,2519904256,0,0
