"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node7.ltseng-123454.hyflowtm-pg0.utah.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output client_4.dstat.csv 1",,,,"Date:","12 Apr 2022 16:45:47 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
"time","epoch","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","read","writ"
12-04 16:45:47,1649803547.540,0.812,0.043,99.141,0.004,0,22649.204,1665921.007,0,0,576483328,64142757888,64741376,2502455296,1.661,4.432
12-04 16:45:48,1649803548.541,0.062,0,99.938,0,0,0,0,19576,18278,576397312,64142839808,64741376,2502459392,0,0
12-04 16:45:49,1649803549.541,0,0.063,99.937,0,0,0,0,19208,18818,576397312,64142839808,64741376,2502459392,0,0
12-04 16:45:50,1649803550.541,0.063,0,99.937,0,0,0,0,20541,20578,576524288,64142712832,64741376,2502459392,0,0
12-04 16:45:51,1649803551.541,0,0.063,99.937,0,0,0,0,19145,18666,576524288,64142712832,64741376,2502459392,0,0
12-04 16:45:52,1649803552.541,0,0,100,0,0,0,983040,19708,19220,576516096,64142712832,64749568,2502459392,0,174
12-04 16:45:53,1649803553.541,0.063,0,99.937,0,0,0,0,19533,19608,576770048,64142458880,64749568,2502459392,0,0
12-04 16:45:54,1649803554.541,0,0.063,99.937,0,0,0,0,19165,19802,576770048,64142458880,64749568,2502459392,0,0
12-04 16:45:55,1649803555.541,0,0.063,99.937,0,0,0,0,19609,18894,576905216,64142323712,64749568,2502459392,0,0
12-04 16:45:56,1649803556.541,0.063,0.063,99.875,0,0,0,0,20331,19982,576905216,64142323712,64749568,2502459392,0,0
12-04 16:45:57,1649803557.541,2.001,0.625,97.311,0.063,0,0,712704,23428,22608,584790016,64134438912,64757760,2502459392,0,132
12-04 16:45:58,1649803558.541,0.375,0.125,99.500,0,0,0,0,19890,21109,579358720,64139862016,64757760,2502459392,0,0
12-04 16:45:59,1649803559.541,0,0,100,0,0,0,0,19367,19650,579350528,64139870208,64757760,2502459392,0,0
12-04 16:46:00,1649803560.541,0,0.063,99.937,0,0,0,0,19675,19310,579342336,64139878400,64757760,2502459392,0,0
12-04 16:46:01,1649803561.541,0,0,100,0,0,0,0,18399,18472,579342336,64139878400,64757760,2502459392,0,0
12-04 16:46:02,1649803562.541,0.063,0.063,99.875,0,0,0,0,18645,18652,579342336,64139878400,64757760,2502459392,0,0
12-04 16:46:03,1649803563.541,0,0,100,0,0,0,704512,18876,19082,579334144,64139878400,64765952,2502459392,0,120
12-04 16:46:04,1649803564.541,0.062,0.062,99.875,0,0,0,0,20503,19982,579334144,64139878400,64765952,2502459392,0,0
12-04 16:46:05,1649803565.541,0,0,100,0,0,0,0,18850,19068,579334144,64139878400,64765952,2502459392,0,0
12-04 16:46:06,1649803566.541,0.063,0,99.937,0,0,0,0,18338,18652,579334144,64139878400,64765952,2502459392,0,0
12-04 16:46:07,1649803567.541,0,0.063,99.937,0,0,0,0,20632,19788,579334144,64139878400,64765952,2502459392,0,0
12-04 16:46:08,1649803568.541,1.938,0.688,97.312,0.062,0,0,753664,24135,24451,580780032,64138424320,64774144,2502459392,0,144
12-04 16:46:09,1649803569.541,0.125,0.062,99.813,0,0,0,0,19172,18666,580771840,64138432512,64774144,2502459392,0,0
12-04 16:46:10,1649803570.541,0.125,0,99.875,0,0,0,0,19416,19026,580771840,64138432512,64774144,2502459392,0,0
12-04 16:46:11,1649803571.541,0,0.063,99.937,0,0,0,0,20220,19682,580771840,64138432512,64774144,2502459392,0,0
12-04 16:46:12,1649803572.541,0.063,0.063,99.875,0,0,0,0,20468,19488,580767744,64138432512,64774144,2502463488,0,0
12-04 16:46:13,1649803573.541,0.062,0.125,99.812,0,0,0,90112,18802,19026,580759552,64138432512,64782336,2502463488,0,6
12-04 16:46:14,1649803574.541,0.063,0,99.937,0,0,0,0,19181,19502,580759552,64138432512,64782336,2502463488,0,0
12-04 16:46:15,1649803575.541,0.062,0.062,99.875,0,0,0,0,19581,19220,580759552,64138432512,64782336,2502463488,0,0
12-04 16:46:16,1649803576.541,0.063,0.063,99.875,0,0,0,0,18988,19206,580759552,64138432512,64782336,2502463488,0,0
12-04 16:46:17,1649803577.541,0.063,0.063,99.875,0,0,0,0,19280,19414,580759552,64138432512,64782336,2502463488,0,0
12-04 16:46:18,1649803578.541,2.194,0.251,97.555,0,0,0,40960,22448,22262,588197888,64130985984,64790528,2502467584,0,6
12-04 16:46:19,1649803579.541,0.250,0.188,99.562,0,0,0,753664,20399,20989,581197824,64137977856,64790528,2502471680,0,144
12-04 16:46:20,1649803580.541,0.063,0,99.937,0,0,0,0,18935,19220,581197824,64137977856,64790528,2502471680,0,0
12-04 16:46:21,1649803581.541,0.125,0,99.875,0,0,0,0,19295,19234,581197824,64137977856,64790528,2502471680,0,0
12-04 16:46:22,1649803582.541,0,0,100,0,0,0,0,19894,19428,581197824,64137977856,64790528,2502471680,0,0
12-04 16:46:23,1649803583.541,0.063,0.063,99.812,0.063,0,0,106496,19676,19054,581189632,64137977856,64798720,2502471680,0,6
12-04 16:46:24,1649803584.541,0.062,0.125,99.813,0,0,0,0,19064,18832,581181440,64137986048,64798720,2502471680,0,0
12-04 16:46:25,1649803585.541,0.063,0.063,99.875,0,0,0,0,18868,19220,581181440,64137986048,64798720,2502471680,0,0
12-04 16:46:26,1649803586.541,0,0,100,0,0,0,0,20091,20010,581181440,64137986048,64798720,2502471680,0,0
12-04 16:46:27,1649803587.541,0,0,100,0,0,0,0,17926,17978,581181440,64137986048,64798720,2502471680,0,0
12-04 16:46:28,1649803588.541,0.063,0,99.937,0,0,0,32768,20269,19414,581173248,64137986048,64806912,2502471680,0,4
12-04 16:46:29,1649803589.541,1.626,0.625,97.749,0,0,0,737280,23943,24271,581033984,64138125312,64806912,2502471680,0,144
12-04 16:46:30,1649803590.541,0.063,0,99.937,0,0,0,0,18187,18500,581033984,64138125312,64806912,2502471680,0,0
12-04 16:46:31,1649803591.541,0.063,0.063,99.875,0,0,0,0,19407,19428,581033984,64138125312,64806912,2502471680,0,0
12-04 16:46:32,1649803592.541,0,0.063,99.937,0,0,0,0,19409,19012,581033984,64138125312,64806912,2502471680,0,0
12-04 16:46:33,1649803593.541,0.063,0,99.937,0,0,0,0,19707,19414,581033984,64138125312,64806912,2502471680,0,0
12-04 16:46:34,1649803594.541,0,0,99.937,0.063,0,0,65536,19048,19220,581025792,64138125312,64815104,2502471680,0,4
12-04 16:46:35,1649803595.541,0.063,0,99.937,0,0,0,0,20008,19234,581025792,64138125312,64815104,2502471680,0,0
12-04 16:46:36,1649803596.541,0,0,100,0,0,0,0,18678,18860,581025792,64138125312,64815104,2502471680,0,0
12-04 16:46:37,1649803597.541,0,0.063,99.937,0,0,0,0,19184,18920,581025792,64138125312,64815104,2502471680,0,0
