"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node0.ltseng-123454.hyflowtm-pg0.utah.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output server_1.dstat.csv 1",,,,"Date:","12 Apr 2022 16:45:45 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
"time","epoch","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","read","writ"
12-04 16:45:45,1649803545.047,8.883,0.501,90.606,0.010,0,23970.255,4147086.218,0,0,669032448,60577099776,124424192,5743448064,1.830,15.886
12-04 16:45:46,1649803546.048,0.125,0,99.875,0,0,0,0,16999,9454,669495296,60576624640,124424192,5743456256,0,0
12-04 16:45:47,1649803547.048,7.111,6.230,86.658,0,0,0,0,163094,167664,695087104,60550930432,124424192,5743472640,0,0
12-04 16:45:48,1649803548.048,7.143,4.950,87.782,0.125,0,0,5136384,538426,517822,709509120,60536508416,124424192,5743460352,0,666
12-04 16:45:49,1649803549.048,5.622,4.611,89.766,0,0,0,0,1048001,945001,711438336,60534571008,124424192,5743460352,0,0
12-04 16:45:50,1649803550.048,5.510,4.750,89.740,0,0,0,0,1093751,958274,712142848,60533866496,124424192,5743460352,0,0
12-04 16:45:51,1649803551.048,4.978,4.722,90.300,0,0,0,155648,1110699,991289,711958528,60534046720,124428288,5743460352,0,6
12-04 16:45:52,1649803552.048,5.187,5.187,89.627,0,0,0,0,1113410,989252,711729152,60534276096,124428288,5743460352,0,0
12-04 16:45:53,1649803553.048,5.333,5.016,89.651,0,0,0,0,1116579,989783,712859648,60533145600,124428288,5743460352,0,0
12-04 16:45:54,1649803554.048,6.524,4.768,88.708,0,0,0,0,1117164,987168,713252864,60532752384,124428288,5743460352,0,0
12-04 16:45:55,1649803555.048,5.823,4.747,89.430,0,0,0,0,1132539,1016105,713314304,60532690944,124428288,5743460352,0,0
12-04 16:45:56,1649803556.048,5.330,5.076,89.594,0,0,0,0,1111804,988241,712388608,60533616640,124428288,5743460352,0,0
12-04 16:45:57,1649803557.048,5.633,4.937,89.430,0,0,0,98304,1129117,997457,714129408,60531867648,124432384,5743464448,0,6
12-04 16:45:58,1649803558.048,7.736,5.220,87.044,0,0,0,0,1144924,1021122,713773056,60532224000,124432384,5743464448,0,0
12-04 16:45:59,1649803559.048,6.005,4.804,89.191,0,0,0,0,1107544,991332,714551296,60531445760,124432384,5743464448,0,0
12-04 16:46:00,1649803560.048,5.875,4.864,89.261,0,0,0,0,1117195,975223,714330112,60531666944,124432384,5743464448,0,0
12-04 16:46:01,1649803561.048,5.856,5.164,88.980,0,0,0,0,1102407,982668,714407936,60531589120,124432384,5743464448,0,0
12-04 16:46:02,1649803562.048,6.617,5.056,88.265,0.062,0,0,131072,1102693,991629,714670080,60531318784,124440576,5743464448,0,8
12-04 16:46:03,1649803563.048,6.148,5.207,88.645,0,0,0,0,1107750,988619,714895360,60531093504,124440576,5743464448,0,0
12-04 16:46:04,1649803564.048,5.273,4.956,89.771,0,0,0,0,1123974,1003042,714821632,60531167232,124440576,5743464448,0,0
12-04 16:46:05,1649803565.048,6.336,5.144,88.519,0,0,0,0,1138608,1012305,714227712,60531761152,124440576,5743464448,0,0
12-04 16:46:06,1649803566.048,5.640,4.943,89.417,0,0,0,0,1134275,1011648,714928128,60531060736,124440576,5743464448,0,0
12-04 16:46:07,1649803567.047,5.767,4.943,89.290,0,0,0,114688,1120355,1002859,714784768,60531195904,124448768,5743464448,0,8
12-04 16:46:08,1649803568.048,7.224,5.196,87.579,0,0,0,0,1184092,1056121,716951552,60529029120,124448768,5743464448,0,0
12-04 16:46:09,1649803569.048,5.759,5.063,89.177,0,0,0,0,1137499,1019364,713232384,60532748288,124448768,5743464448,0,0
12-04 16:46:10,1649803570.048,6.352,4.843,88.805,0,0,0,0,1129610,1012144,713777152,60532203520,124448768,5743464448,0,0
12-04 16:46:11,1649803571.048,5.464,4.638,89.898,0,0,0,0,1113851,988017,713404416,60532576256,124448768,5743464448,0,0
12-04 16:46:12,1649803572.048,5.143,5.270,89.587,0,0,0,81920,1118702,994741,714125312,60531847168,124456960,5743464448,0,4
12-04 16:46:13,1649803573.048,6.587,4.831,88.582,0,0,0,0,1137933,1010234,714215424,60531757056,124456960,5743464448,0,0
12-04 16:46:14,1649803574.048,5.894,4.753,89.354,0,0,0,0,1117756,994877,713572352,60532400128,124456960,5743464448,0,0
12-04 16:46:15,1649803575.048,5.556,5.429,89.015,0,0,0,0,1124143,1001988,714489856,60531478528,124456960,5743468544,0,0
12-04 16:46:16,1649803576.047,5.153,5.153,89.695,0,0,0,0,1114360,987523,713043968,60532924416,124456960,5743468544,0,0
12-04 16:46:17,1649803577.047,5.467,4.768,89.701,0.064,0,0,131072,1130704,1002387,714002432,60531953664,124465152,5743472640,0,10
12-04 16:46:18,1649803578.048,7.456,5.451,87.093,0,0,0,0,1148529,1016576,720302080,60525654016,124465152,5743472640,0,0
12-04 16:46:19,1649803579.048,6.135,5.187,88.678,0,0,0,253952,1145423,1021979,713928704,60532035584,124465152,5743472640,0,56
12-04 16:46:20,1649803580.048,6.015,5.576,88.409,0,0,0,0,1116767,970848,713973760,60531990528,124465152,5743472640,0,0
12-04 16:46:21,1649803581.048,5.149,5.149,89.701,0,0,0,0,1120663,1005625,714125312,60531838976,124465152,5743472640,0,0
12-04 16:46:22,1649803582.047,5.644,5.073,89.283,0,0,0,98304,1134416,1008396,712966144,60532989952,124473344,5743472640,0,6
12-04 16:46:23,1649803583.048,5.397,4.952,89.651,0,0,0,0,1133967,1006712,713244672,60532711424,124473344,5743472640,0,0
12-04 16:46:24,1649803584.048,5.475,5.538,88.987,0,0,0,114688,1118042,999158,712892416,60533063680,124473344,5743472640,0,26
12-04 16:46:25,1649803585.048,5.200,5.327,89.474,0,0,0,0,1129985,1001484,713166848,60532789248,124473344,5743472640,0,0
12-04 16:46:26,1649803586.048,5.176,4.601,90.224,0,0,0,0,1123663,1002542,713342976,60532613120,124473344,5743472640,0,0
12-04 16:46:27,1649803587.048,5.524,4.825,89.587,0.063,0,0,196608,1118345,994382,713605120,60532342784,124481536,5743472640,0,15
12-04 16:46:28,1649803588.048,5.022,5.213,89.765,0,0,0,0,1110597,995771,714346496,60531601408,124481536,5743472640,0,0
12-04 16:46:29,1649803589.048,7.915,5.653,86.432,0,0,0,8192,1179090,1053358,715165696,60530782208,124481536,5743472640,0,2
12-04 16:46:30,1649803590.048,5.964,4.569,89.467,0,0,0,0,1130915,1005308,714235904,60531712000,124481536,5743472640,0,0
12-04 16:46:31,1649803591.047,6.336,5.332,88.331,0,0,0,0,1128831,1006454,713916416,60532031488,124481536,5743472640,0,0
12-04 16:46:32,1649803592.048,5.842,5.465,88.693,0,0,0,0,1137039,1010196,714276864,60531671040,124481536,5743472640,0,0
12-04 16:46:33,1649803593.048,5.223,4.968,89.809,0,0,0,98304,1133786,1001401,713768960,60532170752,124489728,5743472640,0,6
12-04 16:46:34,1649803594.048,5.153,4.962,89.885,0,0,0,0,1125041,997267,713760768,60532178944,124489728,5743472640,0,0
12-04 16:46:35,1649803595.048,5.297,4.659,90.045,0,0,0,0,1124895,993186,714010624,60531929088,124489728,5743472640,0,0
12-04 16:46:36,1649803596.048,5.520,4.949,89.530,0,0,0,0,1135870,1008332,713707520,60532232192,124489728,5743472640,0,0
12-04 16:46:37,1649803597.048,6.023,5.583,88.394,0,0,0,0,1124168,988616,714805248,60531134464,124489728,5743472640,0,0
12-04 16:46:38,1649803598.048,5.146,5.210,89.644,0,0,0,0,1124859,1012498,714194944,60531740672,124489728,5743476736,0,0
12-04 16:46:39,1649803599.048,7.591,5.395,86.951,0.063,0,0,106496,1158637,1039471,723525632,60522401792,124497920,5743476736,0,8
