"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node12.ltseng-123454.hyflowtm-pg0.utah.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output server_7.dstat.csv 1",,,,"Date:","12 Apr 2022 16:45:45 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
"time","epoch","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","read","writ"
12-04 16:45:45,1649803545.091,0.853,0.078,99.066,0.003,0,22660.877,1636690.791,0,0,579457024,64138739712,64229376,2502696960,1.661,3.675
12-04 16:45:46,1649803546.092,0.062,0.125,99.813,0,0,0,0,16077,16008,579301376,64138887168,64229376,2502701056,0,0
12-04 16:45:47,1649803547.091,5.945,5.757,88.298,0,0,0,237568,125943,124895,596574208,64121495552,64237568,2502709248,0,14
12-04 16:45:48,1649803548.092,3.109,3.934,92.957,0,0,0,0,426172,416137,597966848,64120086528,64237568,2502705152,0,0
12-04 16:45:49,1649803549.092,5.842,4.899,89.259,0,0,0,0,1065675,961122,600522752,64117530624,64237568,2502705152,0,0
12-04 16:45:50,1649803550.092,5.934,4.672,89.394,0,0,0,0,1110380,1012785,600444928,64117608448,64237568,2502705152,0,0
12-04 16:45:51,1649803551.091,5.815,4.678,89.507,0,0,0,0,1103939,1003968,601026560,64117026816,64237568,2502705152,0,0
12-04 16:45:52,1649803552.092,6.297,4.723,88.980,0,0,0,114688,1142913,1038603,601120768,64116924416,64245760,2502705152,0,6
12-04 16:45:53,1649803553.092,5.790,5.223,88.987,0,0,0,0,1108802,997909,600760320,64117284864,64245760,2502705152,0,0
12-04 16:45:54,1649803554.092,5.689,5.057,89.254,0,0,0,0,1128472,1029040,601612288,64116432896,64245760,2502705152,0,0
12-04 16:45:55,1649803555.092,5.203,5.330,89.467,0,0,0,0,1150723,1046147,602288128,64115757056,64245760,2502705152,0,0
12-04 16:45:56,1649803556.092,5.675,5.296,89.029,0,0,0,0,1119004,1011497,601202688,64116842496,64245760,2502705152,0,0
12-04 16:45:57,1649803557.092,5.524,4.952,89.460,0.063,0,0,114688,1128680,1031513,600969216,64117063680,64253952,2502709248,0,8
12-04 16:45:58,1649803558.092,5.967,5.402,88.631,0,0,0,0,1115627,1017414,602361856,64115671040,64253952,2502709248,0,0
12-04 16:45:59,1649803559.092,5.032,4.968,90,0,0,0,0,1131648,1018754,602497024,64115535872,64253952,2502709248,0,0
12-04 16:46:00,1649803560.092,5.633,5,89.367,0,0,0,0,1123315,1022138,603316224,64114716672,64253952,2502709248,0,0
12-04 16:46:01,1649803561.091,5.220,4.838,89.943,0,0,0,0,1129293,1017495,602533888,64115499008,64253952,2502709248,0,0
12-04 16:46:02,1649803562.092,5.559,5.180,89.261,0,0,0,98304,1106896,1008826,603000832,64115023872,64262144,2502709248,0,6
12-04 16:46:03,1649803563.091,6.411,4.903,88.686,0,0,0,0,1112621,1006474,602533888,64115490816,64262144,2502709248,0,0
12-04 16:46:04,1649803564.092,5.838,5.336,88.826,0,0,0,0,1121719,1014915,602886144,64115138560,64262144,2502709248,0,0
12-04 16:46:05,1649803565.091,5.982,5.416,88.602,0,0,0,0,1150036,1044740,602550272,64115474432,64262144,2502709248,0,0
12-04 16:46:06,1649803566.092,5.608,5.419,88.973,0,0,0,0,1138172,1027146,602963968,64115060736,64262144,2502709248,0,0
12-04 16:46:07,1649803567.091,5.566,5.440,88.994,0,0,0,114688,1135682,1027865,602574848,64115441664,64270336,2502709248,0,6
12-04 16:46:08,1649803568.092,4.886,5.520,89.594,0,0,0,0,1138568,1031907,603377664,64114638848,64270336,2502709248,0,0
12-04 16:46:09,1649803569.092,5.990,5.107,88.903,0,0,0,0,1138000,1040254,602886144,64115130368,64270336,2502709248,0,0
12-04 16:46:10,1649803570.091,6.045,5.164,88.791,0,0,0,0,1133367,1034524,602587136,64115429376,64270336,2502709248,0,0
12-04 16:46:11,1649803571.092,6.219,5.088,88.693,0,0,0,0,1129614,1031801,602112000,64115904512,64270336,2502709248,0,0
12-04 16:46:12,1649803572.091,5.682,5.240,89.015,0.063,0,0,90112,1123658,1021545,602288128,64115720192,64278528,2502709248,0,6
12-04 16:46:13,1649803573.091,6.226,5.157,88.616,0,0,0,0,1154024,1046392,602472448,64115535872,64278528,2502709248,0,0
12-04 16:46:14,1649803574.092,5.849,5.283,88.868,0,0,0,4866048,1120912,1026853,601747456,64116260864,64278528,2502709248,0,634
12-04 16:46:15,1649803575.091,6.001,4.927,89.071,0,0,0,0,1132996,1032446,601911296,64116092928,64278528,2502713344,0,0
12-04 16:46:16,1649803576.091,5.552,5.426,89.022,0,0,0,0,1126242,1030122,602193920,64115810304,64278528,2502713344,0,0
12-04 16:46:17,1649803577.091,5.856,5.290,88.854,0,0,0,114688,1143688,1028211,602497024,64115494912,64286720,2502717440,0,8
12-04 16:46:18,1649803578.092,5.485,4.528,89.987,0,0,0,0,1128286,1027722,602697728,64115294208,64286720,2502717440,0,0
12-04 16:46:19,1649803579.091,5.654,4.892,89.454,0,0,0,131072,1138953,1022574,602247168,64115744768,64286720,2502717440,0,30
12-04 16:46:20,1649803580.091,5.763,4.877,89.360,0,0,0,0,1128859,1036993,602398720,64115593216,64286720,2502717440,0,0
12-04 16:46:21,1649803581.092,6.675,5.303,88.022,0,0,0,0,1140047,1040400,602361856,64115630080,64286720,2502717440,0,0
12-04 16:46:22,1649803582.092,5.997,4.924,89.078,0,0,0,122880,1139514,1035726,602910720,64115073024,64294912,2502717440,0,8
12-04 16:46:23,1649803583.092,5.819,4.934,89.247,0,0,0,0,1140659,1035147,601628672,64116355072,64294912,2502717440,0,0
12-04 16:46:24,1649803584.092,5.734,5.419,88.847,0,0,0,0,1119252,1016271,601739264,64116244480,64294912,2502717440,0,0
12-04 16:46:25,1649803585.092,5.453,5.136,89.410,0,0,0,0,1154289,1042504,601870336,64116113408,64294912,2502717440,0,0
12-04 16:46:26,1649803586.091,5.767,4.880,89.354,0,0,0,0,1129010,1036830,601501696,64116482048,64294912,2502717440,0,0
12-04 16:46:27,1649803587.092,6.164,5.031,88.742,0.063,0,0,65536,1129106,1015154,602173440,64115802112,64303104,2502717440,0,4
12-04 16:46:28,1649803588.091,5.830,4.943,89.227,0,0,0,0,1124475,1020346,602947584,64115027968,64303104,2502717440,0,0
12-04 16:46:29,1649803589.092,5.629,5.060,89.311,0,0,0,0,1138980,1036143,602529792,64115445760,64303104,2502717440,0,0
