"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node8.ltseng-123454.hyflowtm-pg0.utah.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output server_5.dstat.csv 1",,,,"Date:","12 Apr 2022 16:45:45 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
"time","epoch","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","read","writ"
12-04 16:45:45,1649803545.091,0.863,0.088,99.046,0.003,0,22665.831,1642031.841,0,0,579952640,64128925696,65470464,2511118336,1.658,4.237
12-04 16:45:46,1649803546.092,0.062,0.062,99.875,0,0,0,0,12281,8462,580153344,64128684032,65470464,2511122432,0,0
12-04 16:45:47,1649803547.092,5.764,6.078,88.158,0,0,0,4988928,129025,128238,597258240,64111435776,65478656,2511134720,0,682
12-04 16:45:48,1649803548.092,3.669,3.669,92.663,0,0,0,0,398878,400004,598507520,64110186496,65478656,2511126528,0,0
12-04 16:45:49,1649803549.092,6.946,5.006,88.048,0,0,0,0,1204340,1330281,601059328,64107634688,65478656,2511126528,0,0
12-04 16:45:50,1649803550.092,6.933,5.497,87.570,0,0,0,0,1257743,1391960,602157056,64106536960,65478656,2511126528,0,0
12-04 16:45:51,1649803551.092,6.696,5.757,87.547,0,0,0,0,1287914,1396409,601268224,64107425792,65478656,2511126528,0,0
12-04 16:45:52,1649803552.092,6.348,5.720,87.869,0.063,0,0,106496,1294931,1434794,602902528,64105783296,65486848,2511126528,0,4
12-04 16:45:53,1649803553.092,7.094,5.148,87.759,0,0,0,0,1278511,1400394,603037696,64105648128,65486848,2511126528,0,0
12-04 16:45:54,1649803554.092,6.289,5.786,87.925,0,0,0,0,1302819,1432022,603152384,64105533440,65486848,2511126528,0,0
12-04 16:45:55,1649803555.092,6.524,5.709,87.767,0,0,0,0,1304548,1434173,603795456,64104890368,65486848,2511126528,0,0
12-04 16:45:56,1649803556.092,7.830,5.919,86.252,0,0,0,0,1280364,1397777,603496448,64105189376,65486848,2511126528,0,0
12-04 16:45:57,1649803557.092,7.334,5.718,86.948,0,0,0,114688,1298482,1448489,603820032,64104853504,65495040,2511130624,0,8
12-04 16:45:58,1649803558.092,7.268,5.326,87.406,0,0,0,0,1293138,1405397,604012544,64104660992,65495040,2511130624,0,0
12-04 16:45:59,1649803559.092,7.407,6.358,86.235,0,0,0,0,1300518,1436893,603987968,64104685568,65495040,2511130624,0,0
12-04 16:46:00,1649803560.092,7.357,5.486,87.157,0,0,0,0,1301266,1433507,603844608,64104828928,65495040,2511130624,0,0
12-04 16:46:01,1649803561.092,7.516,5.839,86.646,0,0,0,0,1313333,1437278,604667904,64104005632,65495040,2511130624,0,0
12-04 16:46:02,1649803562.092,7.516,5.652,86.770,0.062,0,0,90112,1269943,1394432,604295168,64104370176,65503232,2511130624,0,6
12-04 16:46:03,1649803563.092,7.382,5.893,86.725,0,0,0,0,1276821,1399068,605249536,64103415808,65503232,2511130624,0,0
12-04 16:46:04,1649803564.092,6.875,5.625,87.500,0,0,0,0,1310860,1437941,605085696,64103579648,65503232,2511130624,0,0
12-04 16:46:05,1649803565.092,7.058,5.996,86.946,0,0,0,0,1320424,1453982,604844032,64103813120,65503232,2511130624,0,0
12-04 16:46:06,1649803566.092,6.210,5.323,88.466,0,0,0,0,1320640,1446095,604753920,64103903232,65503232,2511130624,0,0
12-04 16:46:07,1649803567.092,6.423,5.668,87.909,0,0,0,98304,1301884,1428099,605454336,64103194624,65511424,2511130624,0,6
12-04 16:46:08,1649803568.092,7.607,6.184,86.209,0,0,0,0,1308807,1441979,604225536,64104423424,65511424,2511130624,0,0
12-04 16:46:09,1649803569.092,6.817,6.004,87.179,0,0,0,0,1314211,1443898,603889664,64104759296,65511424,2511130624,0,0
12-04 16:46:10,1649803570.092,7.414,5.607,86.978,0,0,0,0,1317041,1443861,603455488,64105193472,65511424,2511130624,0,0
12-04 16:46:11,1649803571.092,7.502,6.014,86.485,0,0,0,0,1300943,1425389,602869760,64105779200,65511424,2511130624,0,0
12-04 16:46:12,1649803572.092,6.946,5.882,87.171,0,0,0,114688,1310987,1437660,603422720,64105218048,65519616,2511130624,0,6
12-04 16:46:13,1649803573.092,7.272,5.966,86.762,0,0,0,0,1318624,1455343,603414528,64105226240,65519616,2511130624,0,0
12-04 16:46:14,1649803574.092,6.810,5.233,87.957,0,0,0,0,1300390,1426199,603656192,64104984576,65519616,2511130624,0,0
12-04 16:46:15,1649803575.092,7.524,5.078,87.398,0,0,0,0,1309582,1438854,603230208,64105406464,65519616,2511134720,0,0
12-04 16:46:16,1649803576.092,6.258,5.563,88.180,0,0,0,0,1290788,1413162,603951104,64104685568,65519616,2511134720,0,0
12-04 16:46:17,1649803577.092,6.625,5.300,88.013,0.063,0,0,131072,1318155,1449942,604127232,64104497152,65527808,2511138816,0,10
