"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node3.ltseng-123454.hyflowtm-pg0.utah.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output client_2.dstat.csv 1",,,,"Date:","12 Apr 2022 16:45:47 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
"time","epoch","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","read","writ"
12-04 16:45:47,1649803547.585,0.836,0.049,99.110,0.005,0,23156.034,1735775.686,0,0,581742592,64120209408,72396800,2510848000,1.673,4.980
12-04 16:45:48,1649803548.586,0.062,0.125,99.813,0,0,0,0,24886,24084,581664768,64120283136,72396800,2510852096,0,0
12-04 16:45:49,1649803549.586,0.063,0,99.937,0,0,0,0,24758,24740,581664768,64120283136,72396800,2510852096,0,0
12-04 16:45:50,1649803550.586,0.063,0,99.937,0,0,0,0,25223,25650,581664768,64120283136,72396800,2510852096,0,0
12-04 16:45:51,1649803551.586,0.125,0.063,99.812,0,0,0,16965632,25252,25290,582356992,64119578624,72404992,2510852096,0,24
12-04 16:45:52,1649803552.586,0.063,0.063,99.875,0,0,0,0,24509,24528,582356992,64119578624,72404992,2510852096,0,0
12-04 16:45:53,1649803553.586,0.125,0.063,99.812,0,0,0,0,24784,25234,582483968,64119451648,72404992,2510852096,0,0
12-04 16:45:54,1649803554.586,0.063,0,99.937,0,0,0,0,25065,26190,582483968,64119451648,72404992,2510852096,0,0
12-04 16:45:55,1649803555.586,0,0,100,0,0,0,0,25171,25262,582483968,64119451648,72404992,2510852096,0,0
12-04 16:45:56,1649803556.586,0.125,0.063,99.812,0,0,0,32768,25994,25716,582610944,64119316480,72413184,2510852096,0,4
12-04 16:45:57,1649803557.586,1.944,0.376,97.680,0,0,0,0,29297,29367,586813440,64115113984,72413184,2510864384,0,0
12-04 16:45:58,1649803558.586,0.188,0.188,99.625,0,0,0,0,25553,26865,585035776,64116891648,72413184,2510852096,0,0
12-04 16:45:59,1649803559.586,0.063,0,99.937,0,0,0,0,24716,25428,585035776,64116891648,72413184,2510852096,0,0
12-04 16:46:00,1649803560.586,0.063,0.063,99.875,0,0,0,0,25342,25636,585035776,64116891648,72413184,2510852096,0,0
12-04 16:46:01,1649803561.586,0,0,99.937,0.063,0,0,65536,24307,24680,585027584,64116891648,72421376,2510852096,0,4
12-04 16:46:02,1649803562.586,0.063,0,99.937,0,0,0,0,24208,24680,585154560,64116764672,72421376,2510852096,0,0
12-04 16:46:03,1649803563.586,0.063,0,99.937,0,0,0,0,23783,24306,585154560,64116764672,72421376,2510852096,0,0
12-04 16:46:04,1649803564.586,0.125,0,99.875,0,0,0,0,26157,26204,585154560,64116764672,72421376,2510852096,0,0
12-04 16:46:05,1649803565.586,0.125,0.062,99.812,0,0,0,0,24571,25262,585154560,64116764672,72421376,2510852096,0,0
12-04 16:46:06,1649803566.586,0.063,0.063,99.875,0,0,0,81920,23775,24472,585142272,64116764672,72429568,2510856192,0,6
12-04 16:46:07,1649803567.586,0,0,100,0,0,0,0,26897,26592,585142272,64116764672,72429568,2510856192,0,0
12-04 16:46:08,1649803568.586,1.941,0.501,97.558,0,0,0,0,29326,30160,585691136,64116215808,72429568,2510856192,0,0
12-04 16:46:09,1649803569.586,0,0,100,0,0,0,0,25669,25622,585691136,64116215808,72429568,2510856192,0,0
12-04 16:46:10,1649803570.586,0.063,0,99.937,0,0,0,0,24965,25054,585682944,64116224000,72429568,2510856192,0,0
12-04 16:46:11,1649803571.586,0,0.125,99.875,0,0,0,1449984,25239,25068,585682944,64116224000,72437760,2510848000,0,280
12-04 16:46:12,1649803572.586,0.063,0,99.875,0.063,0,0,8192,26217,25724,585674752,64116224000,72437760,2510856192,0,0
12-04 16:46:13,1649803573.586,0.125,0,99.875,0,0,0,0,24709,25502,585674752,64116224000,72437760,2510856192,0,0
12-04 16:46:14,1649803574.586,0.063,0,99.937,0,0,0,0,23842,24486,585674752,64116224000,72437760,2510856192,0,0
