"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node11.ltseng-123454.hyflowtm-pg0.utah.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output client_6.dstat.csv 1",,,,"Date:","12 Apr 2022 16:45:47 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
"time","epoch","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","read","writ"
12-04 16:45:47,1649803547.683,0.812,0.041,99.144,0.003,0,22643.458,1652489.591,0,0,577540096,64142360576,64057344,2502463488,1.670,4.159
12-04 16:45:48,1649803548.684,0.062,0,99.938,0,0,0,0,11461,9312,576229376,64143650816,64057344,2502492160,0,0
12-04 16:45:49,1649803549.684,0.063,0,99.937,0,0,0,0,13241,12430,576229376,64143650816,64057344,2502492160,0,0
12-04 16:45:50,1649803550.684,0.063,0,99.937,0,0,0,0,12903,12430,576356352,64143523840,64057344,2502492160,0,0
12-04 16:45:51,1649803551.684,0,0,100,0,0,0,0,13523,12416,576356352,64143523840,64057344,2502492160,0,0
12-04 16:45:52,1649803552.684,0.062,0,99.875,0.062,0,0,966656,13257,12282,576348160,64143523840,64065536,2502492160,0,166
12-04 16:45:53,1649803553.684,0.062,0.062,99.875,0,0,0,0,12777,12236,576348160,64143523840,64065536,2502492160,0,0
12-04 16:45:54,1649803554.684,0.125,0.062,99.813,0,0,0,0,10201,9970,576348160,64143523840,64065536,2502492160,0,0
12-04 16:45:55,1649803555.684,0,0.063,99.937,0,0,0,0,13498,12444,576475136,64143396864,64065536,2502492160,0,0
12-04 16:45:56,1649803556.684,0.125,0,99.875,0,0,0,0,12581,11668,576475136,64143396864,64065536,2502492160,0,0
12-04 16:45:57,1649803557.684,1.685,0.749,97.566,0,0,0,49152,19192,19404,579981312,64139890688,64073728,2502483968,0,4
12-04 16:45:58,1649803558.684,0.125,0,99.875,0,0,0,720896,13172,12922,579821568,64140042240,64073728,2502492160,0,138
12-04 16:45:59,1649803559.684,0.063,0,99.937,0,0,0,0,12306,11848,579686400,64140177408,64073728,2502492160,0,0
12-04 16:46:00,1649803560.684,0,0,100,0,0,0,0,12038,10864,579686400,64140177408,64073728,2502492160,0,0
12-04 16:46:01,1649803561.684,0.062,0.062,99.875,0,0,0,0,12418,12028,579686400,64140177408,64073728,2502492160,0,0
12-04 16:46:02,1649803562.684,0.063,0,99.937,0,0,0,0,12478,12028,579686400,64140177408,64073728,2502492160,0,0
12-04 16:46:03,1649803563.684,0.063,0,99.875,0.063,0,0,548864,12636,12028,579678208,64140177408,64081920,2502492160,0,102
12-04 16:46:04,1649803564.684,0.062,0.062,99.875,0,0,0,0,13104,12222,579645440,64140210176,64081920,2502492160,0,0
12-04 16:46:05,1649803565.684,0.125,0,99.875,0,0,0,0,12863,12416,579645440,64140210176,64081920,2502492160,0,0
12-04 16:46:06,1649803566.684,0.125,0,99.875,0,0,0,0,11476,11294,579645440,64140210176,64081920,2502492160,0,0
12-04 16:46:07,1649803567.684,0.561,0.374,99.064,0,0,0,0,16268,14430,583950336,64135905280,64081920,2502492160,0,0
12-04 16:46:08,1649803568.684,1.126,0.375,98.498,0,0,0,835584,13768,13921,580481024,64139366400,64090112,2502492160,0,146
12-04 16:46:09,1649803569.684,0.125,0,99.875,0,0,0,0,12847,11862,580481024,64139366400,64090112,2502492160,0,0
12-04 16:46:10,1649803570.684,0.125,0,99.875,0,0,0,0,12920,11862,580481024,64139366400,64090112,2502492160,0,0
12-04 16:46:11,1649803571.684,0.125,0.125,99.750,0,0,0,0,13113,11922,580481024,64139366400,64090112,2502492160,0,0
12-04 16:46:12,1649803572.684,0.125,0.125,99.750,0,0,0,0,13479,12102,580481024,64139366400,64090112,2502492160,0,0
12-04 16:46:13,1649803573.684,0.125,0.062,99.812,0,0,0,49152,12015,11488,580481024,64139366400,64098304,2502483968,0,8
12-04 16:46:14,1649803574.684,0.187,0.062,99.750,0,0,0,0,12013,11922,580472832,64139366400,64098304,2502492160,0,0
12-04 16:46:15,1649803575.684,0.062,0.062,99.875,0,0,0,0,13204,12236,580472832,64139366400,64098304,2502492160,0,0
12-04 16:46:16,1649803576.684,0.062,0.062,99.875,0,0,0,0,12538,12042,580472832,64139366400,64098304,2502492160,0,0
12-04 16:46:17,1649803577.684,0.125,0.062,99.813,0,0,0,0,12007,11640,580472832,64139366400,64098304,2502492160,0,0
12-04 16:46:18,1649803578.684,1.875,0.562,97.562,0,0,0,720896,16826,17145,581177344,64138657792,64098304,2502496256,0,134
12-04 16:46:19,1649803579.684,0.063,0,99.875,0.063,0,0,106496,12641,11668,581165056,64138657792,64106496,2502500352,0,6
12-04 16:46:20,1649803580.684,0.063,0,99.937,0,0,0,0,11894,11668,581165056,64138657792,64106496,2502500352,0,0
12-04 16:46:21,1649803581.684,0.063,0,99.937,0,0,0,0,12898,12028,581156864,64138665984,64106496,2502500352,0,0
12-04 16:46:22,1649803582.684,0.063,0,99.937,0,0,0,0,13436,12416,581156864,64138665984,64106496,2502500352,0,0
12-04 16:46:23,1649803583.684,0.062,0.062,99.875,0,0,0,0,12523,11340,581156864,64138665984,64106496,2502500352,0,0
12-04 16:46:24,1649803584.684,0,0.125,99.875,0,0,0,122880,13038,12264,581148672,64138665984,64114688,2502500352,0,18
12-04 16:46:25,1649803585.684,0.187,0,99.813,0,0,0,0,12118,12028,581148672,64138665984,64114688,2502500352,0,0
12-04 16:46:26,1649803586.684,0.063,0.063,99.875,0,0,0,0,12924,12310,581148672,64138665984,64114688,2502500352,0,0
12-04 16:46:27,1649803587.684,0.063,0,99.937,0,0,0,0,11939,11280,581144576,64138665984,64114688,2502504448,0,0
12-04 16:46:28,1649803588.684,1.062,0.375,98.562,0,0,0,0,17223,15698,583688192,64136122368,64114688,2502504448,0,0
12-04 16:46:29,1649803589.684,0.501,0.250,99.249,0,0,0,860160,13561,13713,581828608,64137973760,64122880,2502504448,0,152
12-04 16:46:30,1649803590.684,0.187,0.062,99.750,0,0,0,0,12067,11668,581828608,64137973760,64122880,2502504448,0,0
12-04 16:46:31,1649803591.684,0.062,0.125,99.813,0,0,0,0,12485,12028,581820416,64137981952,64122880,2502504448,0,0
12-04 16:46:32,1649803592.684,0.125,0.062,99.813,0,0,0,0,12972,12160,581820416,64137981952,64122880,2502504448,0,0
