"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node14.ltseng-123454.hyflowtm-pg0.utah.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output server_8.dstat.csv 1",,,,"Date:","12 Apr 2022 16:45:45 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
"time","epoch","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","read","writ"
12-04 16:45:45,1649803545.466,0.825,0.059,99.114,0.003,0,22654.816,1615634.948,0,0,579411968,64142454784,61616128,2502533120,1.661,3.517
12-04 16:45:46,1649803546.467,0.188,0.062,99.750,0,0,0,0,28409,25292,579629056,64142196736,61616128,2502541312,0,0
12-04 16:45:47,1649803547.467,5.422,6.053,88.525,0,0,0,4866048,115657,112492,597827584,64123895808,61624320,2502557696,0,610
12-04 16:45:48,1649803548.467,4.494,4.619,90.886,0,0,0,0,491859,486353,598462464,64123260928,61624320,2502545408,0,0
12-04 16:45:49,1649803549.467,5.380,4.747,89.873,0,0,0,0,1073348,984580,600412160,64121311232,61624320,2502545408,0,0
12-04 16:45:50,1649803550.467,4.956,5.083,89.962,0,0,0,0,1099507,1046895,601669632,64120053760,61624320,2502545408,0,0
12-04 16:45:51,1649803551.467,5.797,5.167,89.036,0,0,0,0,1145846,1048735,601620480,64120102912,61624320,2502545408,0,0
12-04 16:45:52,1649803552.467,5.563,5.057,89.317,0.063,0,0,106496,1134740,1079006,602169344,64119545856,61632512,2502545408,0,4
12-04 16:45:53,1649803553.467,6.671,5.299,88.030,0,0,0,0,1136421,1053591,602681344,64119033856,61632512,2502545408,0,0
12-04 16:45:54,1649803554.467,6.912,5.293,87.796,0,0,0,0,1160802,1087393,601882624,64119832576,61632512,2502545408,0,0
12-04 16:45:55,1649803555.467,6.617,5.431,87.953,0,0,0,0,1163544,1087634,602357760,64119357440,61632512,2502545408,0,0
12-04 16:45:56,1649803556.467,5.779,5.528,88.693,0,0,0,0,1134309,1051547,602259456,64119455744,61632512,2502545408,0,0
12-04 16:45:57,1649803557.467,6.462,5.082,88.457,0,0,0,106496,1165214,1088505,602468352,64119234560,61640704,2502549504,0,8
12-04 16:45:58,1649803558.467,6.391,5.263,88.346,0,0,0,0,1137326,1057058,602443776,64119259136,61640704,2502549504,0,0
12-04 16:45:59,1649803559.467,5.538,5.601,88.861,0,0,0,0,1155842,1080438,602947584,64118755328,61640704,2502549504,0,0
12-04 16:46:00,1649803560.467,6.360,4.849,88.791,0,0,0,0,1144656,1072682,603484160,64118218752,61640704,2502549504,0,0
12-04 16:46:01,1649803561.467,5.703,4.943,89.354,0,0,0,0,1162165,1089012,602804224,64118898688,61640704,2502549504,0,0
12-04 16:46:02,1649803562.467,6.854,5.109,88.037,0,0,0,98304,1114334,1034600,602972160,64118722560,61648896,2502549504,0,6
12-04 16:46:03,1649803563.467,6.484,5.611,87.905,0,0,0,0,1139155,1066707,603197440,64118497280,61648896,2502549504,0,0
