"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node0.ltseng-123454.hyflowtm-pg0.utah.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output server_1.dstat.csv 1",,,,"Date:","12 Apr 2022 15:03:37 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
"time","epoch","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","read","writ"
12-04 15:03:37,1649797417.148,6.518,0.480,92.992,0.010,0,33125.704,4054988.962,0,0,635367424,60637106176,116019200,5729763328,2.528,15.680
12-04 15:03:38,1649797418.149,0.437,0.562,98.814,0.187,0,0,94289920,16344,14664,638713856,60633718784,116031488,5729767424,0,102
12-04 15:03:39,1649797419.149,3.329,1.947,94.724,0,0,0,0,32817,33001,645005312,60627415040,116031488,5729775616,0,0
12-04 15:03:40,1649797420.149,1.692,1.065,97.243,0,0,0,0,184324,180537,646639616,60625780736,116031488,5729771520,0,0
12-04 15:03:41,1649797421.149,1.257,1.508,97.234,0,0,0,0,305299,304309,647524352,60624896000,116031488,5729771520,0,0
12-04 15:03:42,1649797422.149,1.945,1.129,96.926,0,0,0,0,304377,308281,647532544,60624887808,116031488,5729771520,0,0
12-04 15:03:43,1649797423.149,1.697,1.257,97.046,0,0,0,106496,318045,315638,647151616,60625268736,116039680,5729763328,0,4
12-04 15:03:44,1649797424.149,1.574,1.259,97.166,0,0,0,8192,312622,315283,647561216,60624850944,116039680,5729771520,0,2
12-04 15:03:45,1649797425.149,1.700,1.134,97.166,0,0,0,0,324716,321666,647688192,60624723968,116039680,5729771520,0,0
12-04 15:03:46,1649797426.149,1.697,1.446,96.857,0,0,0,0,315099,319303,648364032,60624048128,116039680,5729771520,0,0
12-04 15:03:47,1649797427.149,1.386,1.386,97.227,0,0,0,0,319071,319255,648585216,60623826944,116039680,5729771520,0,0
12-04 15:03:48,1649797428.149,1.576,1.198,97.226,0,0,0,81920,321858,324063,648609792,60623802368,116047872,5729763328,0,4
12-04 15:03:49,1649797429.149,2.200,1.257,96.480,0.063,0,0,8192,330352,329552,649142272,60623261696,116047872,5729771520,0,2
12-04 15:03:50,1649797430.149,2.013,1.384,96.604,0,0,0,1187840,328882,329085,648564736,60623839232,116047872,5729771520,0,174
12-04 15:03:51,1649797431.149,1.512,1.323,97.164,0,0,0,0,325623,325609,647917568,60624482304,116047872,5729775616,0,0
12-04 15:03:52,1649797432.149,1.762,1.259,96.979,0,0,0,0,322616,323277,648093696,60624306176,116047872,5729775616,0,0
12-04 15:03:53,1649797433.149,1.385,1.448,97.166,0,0,0,114688,317650,318830,648347648,60624052224,116056064,5729767424,0,6
12-04 15:03:54,1649797434.149,1.453,1.200,97.347,0,0,0,8192,329201,326885,648675328,60623716352,116056064,5729775616,0,2
12-04 15:03:55,1649797435.149,1.202,1.328,97.470,0,0,0,0,319837,323685,648499200,60623892480,116056064,5729775616,0,0
12-04 15:03:56,1649797436.149,1.510,1.510,96.979,0,0,0,0,328757,329279,649666560,60622725120,116056064,5729775616,0,0
12-04 15:03:57,1649797437.149,1.889,1.071,97.040,0,0,0,0,329629,329004,647467008,60624924672,116056064,5729775616,0,0
12-04 15:03:58,1649797438.149,1.393,1.077,97.530,0,0,0,90112,329051,330160,648634368,60623757312,116064256,5729767424,0,6
12-04 15:03:59,1649797439.149,1.266,1.203,97.468,0.063,0,0,8192,328958,327056,648634368,60623749120,116064256,5729775616,0,2
12-04 15:04:00,1649797440.149,2.018,1.450,96.532,0,0,0,0,339985,342314,649367552,60623015936,116064256,5729775616,0,0
12-04 15:04:01,1649797441.149,1.578,1.199,97.222,0,0,0,0,326820,327994,650682368,60621701120,116064256,5729775616,0,0
12-04 15:04:02,1649797442.149,1.203,1.267,97.530,0,0,0,0,330347,331873,650944512,60621438976,116064256,5729775616,0,0
12-04 15:04:03,1649797443.149,1.638,1.260,97.101,0,0,0,81920,325099,326007,650395648,60621987840,116072448,5729767424,0,4
12-04 15:04:04,1649797444.149,1.391,1.327,97.282,0,0,0,8192,330086,331219,648736768,60623638528,116072448,5729775616,0,2
12-04 15:04:05,1649797445.149,1.513,1.450,96.974,0.063,0,0,4972544,328985,330489,650301440,60622073856,116072448,5729775616,0,636
12-04 15:04:06,1649797446.149,1.393,1.203,97.403,0,0,0,0,335654,334750,649089024,60623286272,116072448,5729775616,0,0
12-04 15:04:07,1649797447.149,1.516,1.263,97.220,0,0,0,0,331135,331616,648314880,60624056320,116072448,5729779712,0,0
12-04 15:04:08,1649797448.149,1.637,1.448,96.914,0,0,0,106496,335491,335264,649723904,60622647296,116080640,5729771520,0,6
12-04 15:04:09,1649797449.149,1.826,1.322,96.851,0,0,0,8192,331862,333689,649175040,60623187968,116080640,5729779712,0,2
12-04 15:04:10,1649797450.149,2.582,1.196,96.222,0,0,0,24576,344289,345461,651517952,60620845056,116080640,5729779712,0,6
12-04 15:04:11,1649797451.149,1.638,1.449,96.912,0,0,0,0,335060,334723,649920512,60622442496,116080640,5729779712,0,0
12-04 15:04:12,1649797452.149,1.578,1.263,97.159,0,0,0,0,333594,331931,649199616,60623163392,116080640,5729779712,0,0
12-04 15:04:13,1649797453.149,1.760,1.508,96.732,0,0,0,90112,332140,332695,649125888,60623237120,116088832,5729771520,0,4
12-04 15:04:14,1649797454.149,1.264,1.391,97.282,0.063,0,0,8192,335487,335454,650280960,60622073856,116088832,5729779712,0,2
12-04 15:04:15,1649797455.149,1.825,1.259,96.916,0,0,0,0,332431,333510,650051584,60622303232,116088832,5729779712,0,0
12-04 15:04:16,1649797456.149,1.519,1.076,97.405,0,0,0,0,333445,333523,650006528,60622348288,116088832,5729779712,0,0
12-04 15:04:17,1649797457.149,1.823,1.446,96.732,0,0,0,0,331274,332442,648527872,60623826944,116088832,5729779712,0,0
12-04 15:04:18,1649797458.149,1.517,1.138,97.345,0,0,0,90112,333070,332045,649703424,60622651392,116097024,5729771520,0,4
12-04 15:04:19,1649797459.149,1.515,1.326,97.159,0,0,0,8192,331784,332462,649379840,60622966784,116097024,5729779712,0,2
12-04 15:04:20,1649797460.149,1.759,1.131,97.111,0,0,0,0,239070,232173,648290304,60624056320,116097024,5729779712,0,0
12-04 15:04:21,1649797461.149,1.382,1.193,97.425,0,0,0,0,107377,82567,649662464,60622684160,116097024,5729779712,0,0
12-04 15:04:22,1649797462.149,1.006,0.880,98.114,0,0,0,0,96756,70098,649551872,60622794752,116097024,5729779712,0,0
12-04 15:04:23,1649797463.149,0.942,1.004,98.054,0,0,0,90112,95214,70107,648126464,60624220160,116105216,5729771520,0,4
12-04 15:04:24,1649797464.149,0.880,1.069,98.052,0,0,0,8192,95876,69392,648437760,60623900672,116105216,5729779712,0,2
12-04 15:04:25,1649797465.149,1.128,1.065,97.807,0,0,0,0,94825,69367,649097216,60623241216,116105216,5729779712,0,0
12-04 15:04:26,1649797466.149,0.817,1.006,98.177,0,0,0,49152,96323,70396,648355840,60623982592,116105216,5729779712,0,12
12-04 15:04:27,1649797467.149,0.757,0.820,98.424,0,0,0,0,95243,68839,647696384,60624642048,116105216,5729779712,0,0
12-04 15:04:28,1649797468.149,1.129,0.941,97.930,0,0,0,90112,95173,69312,647667712,60624670720,116113408,5729771520,0,4
12-04 15:04:29,1649797469.149,0.879,0.879,98.180,0.063,0,0,8192,61779,49311,648339456,60623990784,116113408,5729779712,0,2
12-04 15:04:30,1649797470.149,1.001,0.750,98.249,0,0,0,0,13029,11080,647815168,60624515072,116113408,5729779712,0,0
12-04 15:04:31,1649797471.149,0.878,0.940,98.182,0,0,0,0,16843,14585,647901184,60624429056,116113408,5729779712,0,0
