"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node4.ltseng-123454.hyflowtm-pg0.utah.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output server_3.dstat.csv 1",,,,"Date:","12 Apr 2022 15:03:37 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
"time","epoch","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","read","writ"
12-04 15:03:37,1649797417.210,1.443,0.362,98.190,0.006,0,32018.868,2343805.582,0,0,583618560,64128892928,69681152,2502451200,2.304,5.677
12-04 15:03:38,1649797418.211,0.188,0.188,99.625,0,0,0,0,16616,12898,585707520,64126799872,69681152,2502455296,0,0
12-04 15:03:39,1649797419.211,2.385,1.820,95.731,0.063,0,0,4587520,18563,17511,588320768,64124174336,69689344,2502459392,0,580
12-04 15:03:40,1649797420.211,1.188,1.313,97.498,0,0,0,0,156508,148024,589058048,64123437056,69689344,2502459392,0,0
12-04 15:03:41,1649797421.211,2.185,1.248,96.567,0,0,0,0,285124,285747,589340672,64123154432,69689344,2502459392,0,0
12-04 15:03:42,1649797422.211,2,1.438,96.562,0,0,0,0,302114,297386,589791232,64122703872,69689344,2502459392,0,0
12-04 15:03:43,1649797423.211,1.693,1.442,96.865,0,0,0,0,292172,296352,590233600,64122261504,69689344,2502459392,0,0
12-04 15:03:44,1649797424.211,1.819,1.380,96.801,0,0,0,131072,308131,304465,590471168,64122015744,69697536,2502459392,0,6
12-04 15:03:45,1649797425.211,1.942,1.378,96.679,0,0,0,0,301582,306734,590917632,64121569280,69697536,2502459392,0,0
12-04 15:03:46,1649797426.211,2.009,1.130,96.861,0,0,0,0,313405,309628,591310848,64121176064,69697536,2502459392,0,0
12-04 15:03:47,1649797427.211,2.247,1.436,96.317,0,0,0,0,299883,302848,590745600,64121741312,69697536,2502459392,0,0
12-04 15:03:48,1649797428.211,1.822,1.319,96.859,0,0,0,0,313562,310391,591581184,64120905728,69697536,2502459392,0,0
12-04 15:03:49,1649797429.211,1.947,1.131,96.922,0,0,0,0,303598,307664,590929920,64121556992,69697536,2502459392,0,0
12-04 15:03:50,1649797430.211,1.509,1.509,96.981,0,0,0,106496,310837,307461,592248832,64120229888,69705728,2502459392,0,6
12-04 15:03:51,1649797431.211,2.188,1.438,96.375,0,0,0,0,306691,310601,590798848,64121679872,69705728,2502459392,0,0
12-04 15:03:52,1649797432.211,1.814,1.751,96.435,0,0,0,0,312826,309234,591347712,64121131008,69705728,2502459392,0,0
12-04 15:03:53,1649797433.211,1.884,1.131,96.985,0,0,0,0,301285,303670,590688256,64121790464,69705728,2502459392,0,0
12-04 15:03:54,1649797434.211,1.816,1.691,96.493,0,0,0,0,314459,313453,591044608,64121434112,69705728,2502459392,0,0
12-04 15:03:55,1649797435.211,2.311,1.437,96.252,0,0,0,0,305276,307814,590974976,64121499648,69705728,2502463488,0,0
12-04 15:03:56,1649797436.211,1.452,1.199,97.285,0.063,0,0,155648,314854,311628,591253504,64121212928,69713920,2502463488,0,8
12-04 15:03:57,1649797437.211,1.640,1.136,97.224,0,0,0,0,307764,309884,591495168,64120971264,69713920,2502463488,0,0
12-04 15:03:58,1649797438.211,1.760,1.383,96.857,0,0,0,0,316482,313903,591249408,64121217024,69713920,2502463488,0,0
12-04 15:03:59,1649797439.211,1.633,1.570,96.796,0,0,0,0,309771,311544,591114240,64121352192,69713920,2502463488,0,0
12-04 15:04:00,1649797440.211,2.132,1.191,96.677,0,0,0,0,312467,309392,591638528,64120827904,69713920,2502463488,0,0
12-04 15:04:01,1649797441.211,1.753,1.691,96.556,0,0,0,0,306684,306624,591527936,64120938496,69713920,2502463488,0,0
12-04 15:04:02,1649797442.211,1.758,1.444,96.798,0,0,0,106496,313291,310844,591757312,64120700928,69722112,2502463488,0,6
12-04 15:04:03,1649797443.211,2.371,1.497,96.132,0,0,0,0,304867,303428,590581760,64121876480,69722112,2502463488,0,0
12-04 15:04:04,1649797444.211,1.635,1.509,96.855,0,0,0,0,314443,314164,591224832,64121233408,69722112,2502463488,0,0
12-04 15:04:05,1649797445.211,1.819,1.506,96.675,0,0,0,0,310296,309331,591486976,64120971264,69722112,2502463488,0,0
12-04 15:04:06,1649797446.211,2.254,1.252,96.493,0,0,0,0,313139,310915,591486976,64120971264,69722112,2502463488,0,0
12-04 15:04:07,1649797447.211,2.192,1.440,96.368,0,0,0,0,314664,314797,591831040,64120627200,69722112,2502463488,0,0
12-04 15:04:08,1649797448.211,2.602,1.921,95.415,0.062,0,0,114688,315924,315521,592183296,64120262656,69730304,2502467584,0,8
12-04 15:04:09,1649797449.211,1.886,1.383,96.732,0,0,0,0,314893,315152,592502784,64119943168,69730304,2502467584,0,0
12-04 15:04:10,1649797450.211,2.126,1.501,96.373,0,0,0,835584,314921,313968,591855616,64120590336,69730304,2502467584,0,160
12-04 15:04:11,1649797451.211,2.360,1.988,95.652,0,0,0,0,312322,313827,592068608,64120377344,69730304,2502467584,0,0
12-04 15:04:12,1649797452.211,2.182,1.746,96.072,0,0,0,0,314044,314476,591814656,64120631296,69730304,2502467584,0,0
12-04 15:04:13,1649797453.211,1.998,1.810,96.192,0,0,0,0,318255,318065,591683584,64120762368,69730304,2502467584,0,0
12-04 15:04:14,1649797454.211,2.247,1.623,96.130,0,0,0,106496,313418,315453,592666624,64119771136,69738496,2502467584,0,6
12-04 15:04:15,1649797455.211,1.632,1.695,96.673,0,0,0,0,318275,317778,591347712,64121090048,69738496,2502467584,0,0
12-04 15:04:16,1649797456.211,2.192,1.628,96.180,0,0,0,0,316559,319251,594112512,64118325248,69738496,2502467584,0,0
12-04 15:04:17,1649797457.211,1.944,1.505,96.552,0,0,0,0,315938,315764,591880192,64120557568,69738496,2502467584,0,0
12-04 15:04:18,1649797458.211,2.125,1.625,96.250,0,0,0,0,313653,315041,591155200,64121282560,69738496,2502467584,0,0
12-04 15:04:19,1649797459.211,1.695,1.695,96.610,0,0,0,139264,316846,317581,593522688,64118906880,69746688,2502467584,0,6
12-04 15:04:20,1649797460.211,1.568,1.443,96.989,0,0,0,0,245669,274176,592171008,64120258560,69746688,2502467584,0,0
12-04 15:04:21,1649797461.211,1.624,1.187,97.189,0,0,0,0,124349,182583,592252928,64120176640,69746688,2502467584,0,0
12-04 15:04:22,1649797462.211,1.319,0.942,97.739,0,0,0,0,126963,185490,592539648,64119889920,69746688,2502467584,0,0
12-04 15:04:23,1649797463.211,1.500,1.312,97.188,0,0,0,0,125728,185186,592347136,64120082432,69746688,2502467584,0,0
12-04 15:04:24,1649797464.211,1.688,1.062,97.188,0.062,0,0,106496,124941,184397,592936960,64119484416,69754880,2502467584,0,6
12-04 15:04:25,1649797465.211,1.498,1.373,97.129,0,0,0,8192,125305,184094,592125952,64120295424,69754880,2502467584,0,2
12-04 15:04:26,1649797466.211,1.254,1.254,97.492,0,0,0,0,126903,184546,592052224,64120369152,69754880,2502467584,0,0
12-04 15:04:27,1649797467.211,1.382,0.879,97.739,0,0,0,0,124283,182867,593375232,64119046144,69754880,2502467584,0,0
12-04 15:04:28,1649797468.211,1.562,1.312,97.127,0,0,0,0,126309,184936,592515072,64119906304,69754880,2502467584,0,0
12-04 15:04:29,1649797469.211,1.189,1.252,97.559,0,0,0,106496,77908,109482,592060416,64120352768,69763072,2502467584,0,6
12-04 15:04:30,1649797470.211,0.814,0.877,98.309,0,0,0,0,13089,11080,592498688,64119914496,69763072,2502467584,0,0
12-04 15:04:31,1649797471.211,1.122,0.935,97.943,0,0,0,0,13901,11014,591966208,64120430592,69763072,2502467584,0,0
12-04 15:04:32,1649797472.211,4.310,2.186,93.504,0,0,0,0,20551,19597,598765568,64113631232,69763072,2502479872,0,0
