"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node2.ltseng-123454.hyflowtm-pg0.utah.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output server_2.dstat.csv 1",,,,"Date:","12 Apr 2022 15:03:37 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
"time","epoch","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","read","writ"
12-04 15:03:37,1649797417.131,1.544,0.443,98.007,0.006,0,32042.049,2354445.253,0,0,584478720,64115101696,71622656,2511544320,2.317,6.194
12-04 15:03:38,1649797418.132,0,0,100,0,0,0,0,10680,11722,585306112,64114270208,71622656,2511548416,0,0
12-04 15:03:39,1649797419.132,2.513,1.633,95.791,0.063,0,0,5111808,20328,18343,591728640,64107819008,71630848,2511560704,0,692
12-04 15:03:40,1649797420.132,1.316,1.128,97.556,0,0,0,0,164746,155731,590798848,64108716032,71630848,2511552512,0,0
12-04 15:03:41,1649797421.132,1.443,1.568,96.989,0,0,0,0,298833,292767,591032320,64108482560,71630848,2511552512,0,0
12-04 15:03:42,1649797422.132,1.759,1.256,96.985,0,0,0,0,319967,298639,591593472,64107921408,71630848,2511552512,0,0
12-04 15:03:43,1649797423.132,2.185,1.436,96.380,0,0,0,0,316057,310727,591130624,64108384256,71630848,2511552512,0,0
12-04 15:03:44,1649797424.132,1.631,1.506,96.863,0,0,0,0,327635,306640,592310272,64107204608,71630848,2511552512,0,0
12-04 15:03:45,1649797425.132,1.948,1.069,96.920,0.063,0,0,122880,321335,314141,591745024,64107761664,71639040,2511552512,0,6
12-04 15:03:46,1649797426.132,1.639,1.135,97.226,0,0,0,0,330591,309543,591855616,64107651072,71639040,2511552512,0,0
12-04 15:03:47,1649797427.132,1.572,1.447,96.981,0,0,0,0,323020,314731,592691200,64106815488,71639040,2511552512,0,0
12-04 15:03:48,1649797428.132,1.882,1.443,96.675,0,0,0,0,332650,313183,593031168,64106475520,71639040,2511552512,0,0
12-04 15:03:49,1649797429.132,1.697,1.446,96.857,0,0,0,876544,328603,321220,592736256,64106770432,71639040,2511552512,0,186
12-04 15:03:50,1649797430.132,1.698,1.384,96.918,0,0,0,0,330773,310871,592347136,64107159552,71639040,2511552512,0,0
12-04 15:03:51,1649797431.132,1.632,1.632,96.736,0,0,0,90112,336356,326865,593485824,64106012672,71647232,2511552512,0,4
12-04 15:03:52,1649797432.132,1.998,1.873,96.130,0,0,0,0,333165,313826,593268736,64106229760,71647232,2511552512,0,0
12-04 15:03:53,1649797433.132,1.758,1.444,96.798,0,0,0,0,322362,316040,593166336,64106332160,71647232,2511552512,0,0
12-04 15:03:54,1649797434.132,1.820,1.444,96.736,0,0,0,0,334410,315077,593784832,64105713664,71647232,2511552512,0,0
12-04 15:03:55,1649797435.132,2.244,1.683,96.072,0,0,0,0,328127,317629,592646144,64106848256,71647232,2511556608,0,0
12-04 15:03:56,1649797436.132,1.393,1.077,97.530,0,0,0,0,336051,318011,592764928,64106729472,71647232,2511556608,0,0
12-04 15:03:57,1649797437.132,1.573,1.447,96.979,0,0,0,114688,333665,324350,593391616,64106102784,71647232,2511556608,0,8
12-04 15:03:58,1649797438.131,2.010,1.319,96.671,0,0,0,0,337937,319587,592285696,64107208704,71647232,2511556608,0,0
12-04 15:03:59,1649797439.132,1.327,1.327,97.347,0,0,0,0,333434,322890,592797696,64106696704,71647232,2511556608,0,0
12-04 15:04:00,1649797440.132,1.013,1.457,97.530,0,0,0,0,336069,318692,593117184,64106377216,71647232,2511556608,0,0
12-04 15:04:01,1649797441.132,2.192,1.378,96.431,0,0,0,0,332590,321928,592523264,64106971136,71647232,2511556608,0,0
12-04 15:04:02,1649797442.131,1.202,1.518,97.280,0,0,0,0,337910,321434,592879616,64106614784,71647232,2511556608,0,0
12-04 15:04:03,1649797443.132,1.758,1.507,96.673,0.063,0,0,98304,335906,326069,593436672,64106053632,71651328,2511556608,0,6
12-04 15:04:04,1649797444.132,2.004,1.628,96.368,0,0,0,0,337913,323800,593915904,64105574400,71651328,2511556608,0,0
12-04 15:04:05,1649797445.132,1.576,1.387,97.037,0,0,0,0,338082,326690,594067456,64105422848,71651328,2511556608,0,0
12-04 15:04:06,1649797446.132,1.521,1.014,97.465,0,0,0,0,340301,325747,593739776,64105750528,71651328,2511556608,0,0
12-04 15:04:07,1649797447.132,1.763,1.322,96.914,0,0,0,0,342372,329147,593076224,64106414080,71651328,2511556608,0,0
12-04 15:04:08,1649797448.132,1.517,1.201,97.282,0,0,0,0,343565,327917,594046976,64105439232,71651328,2511560704,0,0
12-04 15:04:09,1649797449.132,1.584,0.951,97.465,0,0,0,106496,340163,327676,593408000,64106070016,71659520,2511560704,0,8
12-04 15:04:10,1649797450.132,1.454,1.264,97.282,0,0,0,0,340770,325380,593326080,64106151936,71659520,2511560704,0,0
12-04 15:04:11,1649797451.132,1.514,1.451,97.035,0,0,0,0,339087,326577,593489920,64105988096,71659520,2511560704,0,0
12-04 15:04:12,1649797452.132,1.327,1.390,97.284,0,0,0,0,340215,326799,594239488,64105238528,71659520,2511560704,0,0
12-04 15:04:13,1649797453.132,1.581,1.139,97.280,0,0,0,0,342181,327560,593281024,64106196992,71659520,2511560704,0,0
12-04 15:04:14,1649797454.132,1.698,1.509,96.792,0,0,0,98304,341874,328281,593293312,64106184704,71667712,2511552512,0,6
12-04 15:04:15,1649797455.132,1.576,1.450,96.974,0,0,0,0,343814,329778,593911808,64105558016,71667712,2511560704,0,0
12-04 15:04:16,1649797456.132,1.635,1.572,96.792,0,0,0,0,339877,326038,593793024,64105676800,71667712,2511560704,0,0
