"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node5.ltseng-123454.hyflowtm-pg0.utah.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output client_3.dstat.csv 1",,,,"Date:","12 Apr 2022 15:03:39 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
"time","epoch","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","read","writ"
12-04 15:03:39,1649797419.632,1.125,0.060,98.809,0.006,0,32065.641,2365491.655,0,0,580354048,64133627904,69050368,2502815744,2.313,5.670
12-04 15:03:40,1649797420.634,0.063,0,99.937,0,0,0,0,31685,31110,580431872,64133533696,69050368,2502836224,0,0
12-04 15:03:41,1649797421.634,0.062,0.125,99.812,0,0,0,0,30354,31068,580431872,64133533696,69050368,2502836224,0,0
12-04 15:03:42,1649797422.634,0.125,0.063,99.812,0,0,0,0,31045,31442,580558848,64133406720,69050368,2502836224,0,0
12-04 15:03:43,1649797423.633,0.125,0,99.875,0,0,0,155648,31108,32232,580685824,64133279744,69058560,2502828032,0,10
12-04 15:03:44,1649797424.634,0.063,0.125,99.812,0,0,0,843776,31957,32312,580644864,64133312512,69058560,2502836224,0,160
12-04 15:03:45,1649797425.634,0.125,0,99.875,0,0,0,0,30446,31276,580644864,64133312512,69058560,2502836224,0,0
12-04 15:03:46,1649797426.634,0.062,0.125,99.812,0,0,0,0,30645,31650,580644864,64133312512,69058560,2502836224,0,0
12-04 15:03:47,1649797427.634,0.187,0.125,99.688,0,0,0,0,30027,31068,580644864,64133312512,69058560,2502836224,0,0
12-04 15:03:48,1649797428.634,0.187,0.125,99.688,0,0,0,0,31008,32468,580644864,64133312512,69058560,2502836224,0,0
12-04 15:03:49,1649797429.634,1.752,0.501,97.685,0.063,0,0,630784,35287,36513,584040448,64129908736,69066752,2502840320,0,114
12-04 15:03:50,1649797430.634,0.063,0.063,99.875,0,0,0,0,31251,31872,583307264,64130633728,69066752,2502836224,0,0
12-04 15:03:51,1649797431.634,0.063,0.125,99.812,0,0,0,0,30147,31054,583299072,64130641920,69066752,2502836224,0,0
12-04 15:03:52,1649797432.634,0.187,0.187,99.625,0,0,0,0,30512,31470,583299072,64130641920,69066752,2502836224,0,0
12-04 15:03:53,1649797433.634,0.125,0,99.875,0,0,0,0,31122,32246,583299072,64130641920,69066752,2502836224,0,0
12-04 15:03:54,1649797434.634,0.125,0.188,99.688,0,0,0,98304,31050,31772,583299072,64130641920,69074944,2502828032,0,6
12-04 15:03:55,1649797435.634,0.187,0.187,99.625,0,0,0,532480,30085,31442,583290880,64130633728,69074944,2502844416,0,100
12-04 15:03:56,1649797436.634,0.063,0.063,99.875,0,0,0,0,30767,31290,583290880,64130633728,69074944,2502844416,0,0
12-04 15:03:57,1649797437.634,0.188,0.062,99.750,0,0,0,0,31936,31872,583282688,64130641920,69074944,2502844416,0,0
12-04 15:03:58,1649797438.633,0.188,0.062,99.750,0,0,0,0,31594,32426,583274496,64130650112,69074944,2502844416,0,0
12-04 15:03:59,1649797439.634,0.250,0.063,99.687,0,0,0,57344,32694,33047,583782400,64130142208,69083136,2502836224,0,6
12-04 15:04:00,1649797440.634,1.376,0.625,97.999,0,0,0,712704,33473,34566,584286208,64129617920,69083136,2502848512,0,130
12-04 15:04:01,1649797441.634,0.312,0.125,99.563,0,0,0,0,30459,31530,584286208,64129617920,69083136,2502848512,0,0
12-04 15:04:02,1649797442.633,0,0.063,99.937,0,0,0,0,30720,31498,584278016,64129617920,69083136,2502848512,0,0
12-04 15:04:03,1649797443.634,0.187,0.250,99.563,0,0,0,0,30746,31262,584278016,64129617920,69083136,2502848512,0,0
12-04 15:04:04,1649797444.634,0.063,0.063,99.875,0,0,0,0,31182,32274,584278016,64129617920,69083136,2502848512,0,0
12-04 15:04:05,1649797445.634,0.187,0.062,99.688,0.062,0,0,90112,30370,30972,584269824,64129617920,69091328,2502848512,0,4
12-04 15:04:06,1649797446.634,0.125,0.063,99.812,0,0,0,73728,30668,31440,584269824,64129617920,69091328,2502848512,0,14
12-04 15:04:07,1649797447.634,0.187,0.125,99.688,0,0,0,0,31743,32066,584269824,64129617920,69091328,2502848512,0,0
12-04 15:04:08,1649797448.634,0.063,0.125,99.812,0,0,0,0,30506,31234,584269824,64129617920,69091328,2502848512,0,0
12-04 15:04:09,1649797449.634,0.250,0.062,99.688,0,0,0,0,30781,31530,584269824,64129617920,69091328,2502848512,0,0
12-04 15:04:10,1649797450.634,2.312,0.625,97.062,0,0,0,57344,34979,36887,585596928,64128286720,69099520,2502840320,0,6
12-04 15:04:11,1649797451.634,0.188,0.062,99.750,0,0,0,688128,30779,31706,585293824,64128577536,69099520,2502856704,0,126
12-04 15:04:12,1649797452.634,0.125,0.063,99.812,0,0,0,0,30391,31650,585285632,64128585728,69099520,2502856704,0,0
