"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node1.ltseng-123454.hyflowtm-pg0.utah.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output client_1.dstat.csv 1",,,,"Date:","12 Apr 2022 15:03:39 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
"time","epoch","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","read","writ"
12-04 15:03:39,1649797419.665,1.124,0.057,98.814,0.006,0,32100.608,2327790.028,0,0,588877824,64115752960,69517312,2511355904,2.319,5.203
12-04 15:03:40,1649797420.666,0,0,100,0,0,0,0,39572,39488,588627968,64115994624,69517312,2511364096,0,0
12-04 15:03:41,1649797421.666,0,0,100,0,0,0,0,36652,37730,588627968,64115994624,69517312,2511364096,0,0
12-04 15:03:42,1649797422.666,0.063,0,99.937,0,0,0,0,37603,38490,588754944,64115867648,69517312,2511364096,0,0
12-04 15:03:43,1649797423.666,0.063,0,99.937,0,0,0,0,36771,38220,588881920,64115740672,69521408,2511360000,0,10
12-04 15:03:44,1649797424.666,0.063,0.063,99.875,0,0,0,172032,38422,39278,588873728,64115740672,69525504,2511364096,0,2
12-04 15:03:45,1649797425.666,0.063,0,99.937,0,0,0,0,36797,38046,588873728,64115740672,69525504,2511364096,0,0
12-04 15:03:46,1649797426.666,0,0.063,99.937,0,0,0,0,37017,38426,588873728,64115740672,69525504,2511364096,0,0
12-04 15:03:47,1649797427.666,0.188,0.063,99.750,0,0,0,0,37194,38696,589000704,64115613696,69525504,2511364096,0,0
12-04 15:03:48,1649797428.666,0.188,0.125,99.688,0,0,0,0,36855,38810,589000704,64115613696,69525504,2511364096,0,0
12-04 15:03:49,1649797429.666,1.564,0.688,97.685,0.063,0,0,843776,41759,43329,592216064,64112390144,69533696,2511364096,0,168
12-04 15:03:50,1649797430.666,0.063,0.063,99.875,0,0,0,0,36796,37858,592240640,64112365568,69533696,2511364096,0,0
12-04 15:03:51,1649797431.666,0.250,0.062,99.688,0,0,0,0,37642,39056,592240640,64112365568,69533696,2511364096,0,0
12-04 15:03:52,1649797432.666,0,0.125,99.875,0,0,0,0,36586,38072,592232448,64112373760,69533696,2511364096,0,0
12-04 15:03:53,1649797433.666,0.125,0.125,99.750,0,0,0,0,36687,38082,592228352,64112373760,69533696,2511368192,0,0
12-04 15:03:54,1649797434.666,0.063,0.125,99.812,0,0,0,827392,37740,39026,592191488,64112398336,69541888,2511372288,0,152
12-04 15:03:55,1649797435.666,0.125,0.063,99.812,0,0,0,0,36607,38650,592064512,64112525312,69541888,2511372288,0,0
12-04 15:03:56,1649797436.666,0.125,0.063,99.812,0,0,0,0,37308,38072,592064512,64112525312,69541888,2511372288,0,0
12-04 15:03:57,1649797437.666,0.125,0.063,99.812,0,0,0,0,37612,38264,592056320,64112533504,69541888,2511372288,0,0
12-04 15:03:58,1649797438.666,0.250,0.062,99.688,0,0,0,0,37217,38074,592056320,64112533504,69541888,2511372288,0,0
12-04 15:03:59,1649797439.666,0.250,0.063,99.687,0,0,0,122880,40368,41131,592556032,64112025600,69550080,2511372288,0,20
12-04 15:04:00,1649797440.666,1.314,0.688,97.997,0,0,0,0,39467,41192,592248832,64112332800,69550080,2511372288,0,0
12-04 15:04:01,1649797441.666,0.188,0.125,99.688,0,0,0,0,37446,38990,592248832,64112332800,69550080,2511372288,0,0
12-04 15:04:02,1649797442.666,0.063,0,99.937,0,0,0,0,36267,37478,592248832,64112332800,69550080,2511372288,0,0
12-04 15:04:03,1649797443.666,0.125,0.125,99.750,0,0,0,0,38055,39038,592248832,64112332800,69550080,2511372288,0,0
12-04 15:04:04,1649797444.666,0.188,0,99.750,0.063,0,0,65536,36655,38106,592248832,64112332800,69558272,2511364096,0,4
12-04 15:04:05,1649797445.666,0,0.125,99.875,0,0,0,704512,37602,38800,592236544,64112332800,69558272,2511376384,0,138
12-04 15:04:06,1649797446.666,0.125,0,99.875,0,0,0,0,37092,38116,592236544,64112332800,69558272,2511376384,0,0
12-04 15:04:07,1649797447.666,0.063,0.125,99.812,0,0,0,0,37990,38668,592236544,64112332800,69558272,2511376384,0,0
12-04 15:04:08,1649797448.666,0.063,0.063,99.875,0,0,0,0,37179,38454,592236544,64112332800,69558272,2511376384,0,0
12-04 15:04:09,1649797449.666,0.125,0.063,99.812,0,0,0,0,37375,38638,592236544,64112332800,69558272,2511376384,0,0
12-04 15:04:10,1649797450.666,1.566,0.627,97.807,0,0,0,753664,41014,43263,593846272,64110706688,69566464,2511380480,0,146
12-04 15:04:11,1649797451.666,0.125,0.063,99.812,0,0,0,0,37459,38834,593842176,64110698496,69566464,2511380480,0,0
12-04 15:04:12,1649797452.666,0.063,0.063,99.875,0,0,0,0,36360,38205,593842176,64110698496,69566464,2511380480,0,0
12-04 15:04:13,1649797453.666,0.063,0,99.937,0,0,0,0,37567,38288,593842176,64110698496,69566464,2511380480,0,0
12-04 15:04:14,1649797454.666,0.063,0,99.937,0,0,0,0,37044,38860,593833984,64110706688,69566464,2511380480,0,0
12-04 15:04:15,1649797455.666,0.125,0,99.875,0,0,0,90112,37202,38208,593825792,64110706688,69574656,2511380480,0,6
12-04 15:04:16,1649797456.666,0.125,0.125,99.750,0,0,0,73728,37193,38782,593952768,64110579712,69574656,2511380480,0,12
12-04 15:04:17,1649797457.666,0.063,0.063,99.875,0,0,0,0,36905,38278,593952768,64110579712,69574656,2511380480,0,0
12-04 15:04:18,1649797458.666,0.063,0.063,99.875,0,0,0,0,37714,38810,593952768,64110579712,69574656,2511380480,0,0
12-04 15:04:19,1649797459.666,0,0.063,99.937,0,0,0,0,37024,38418,593948672,64110579712,69574656,2511384576,0,0
12-04 15:04:20,1649797460.665,1.564,0.438,97.935,0.063,0,0,204800,11852,10145,582160384,64122310656,69582848,2511433728,0,8
12-04 15:04:21,1649797461.666,0.375,0.188,99.437,0,0,0,884736,3470,1879,580329472,64124141568,69582848,2511429632,0,178
12-04 15:04:22,1649797462.666,0,0,100,0,0,0,0,2067,0,580329472,64124141568,69582848,2511429632,0,0
12-04 15:04:23,1649797463.666,0,0,100,0,0,0,0,960,0,580329472,64124141568,69582848,2511429632,0,0
12-04 15:04:24,1649797464.666,0,0,100,0,0,0,0,2274,0,580321280,64124149760,69582848,2511425536,0,0
12-04 15:04:25,1649797465.666,0,0,100,0,0,0,0,2214,0,580321280,64124149760,69582848,2511425536,0,0
12-04 15:04:26,1649797466.666,0,0,100,0,0,0,65536,1980,0,580313088,64124149760,69591040,2511425536,0,4
12-04 15:04:27,1649797467.666,0,0,100,0,0,0,0,1740,0,580313088,64124149760,69591040,2511425536,0,0
12-04 15:04:28,1649797468.666,0,0,100,0,0,0,0,2745,0,580313088,64124149760,69591040,2511425536,0,0
12-04 15:04:29,1649797469.666,0,0,100,0,0,0,0,1500,0,580313088,64124149760,69591040,2511425536,0,0
12-04 15:04:30,1649797470.666,0,0,100,0,0,0,0,2516,0,580313088,64124149760,69591040,2511425536,0,0
12-04 15:04:31,1649797471.665,1.064,0.376,98.560,0,0,0,376832,5944,3216,581197824,64123265024,69591040,2511429632,0,84
