"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node2.fantoch-testing.hyflowtm-pg0.apt.emulab.net",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output server_2.dstat.csv 1",,,,"Date:","11 Apr 2022 09:57:25 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
"time","epoch","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","read","writ"
11-04 09:57:25,1649692645.830,1.565,0.417,97.956,0.061,0,31778.448,314625.523,0,0,459808768,14456213504,89534464,1635405824,2.020,4.586
11-04 09:57:26,1649692646.831,0,0.062,99.938,0,0,0,0,8432,4432,459829248,14456184832,89534464,1635414016,0,0
11-04 09:57:27,1649692647.831,2.753,2.441,94.806,0,0,0,0,56664,55958,469757952,14446252032,89534464,1635426304,0,0
11-04 09:57:28,1649692648.831,1.318,1.507,97.175,0,0,0,0,191946,165187,469983232,14446026752,89534464,1635418112,0,0
11-04 09:57:29,1649692649.831,1.442,2.069,96.489,0,0,0,0,336441,304243,470978560,14445031424,89534464,1635418112,0,0
11-04 09:57:30,1649692650.831,1.445,1.947,96.608,0,0,0,0,359583,330160,471724032,14444285952,89534464,1635418112,0,0
11-04 09:57:31,1649692651.831,1.510,1.636,96.539,0.315,0,0,94208,353162,314937,471240704,14444761088,89542656,1635418112,0,7
11-04 09:57:32,1649692652.831,1.508,1.948,96.543,0,0,0,0,367993,328862,472342528,14443659264,89542656,1635418112,0,0
11-04 09:57:33,1649692653.831,1.136,1.831,97.033,0,0,0,0,369952,344233,472547328,14443454464,89542656,1635418112,0,0
11-04 09:57:34,1649692654.831,1.815,2.003,96.183,0,0,0,28672,359429,323204,472465408,14443536384,89542656,1635418112,0,6
