"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node4.fantoch-testing.hyflowtm-pg0.apt.emulab.net",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output server_3.dstat.csv 1",,,,"Date:","11 Apr 2022 09:57:25 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
"time","epoch","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","read","writ"
11-04 09:57:25,1649692645.867,1.554,0.418,97.969,0.059,0,20671.261,288099.973,0,0,461922304,13959790592,123518976,2078834688,1.778,4.196
11-04 09:57:26,1649692646.868,0.062,0.125,99.813,0,0,0,0,14058,12015,462061568,13959647232,123518976,2078838784,0,0
11-04 09:57:27,1649692647.868,2.577,2.451,94.972,0,0,0,0,51151,47792,471904256,13949800448,123518976,2078855168,0,0
11-04 09:57:28,1649692648.868,1.129,1.568,97.302,0,0,0,0,187108,175830,470704128,13951000576,123518976,2078842880,0,0
11-04 09:57:29,1649692649.868,1.640,1.325,97.035,0,0,0,0,346487,331937,472731648,13948973056,123518976,2078842880,0,0
11-04 09:57:30,1649692650.868,1.819,1.757,96.236,0.188,0,0,77824,357098,367507,473006080,13948690432,123527168,2078842880,0,6
11-04 09:57:31,1649692651.868,1.641,1.389,96.970,0,0,0,0,355237,355969,473325568,13948370944,123527168,2078842880,0,0
11-04 09:57:32,1649692652.868,1.508,2.074,96.417,0,0,0,0,372223,361228,474230784,13947465728,123527168,2078842880,0,0
11-04 09:57:33,1649692653.868,1.329,1.519,97.152,0,0,0,0,377786,380847,473358336,13948338176,123527168,2078842880,0,0
11-04 09:57:34,1649692654.868,1.632,2.072,96.296,0,0,0,0,371551,369481,474271744,13947424768,123527168,2078842880,0,0
11-04 09:57:35,1649692655.868,1.691,2.317,95.992,0,0,0,0,372779,374139,474415104,13947281408,123527168,2078842880,0,0
11-04 09:57:36,1649692656.868,1.577,1.514,96.656,0.252,0,0,49152,382682,377081,473837568,13947850752,123535360,2078842880,0,3
11-04 09:57:37,1649692657.868,1.702,1.702,96.595,0,0,0,0,378492,369457,475181056,13946507264,123535360,2078842880,0,0
11-04 09:57:38,1649692658.868,2.072,1.632,96.296,0,0,0,0,373396,384606,474710016,13946978304,123535360,2078842880,0,0
11-04 09:57:39,1649692659.868,1.823,1.886,96.292,0,0,0,0,387545,379192,475430912,13946257408,123535360,2078842880,0,0
11-04 09:57:40,1649692660.868,1.509,2.138,96.352,0,0,0,0,380872,372583,474411008,13947277312,123535360,2078842880,0,0
11-04 09:57:41,1649692661.868,1.513,1.765,96.721,0,0,0,0,371245,382363,474951680,13946736640,123535360,2078842880,0,0
11-04 09:57:42,1649692662.868,1.636,1.951,96.224,0.189,0,0,49152,387273,375963,475168768,13946511360,123543552,2078842880,0,3
11-04 09:57:43,1649692663.868,1.638,1.827,96.534,0,0,0,28672,381951,380253,475041792,13946638336,123543552,2078842880,0,7
11-04 09:57:44,1649692664.868,1.508,1.948,96.543,0,0,0,0,378118,378875,475066368,13946613760,123543552,2078842880,0,0
11-04 09:57:45,1649692665.868,1.703,1.577,96.719,0,0,0,0,373031,367898,475242496,13946437632,123543552,2078842880,0,0
11-04 09:57:46,1649692666.868,1.634,1.948,96.417,0,0,0,0,373540,379784,474869760,13946810368,123543552,2078842880,0,0
11-04 09:57:47,1649692667.868,1.698,1.887,96.226,0.189,0,0,45056,375838,374988,475013120,13946658816,123551744,2078842880,0,3
11-04 09:57:48,1649692668.868,1.824,1.824,96.352,0,0,0,1560576,385133,379978,475275264,13946396672,123551744,2078842880,0,263
11-04 09:57:49,1649692669.868,1.770,1.327,96.903,0,0,0,0,385376,388921,476164096,13945507840,123551744,2078842880,0,0
11-04 09:57:50,1649692670.868,1.702,1.702,96.595,0,0,0,0,386294,380799,476045312,13945626624,123551744,2078842880,0,0
11-04 09:57:51,1649692671.868,1.199,2.145,96.656,0,0,0,0,377497,379822,475328512,13946343424,123551744,2078842880,0,0
11-04 09:57:52,1649692672.868,1.705,1.515,96.591,0.189,0,0,45056,381663,384641,476209152,13945454592,123559936,2078842880,0,3
11-04 09:57:53,1649692673.868,1.572,2.013,96.415,0,0,0,0,386807,380233,475131904,13946531840,123559936,2078842880,0,0
11-04 09:57:54,1649692674.868,1.877,2.190,95.932,0,0,0,0,380838,385286,475959296,13945704448,123559936,2078842880,0,0
11-04 09:57:55,1649692675.868,1.514,1.767,96.719,0,0,0,0,385093,381275,475365376,13946294272,123559936,2078846976,0,0
11-04 09:57:56,1649692676.868,1.630,2.320,96.050,0,0,0,0,374662,369385,475619328,13946040320,123559936,2078846976,0,0
11-04 09:57:57,1649692677.868,1.448,2.078,96.285,0.189,0,0,53248,384481,387294,476303360,13945348096,123568128,2078846976,0,4
11-04 09:57:58,1649692678.868,1.646,1.329,97.025,0,0,0,12288,374769,371702,476598272,13945053184,123568128,2078846976,0,3
11-04 09:57:59,1649692679.868,1.705,1.515,96.780,0,0,0,0,375847,371553,476078080,13945573376,123568128,2078846976,0,0
11-04 09:58:00,1649692680.868,1.637,1.889,96.474,0,0,0,0,381529,380599,475582464,13946068992,123568128,2078846976,0,0
11-04 09:58:01,1649692681.868,1.449,1.953,96.597,0,0,0,0,382120,375481,476114944,13945536512,123568128,2078846976,0,0
11-04 09:58:02,1649692682.868,1.390,1.769,96.589,0.253,0,0,53248,380635,378768,476827648,13944815616,123572224,2078851072,0,4
11-04 09:58:03,1649692683.868,1.452,1.831,96.717,0,0,0,0,385471,384109,475836416,13945806848,123572224,2078851072,0,0
11-04 09:58:04,1649692684.868,1.636,1.888,96.476,0,0,0,0,383283,382277,475893760,13945749504,123572224,2078851072,0,0
11-04 09:58:05,1649692685.868,1.572,2.075,96.352,0,0,0,0,385747,381427,476348416,13945294848,123572224,2078851072,0,0
11-04 09:58:06,1649692686.868,2.138,1.509,96.352,0,0,0,0,382109,382171,476323840,13945319424,123572224,2078851072,0,0
11-04 09:58:07,1649692687.868,2.192,1.816,95.805,0.188,0,0,53248,380938,382268,476409856,13945225216,123580416,2078851072,0,3
11-04 09:58:08,1649692688.868,1.446,2.263,96.292,0,0,0,0,387277,380687,476704768,13944930304,123580416,2078851072,0,0
11-04 09:58:09,1649692689.868,1.388,1.893,96.719,0,0,0,0,383276,380030,477347840,13944287232,123580416,2078851072,0,0
11-04 09:58:10,1649692690.868,2.061,2.186,95.753,0,0,0,0,380037,383008,476450816,13945184256,123580416,2078851072,0,0
11-04 09:58:11,1649692691.868,1.634,2.137,96.229,0,0,0,0,386378,384271,476393472,13945241600,123580416,2078851072,0,0
11-04 09:58:12,1649692692.868,1.328,1.771,96.774,0.127,0,0,49152,381956,376502,476831744,13944795136,123588608,2078851072,0,3
11-04 09:58:13,1649692693.868,1.577,1.703,96.719,0,0,0,0,385785,384846,476475392,13945151488,123588608,2078851072,0,0
11-04 09:58:14,1649692694.868,1.880,2.130,95.990,0,0,0,0,377778,374868,477159424,13944467456,123588608,2078851072,0,0
11-04 09:58:15,1649692695.868,1.695,2.072,96.234,0,0,0,0,384445,382928,476508160,13945118720,123588608,2078851072,0,0
11-04 09:58:16,1649692696.868,1.643,1.517,96.839,0,0,0,0,380835,378417,476250112,13945376768,123588608,2078851072,0,0
11-04 09:58:17,1649692697.868,1.576,1.765,96.406,0.252,0,0,49152,378921,380888,476004352,13945614336,123596800,2078851072,0,3
11-04 09:58:18,1649692698.868,1.444,2.197,96.359,0,0,0,0,383808,380548,475688960,13945929728,123596800,2078851072,0,0
11-04 09:58:19,1649692699.868,1.265,1.771,96.964,0,0,0,12288,380580,379933,475602944,13946015744,123596800,2078851072,0,3
11-04 09:58:20,1649692700.868,1.578,1.705,96.717,0,0,0,0,382310,384283,475435008,13946183680,123596800,2078851072,0,0
11-04 09:58:21,1649692701.868,1.507,2.323,96.171,0,0,0,0,389167,383333,475467776,13946150912,123596800,2078851072,0,0
11-04 09:58:22,1649692702.868,1.759,2.010,96.106,0.126,0,0,45056,385643,386614,476413952,13945196544,123604992,2078851072,0,3
11-04 09:58:23,1649692703.868,1.876,2.314,95.810,0,0,0,0,382171,382084,476446720,13945163776,123604992,2078851072,0,0
11-04 09:58:24,1649692704.868,1.942,2.068,95.990,0,0,0,0,382946,384752,475856896,13945753600,123604992,2078851072,0,0
11-04 09:58:25,1649692705.868,1.753,2.254,95.992,0,0,0,0,388250,382241,475627520,13945982976,123604992,2078851072,0,0
11-04 09:58:26,1649692706.868,1.761,1.887,96.352,0,0,0,0,381122,377537,475922432,13945688064,123604992,2078851072,0,0
11-04 09:58:27,1649692707.868,2.362,2.362,95.090,0.186,0,0,45056,382331,383027,475942912,13945663488,123609088,2078851072,0,3
11-04 09:58:28,1649692708.868,1.758,2.072,96.171,0,0,0,0,392698,391287,476356608,13945249792,123609088,2078851072,0,0
11-04 09:58:29,1649692709.868,1.386,2.016,96.597,0,0,0,4096,380882,378128,476127232,13945479168,123609088,2078851072,0,1
11-04 09:58:30,1649692710.868,1.629,2.381,95.990,0,0,0,0,381591,385394,476782592,13944819712,123609088,2078855168,0,0
11-04 09:58:31,1649692711.868,2.073,1.696,96.231,0,0,0,0,385352,384257,476295168,13945307136,123609088,2078855168,0,0
11-04 09:58:32,1649692712.868,2.129,2.004,95.679,0.188,0,0,49152,382998,383006,476426240,13945171968,123613184,2078855168,0,4
11-04 09:58:33,1649692713.868,1.698,1.887,96.415,0,0,0,0,381327,382493,475934720,13945663488,123613184,2078855168,0,0
11-04 09:58:34,1649692714.868,2.062,2,95.938,0,0,0,8192,322861,339344,476246016,13945352192,123613184,2078855168,0,2
11-04 09:58:35,1649692715.868,1.323,1.890,96.786,0,0,0,0,306311,321895,475774976,13945823232,123613184,2078855168,0,0
11-04 09:58:36,1649692716.868,1.568,2.008,96.424,0,0,0,0,295858,318143,476172288,13945425920,123613184,2078855168,0,0
11-04 09:58:37,1649692717.868,1.574,1.763,96.474,0.189,0,0,49152,296675,315584,476786688,13944807424,123617280,2078855168,0,3
11-04 09:58:38,1649692718.868,1.386,1.827,96.786,0,0,0,0,293057,310160,476848128,13944745984,123617280,2078855168,0,0
11-04 09:58:39,1649692719.868,1.508,1.884,96.608,0,0,0,4096,292776,313564,475983872,13945610240,123617280,2078855168,0,1
11-04 09:58:40,1649692720.868,1.635,1.698,96.667,0,0,0,0,300368,316263,476033024,13945561088,123617280,2078855168,0,0
11-04 09:58:41,1649692721.868,1.510,1.762,96.728,0,0,0,0,293431,314317,475426816,13946167296,123617280,2078855168,0,0
11-04 09:58:42,1649692722.868,1.819,1.819,96.173,0.188,0,0,61440,293591,315730,475594752,13945995264,123621376,2078855168,0,3
11-04 09:58:43,1649692723.868,1.817,1.880,96.303,0,0,0,0,295257,307202,475865088,13945724928,123621376,2078855168,0,0
11-04 09:58:44,1649692724.868,1.446,1.948,96.606,0,0,0,0,297010,320530,475500544,13946089472,123621376,2078855168,0,0
11-04 09:58:45,1649692725.868,1.941,1.816,96.243,0,0,0,0,296783,315860,475770880,13945819136,123621376,2078855168,0,0
11-04 09:58:46,1649692726.868,1.447,1.825,96.728,0,0,0,0,295732,312128,475684864,13945905152,123621376,2078855168,0,0
11-04 09:58:47,1649692727.868,1.510,1.762,96.539,0.189,0,0,45056,292524,316106,475807744,13945778176,123625472,2078855168,0,3
11-04 09:58:48,1649692728.868,1.573,1.762,96.665,0,0,0,0,298607,313580,475713536,13945872384,123625472,2078855168,0,0
11-04 09:58:49,1649692729.868,1.320,2.074,96.606,0,0,0,0,293770,315500,475635712,13945950208,123625472,2078855168,0,0
11-04 09:58:50,1649692730.868,1.569,1.946,96.485,0,0,0,0,291443,310858,475414528,13946171392,123625472,2078855168,0,0
11-04 09:58:51,1649692731.868,1.384,1.950,96.667,0,0,0,0,292837,312737,475291648,13946294272,123625472,2078855168,0,0
11-04 09:58:52,1649692732.868,1.571,1.823,96.229,0.377,0,0,53248,299214,317990,475406336,13946167296,123633664,2078859264,0,4
11-04 09:58:53,1649692733.868,1.202,1.581,97.217,0,0,0,0,290498,310557,475344896,13946228736,123633664,2078859264,0,0
11-04 09:58:54,1649692734.868,1.575,1.575,96.849,0,0,0,16384,297350,316648,476012544,13945561088,123633664,2078859264,0,4
11-04 09:58:55,1649692735.868,1.264,1.643,97.092,0,0,0,0,295301,316183,475934720,13945638912,123633664,2078859264,0,0
11-04 09:58:56,1649692736.868,1.447,1.824,96.730,0,0,0,0,291996,310920,475885568,13945688064,123633664,2078859264,0,0
11-04 09:58:57,1649692737.868,2.004,1.753,96.055,0.188,0,0,49152,295127,314075,475635712,13945929728,123641856,2078859264,0,4
11-04 09:58:58,1649692738.868,2.130,1.629,96.241,0,0,0,0,295255,312737,476033024,13945532416,123641856,2078859264,0,0
11-04 09:58:59,1649692739.868,1.884,1.633,96.482,0,0,0,0,299071,318529,475328512,13946236928,123641856,2078859264,0,0
11-04 09:59:00,1649692740.868,1.816,1.879,96.306,0,0,0,0,298408,317431,475738112,13945827328,123641856,2078859264,0,0
11-04 09:59:01,1649692741.868,1.691,2.129,96.180,0,0,0,0,297795,321254,475484160,13946081280,123641856,2078859264,0,0
11-04 09:59:02,1649692742.868,1.883,1.695,96.296,0.126,0,0,49152,297919,314074,476381184,13945176064,123650048,2078859264,0,3
11-04 09:59:03,1649692743.868,1.630,2.006,96.364,0,0,0,0,281507,308712,475930624,13945626624,123650048,2078859264,0,0
11-04 09:59:04,1649692744.868,1.510,1.510,96.979,0,0,0,0,219655,279137,475611136,13945942016,123650048,2078863360,0,0
11-04 09:59:05,1649692745.868,1.385,1.448,97.166,0,0,0,12288,186146,250109,476033024,13945520128,123650048,2078863360,0,3
11-04 09:59:06,1649692746.868,1.261,1.450,97.289,0,0,0,0,179387,244800,475795456,13945757696,123650048,2078863360,0,0
11-04 09:59:07,1649692747.868,1.809,1.996,95.883,0.312,0,0,53248,178564,244133,475168768,13946376192,123658240,2078863360,0,4
11-04 09:59:08,1649692748.868,1.258,1.698,97.044,0,0,0,0,179058,242772,476217344,13945327616,123658240,2078863360,0,0
11-04 09:59:09,1649692749.868,1.444,1.632,96.924,0,0,0,0,163768,236419,475717632,13945827328,123658240,2078863360,0,0
11-04 09:59:10,1649692750.868,1.252,1.879,96.869,0,0,0,167936,124654,203880,475541504,13946003456,123658240,2078863360,0,39
11-04 09:59:11,1649692751.868,1.437,1.874,96.690,0,0,0,0,117717,194945,476184576,13945360384,123658240,2078863360,0,0
11-04 09:59:12,1649692752.868,1.382,1.382,97.111,0.126,0,0,45056,117210,199213,475553792,13945987072,123662336,2078863360,0,3
11-04 09:59:13,1649692753.868,1.131,1.696,97.173,0,0,0,0,118972,197101,475807744,13945733120,123662336,2078863360,0,0
11-04 09:59:14,1649692754.868,0.818,1.824,97.358,0,0,0,0,118900,196284,475578368,13945962496,123662336,2078863360,0,0
11-04 09:59:15,1649692755.868,1.378,1.566,97.055,0,0,0,0,119406,198502,475787264,13945753600,123662336,2078863360,0,0
11-04 09:59:16,1649692756.868,1.502,1.627,96.871,0,0,0,0,119050,195521,476073984,13945466880,123662336,2078863360,0,0
11-04 09:59:17,1649692757.868,1.500,1.812,96.438,0.250,0,0,45056,118688,198484,475701248,13945839616,123662336,2078863360,0,3
11-04 09:59:18,1649692758.867,0.881,1.761,97.358,0,0,0,0,118657,194389,475963392,13945577472,123662336,2078863360,0,0
11-04 09:59:19,1649692759.868,1.317,1.567,97.116,0,0,0,0,119255,196883,476131328,13945409536,123662336,2078863360,0,0
11-04 09:59:20,1649692760.868,1.134,1.386,97.480,0,0,0,0,118734,198391,475734016,13945806848,123662336,2078863360,0,0
11-04 09:59:21,1649692761.868,1.252,1.753,96.994,0,0,0,0,119935,197794,475856896,13945683968,123662336,2078863360,0,0
11-04 09:59:22,1649692762.868,1.318,1.507,96.987,0.188,0,0,45056,115878,192679,474710016,13946826752,123666432,2078863360,0,3
11-04 09:59:23,1649692763.868,1.129,1.631,97.240,0,0,0,0,92275,147034,475607040,13945929728,123666432,2078863360,0,0
11-04 09:59:24,1649692764.868,0.812,1.874,97.314,0,0,0,0,31916,33446,475377664,13946159104,123666432,2078863360,0,0
11-04 09:59:25,1649692765.868,1.002,1.440,97.558,0,0,0,0,26088,23600,475303936,13946232832,123666432,2078863360,0,0
11-04 09:59:26,1649692766.868,1.063,1.501,97.436,0,0,0,0,26632,23600,475439104,13946097664,123666432,2078863360,0,0
11-04 09:59:27,1649692767.868,0.753,1.507,97.615,0.126,0,0,45056,26388,23600,475824128,13945708544,123670528,2078863360,0,3
11-04 09:59:28,1649692768.868,1.004,1.193,97.803,0,0,0,0,25912,23600,475385856,13946146816,123670528,2078863360,0,0
11-04 09:59:29,1649692769.868,1.066,1.129,97.804,0,0,0,0,26494,23731,475750400,13945782272,123670528,2078863360,0,0
11-04 09:59:30,1649692770.868,1.064,1.439,97.497,0,0,0,0,26662,23469,475250688,13946281984,123670528,2078863360,0,0
11-04 09:59:31,1649692771.868,0.562,2,97.438,0,0,0,0,26700,23600,474980352,13946552320,123670528,2078863360,0,0
