"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node13.ltseng-123454.hyflowtm-pg0.utah.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output client_7.dstat.csv 1",,,,"Date:","12 Apr 2022 16:04:16 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
"time","epoch","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","read","writ"
12-04 16:04:16,1649801056.322,0.900,0.046,99.050,0.004,0,25510.401,1827347.406,0,0,570060800,64150724608,63762432,2502406144,1.870,4.291
12-04 16:04:17,1649801057.323,0.063,0.063,99.875,0,0,0,0,23483,26654,577069056,64143634432,63762432,2502492160,0,0
12-04 16:04:18,1649801058.323,0.063,0,99.937,0,0,0,0,21972,21934,577196032,64143507456,63762432,2502492160,0,0
12-04 16:04:19,1649801059.323,0.062,0.125,99.812,0,0,0,0,20885,21166,577196032,64143507456,63762432,2502492160,0,0
12-04 16:04:20,1649801060.323,0.062,0.125,99.812,0,0,0,0,20931,21358,577196032,64143507456,63762432,2502492160,0,0
12-04 16:04:21,1649801061.323,0.062,0.125,99.812,0,0,0,0,21471,22118,577449984,64143253504,63762432,2502492160,0,0
12-04 16:04:22,1649801062.323,0.062,0.125,99.750,0.062,0,0,155648,20699,21390,577441792,64143253504,63770624,2502492160,0,10
12-04 16:04:23,1649801063.323,0.063,0.063,99.875,0,0,0,1179648,20948,21352,577568768,64143126528,63770624,2502492160,0,148
12-04 16:04:24,1649801064.323,0.063,0.063,99.875,0,0,0,0,20512,20786,577568768,64143126528,63770624,2502492160,0,0
12-04 16:04:25,1649801065.323,0,0.063,99.937,0,0,0,0,21620,21790,577568768,64143126528,63770624,2502492160,0,0
12-04 16:04:26,1649801066.323,2,0.562,97.438,0,0,0,0,25057,25301,581177344,64139517952,63770624,2502492160,0,0
12-04 16:04:27,1649801067.323,0.188,0.125,99.687,0,0,0,0,21960,22628,580308992,64140382208,63770624,2502496256,0,0
12-04 16:04:28,1649801068.323,0.063,0.125,99.812,0,0,0,106496,22407,21736,580292608,64140390400,63778816,2502496256,0,8
12-04 16:04:29,1649801069.323,0.125,0.062,99.813,0,0,0,0,21940,21544,580292608,64140390400,63778816,2502496256,0,0
12-04 16:04:30,1649801070.323,0.125,0.063,99.812,0,0,0,0,21983,21714,580292608,64140390400,63778816,2502496256,0,0
12-04 16:04:31,1649801071.323,0.187,0.125,99.688,0,0,0,0,21740,21560,580292608,64140390400,63778816,2502496256,0,0
12-04 16:04:32,1649801072.323,0.187,0.062,99.750,0,0,0,0,20458,21542,580292608,64140390400,63778816,2502496256,0,0
12-04 16:04:33,1649801073.323,0.125,0.062,99.688,0.125,0,0,2998272,21117,21222,580292608,64140390400,63787008,2502488064,0,480
12-04 16:04:34,1649801074.323,0.062,0.125,99.812,0,0,0,0,22161,21418,580284416,64140390400,63787008,2502496256,0,0
12-04 16:04:35,1649801075.323,0.063,0.063,99.875,0,0,0,0,21352,21360,580284416,64140390400,63787008,2502496256,0,0
12-04 16:04:36,1649801076.323,0.063,0.063,99.875,0,0,0,0,20883,21162,580284416,64140390400,63787008,2502496256,0,0
12-04 16:04:37,1649801077.323,1.317,0.564,98.119,0,0,0,0,25568,26769,580825088,64139825152,63787008,2502496256,0,0
12-04 16:04:38,1649801078.323,0.125,0,99.875,0,0,0,65536,21717,21554,580812800,64139825152,63795200,2502500352,0,4
12-04 16:04:39,1649801079.323,0,0.063,99.937,0,0,0,0,20661,21002,580804608,64139833344,63795200,2502500352,0,0
12-04 16:04:40,1649801080.323,0.125,0.062,99.812,0,0,0,0,21470,21736,580804608,64139833344,63795200,2502500352,0,0
12-04 16:04:41,1649801081.323,0.125,0.125,99.750,0,0,0,0,21712,21740,580804608,64139833344,63795200,2502500352,0,0
12-04 16:04:42,1649801082.323,0.062,0.125,99.812,0,0,0,0,21934,21574,580804608,64139833344,63795200,2502500352,0,0
12-04 16:04:43,1649801083.323,0.187,0.062,99.688,0.062,0,0,778240,21390,21174,580796416,64139841536,63803392,2502492160,0,144
12-04 16:04:44,1649801084.323,0.187,0.062,99.750,0,0,0,0,21525,21740,580681728,64139948032,63803392,2502500352,0,0
12-04 16:04:45,1649801085.323,0.125,0.062,99.812,0,0,0,0,20578,21150,580681728,64139948032,63803392,2502500352,0,0
12-04 16:04:46,1649801086.323,0,0.125,99.875,0,0,0,0,20997,21358,580681728,64139948032,63803392,2502500352,0,0
12-04 16:04:47,1649801087.323,1.626,0.688,97.686,0,0,0,0,26532,26753,580661248,64139923456,63803392,2502504448,0,0
12-04 16:04:48,1649801088.323,0.063,0.063,99.875,0,0,0,827392,21525,21726,580669440,64139915264,63811584,2502496256,0,144
12-04 16:04:49,1649801089.323,0.125,0.187,99.688,0,0,0,0,22191,21948,580661248,64139915264,63811584,2502504448,0,0
12-04 16:04:50,1649801090.323,0.312,0.062,99.626,0,0,0,0,20879,21348,580661248,64139915264,63811584,2502504448,0,0
12-04 16:04:51,1649801091.323,0.125,0.062,99.812,0,0,0,0,21117,21750,580661248,64139915264,63811584,2502504448,0,0
12-04 16:04:52,1649801092.323,0.062,0.187,99.750,0,0,0,0,21853,21618,580661248,64139915264,63811584,2502504448,0,0
12-04 16:04:53,1649801093.323,0.063,0.125,99.812,0,0,0,32768,20962,21128,580661248,64139915264,63819776,2502496256,0,4
