"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node0.ltseng-123454.hyflowtm-pg0.utah.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output server_1.dstat.csv 1",,,,"Date:","12 Apr 2022 16:04:13 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
"time","epoch","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","read","writ"
12-04 16:04:13,1649801053.815,7.645,0.464,91.881,0.010,0,27004.655,4008284.590,0,0,656187392,60599681024,120025088,5740068864,2.061,15.345
12-04 16:04:14,1649801054.816,0,0.062,99.812,0.125,0,0,21364736,10438,13582,655839232,60600025088,120025088,5740072960,0,660
12-04 16:04:15,1649801055.816,4.759,4.571,90.670,0,0,0,344064,100033,95994,674004992,60581867520,120037376,5740085248,0,10
12-04 16:04:16,1649801056.816,4.540,3.026,92.434,0,0,0,0,340301,344565,681881600,60573990912,120037376,5740077056,0,0
12-04 16:04:17,1649801057.816,3.470,3.091,93.438,0,0,0,0,674300,664755,682586112,60573286400,120037376,5740077056,0,0
12-04 16:04:18,1649801058.816,4.310,3.373,92.317,0,0,0,0,685816,677226,684199936,60571672576,120037376,5740077056,0,0
12-04 16:04:19,1649801059.816,4.638,3.958,91.404,0,0,0,0,684067,677571,684204032,60571668480,120037376,5740077056,0,0
12-04 16:04:20,1649801060.816,4.133,3.507,92.361,0,0,0,0,694494,688207,685342720,60570529792,120037376,5740077056,0,0
12-04 16:04:21,1649801061.816,4.548,3.489,91.900,0.062,0,0,131072,703569,699805,685064192,60570800128,120045568,5740077056,0,6
12-04 16:04:22,1649801062.816,3.945,3.632,92.423,0,0,0,0,698913,687715,685547520,60570316800,120045568,5740077056,0,0
12-04 16:04:23,1649801063.816,4.429,3.618,91.953,0,0,0,0,715473,705484,686419968,60569444352,120045568,5740077056,0,0
12-04 16:04:24,1649801064.816,4.361,3.676,91.963,0,0,0,0,702010,693553,685756416,60570107904,120045568,5740077056,0,0
12-04 16:04:25,1649801065.816,4.910,3.418,91.672,0,0,0,0,704477,691293,686481408,60569382912,120045568,5740077056,0,0
12-04 16:04:26,1649801066.816,5.434,3.935,90.631,0,0,0,0,737126,719937,687202304,60568653824,120045568,5740077056,0,0
12-04 16:04:27,1649801067.816,4.475,3.915,91.610,0,0,0,90112,708988,699989,685813760,60570034176,120053760,5740077056,0,6
12-04 16:04:28,1649801068.816,4.726,3.669,91.604,0,0,0,0,709607,701293,686292992,60569554944,120053760,5740077056,0,0
12-04 16:04:29,1649801069.816,4.378,3.440,92.183,0,0,0,0,708639,695747,686444544,60569403392,120053760,5740077056,0,0
12-04 16:04:30,1649801070.816,4.676,3.429,91.895,0,0,0,0,708193,702080,686465024,60569382912,120053760,5740077056,0,0
12-04 16:04:31,1649801071.816,4.729,3.485,91.786,0,0,0,0,705429,694772,686460928,60569387008,120053760,5740077056,0,0
12-04 16:04:32,1649801072.816,5.296,3.941,90.764,0,0,0,0,701558,691876,686243840,60569604096,120053760,5740077056,0,0
12-04 16:04:33,1649801073.816,4.446,3.131,92.361,0.063,0,0,98304,713640,702555,686616576,60569223168,120061952,5740077056,0,6
12-04 16:04:34,1649801074.816,4.128,3.752,92.120,0,0,0,0,708691,698003,685690880,60570148864,120061952,5740077056,0,0
12-04 16:04:35,1649801075.816,4.125,3.688,92.188,0,0,0,0,712829,705141,686542848,60569292800,120061952,5740081152,0,0
12-04 16:04:36,1649801076.815,5.476,4.231,90.292,0,0,0,0,738993,733410,688361472,60567474176,120061952,5740081152,0,0
12-04 16:04:37,1649801077.816,4.892,3.777,91.331,0,0,0,0,707531,695272,687063040,60568772608,120061952,5740081152,0,0
12-04 16:04:38,1649801078.816,4.195,3.444,92.361,0,0,0,0,707193,695747,687185920,60568649728,120061952,5740081152,0,0
