"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node6.ltseng-123454.hyflowtm-pg0.utah.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output server_4.dstat.csv 1",,,,"Date:","12 Apr 2022 16:04:13 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
"time","epoch","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","read","writ"
12-04 16:04:13,1649801053.995,0.943,0.057,98.996,0.005,0,25538.539,1828168.163,0,0,577724416,64143261696,62660608,2502508544,1.876,4.153
12-04 16:04:14,1649801054.996,0,0.063,99.937,0,0,0,0,47182,43676,579809280,64141172736,62660608,2502512640,0,0
12-04 16:04:15,1649801055.996,4.511,3.822,91.667,0,0,0,4882432,46091,44630,590516224,64130355200,62668800,2502524928,0,620
12-04 16:04:16,1649801056.996,2.391,2.706,94.902,0,0,0,0,347225,333515,589533184,64131338240,62668800,2502516736,0,0
12-04 16:04:17,1649801057.996,3.945,3.256,92.799,0,0,0,0,673548,662141,592318464,64128520192,62668800,2502516736,0,0
12-04 16:04:18,1649801058.996,4.258,3.006,92.736,0,0,0,0,675904,658393,592556032,64128282624,62668800,2502516736,0,0
12-04 16:04:19,1649801059.996,3.834,3.143,93.023,0,0,0,0,683420,671042,593096704,64127741952,62668800,2502516736,0,0
12-04 16:04:20,1649801060.995,4.720,3.478,91.801,0,0,0,0,688674,677929,594518016,64126320640,62668800,2502516736,0,0
12-04 16:04:21,1649801061.996,4.565,3.002,92.433,0,0,0,114688,708982,685753,592797696,64128032768,62676992,2502516736,0,6
12-04 16:04:22,1649801062.996,3.892,3.327,92.781,0,0,0,0,694894,680178,592809984,64128020480,62676992,2502516736,0,0
12-04 16:04:23,1649801063.996,3.713,3.335,92.952,0,0,0,0,711801,697682,593289216,64127541248,62676992,2502516736,0,0
12-04 16:04:24,1649801064.996,4.083,3.141,92.776,0,0,0,0,708313,686437,594518016,64126312448,62676992,2502516736,0,0
12-04 16:04:25,1649801065.996,4.359,3.611,92.030,0,0,0,0,695698,684691,593993728,64126836736,62676992,2502516736,0,0
12-04 16:04:26,1649801066.996,3.210,3.839,92.952,0,0,0,0,705345,687002,593149952,64127680512,62676992,2502516736,0,0
12-04 16:04:27,1649801067.996,3.594,3.279,93.064,0.063,0,0,81920,702346,688220,593928192,64126894080,62685184,2502516736,0,6
12-04 16:04:28,1649801068.996,4.500,3.250,92.250,0,0,0,0,708430,684773,593977344,64126844928,62685184,2502516736,0,0
12-04 16:04:29,1649801069.996,4.156,2.897,92.947,0,0,0,0,703833,687270,594468864,64126353408,62685184,2502516736,0,0
12-04 16:04:30,1649801070.996,4.088,3.019,92.893,0,0,0,0,706603,692486,593313792,64127508480,62685184,2502516736,0,0
12-04 16:04:31,1649801071.995,4.543,3.671,91.786,0,0,0,0,699611,680999,594116608,64126705664,62685184,2502516736,0,0
12-04 16:04:32,1649801072.996,4.033,2.836,93.132,0,0,0,0,703407,688151,592805888,64128016384,62685184,2502516736,0,0
12-04 16:04:33,1649801073.996,3.711,3.396,92.893,0,0,0,90112,711876,694716,595341312,64125472768,62693376,2502516736,0,6
12-04 16:04:34,1649801074.996,4.554,3.431,92.015,0,0,0,0,699497,686113,594640896,64126173184,62693376,2502516736,0,0
12-04 16:04:35,1649801075.996,3.407,3.407,93.186,0,0,0,0,705683,693023,594198528,64126611456,62693376,2502520832,0,0
12-04 16:04:36,1649801076.996,4.375,3.312,92.312,0,0,0,0,711442,695689,594300928,64126509056,62693376,2502520832,0,0
12-04 16:04:37,1649801077.996,4.231,3.858,91.910,0,0,0,0,705308,690476,595652608,64125157376,62693376,2502520832,0,0
12-04 16:04:38,1649801078.996,3.666,3.097,93.236,0,0,0,0,702983,692167,594477056,64126332928,62693376,2502520832,0,0
12-04 16:04:39,1649801079.996,3.952,3.450,92.597,0,0,0,106496,702694,681273,594599936,64126201856,62701568,2502520832,0,8
12-04 16:04:40,1649801080.996,4.356,3.734,91.910,0,0,0,0,704247,690926,594075648,64126726144,62701568,2502520832,0,0
12-04 16:04:41,1649801081.996,3.839,3.272,92.889,0,0,0,0,696277,684381,594100224,64126701568,62701568,2502520832,0,0
12-04 16:04:42,1649801082.996,3.470,3.407,93.123,0,0,0,0,700855,682665,595116032,64125685760,62701568,2502520832,0,0
12-04 16:04:43,1649801083.996,4.193,3.442,92.365,0,0,0,0,704252,690611,595132416,64125652992,62701568,2502520832,0,0
12-04 16:04:44,1649801084.996,3.601,3.095,93.304,0,0,0,0,716161,700831,595685376,64125095936,62701568,2502524928,0,0
12-04 16:04:45,1649801085.996,4.154,2.958,92.826,0.063,0,0,98304,708612,689457,595165184,64125607936,62709760,2502524928,0,8
