"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node7.ltseng-123454.hyflowtm-pg0.utah.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output client_4.dstat.csv 1",,,,"Date:","12 Apr 2022 16:04:16 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
"time","epoch","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","read","writ"
12-04 16:04:16,1649801056.288,0.905,0.045,99.046,0.004,0,25516.331,1841244.402,0,0,576765952,64144302080,63356928,2502373376,1.871,4.408
12-04 16:04:17,1649801057.289,0,0,100,0,0,0,0,19836,18638,576520192,64144543744,63356928,2502377472,0,0
12-04 16:04:18,1649801058.289,0,0,100,0,0,0,0,21194,21036,576520192,64144543744,63356928,2502377472,0,0
12-04 16:04:19,1649801059.289,0,0,100,0,0,0,0,20786,20980,576520192,64144543744,63356928,2502377472,0,0
12-04 16:04:20,1649801060.289,0.062,0.062,99.875,0,0,0,0,18883,19040,576520192,64144543744,63356928,2502377472,0,0
12-04 16:04:21,1649801061.289,0,0,100,0,0,0,155648,20075,20606,576765952,64144289792,63365120,2502377472,0,10
12-04 16:04:22,1649801062.289,0.063,0,99.937,0,0,0,0,19426,19844,576765952,64144289792,63365120,2502377472,0,0
12-04 16:04:23,1649801063.289,0,0.063,99.937,0,0,0,0,19943,20264,576765952,64144289792,63365120,2502377472,0,0
12-04 16:04:24,1649801064.289,0.125,0.125,99.750,0,0,0,0,19884,20010,576765952,64144289792,63365120,2502377472,0,0
12-04 16:04:25,1649801065.289,0.063,0,99.937,0,0,0,0,20695,20666,576765952,64144289792,63365120,2502377472,0,0
12-04 16:04:26,1649801066.289,1.623,0.687,97.628,0.062,0,0,81920,24439,24959,579219456,64141824000,63373312,2502385664,0,6
12-04 16:04:27,1649801067.289,0,0,100,0,0,0,0,19892,19802,578875392,64142168064,63373312,2502381568,0,0
12-04 16:04:28,1649801068.289,0.063,0,99.937,0,0,0,0,21067,20218,578875392,64142168064,63373312,2502381568,0,0
12-04 16:04:29,1649801069.289,0.063,0,99.937,0,0,0,0,20433,19844,578875392,64142168064,63373312,2502381568,0,0
12-04 16:04:30,1649801070.289,0.125,0,99.875,0,0,0,0,21027,20620,578875392,64142168064,63373312,2502381568,0,0
12-04 16:04:31,1649801071.289,0,0.125,99.875,0,0,0,0,20256,20412,578875392,64142168064,63373312,2502381568,0,0
12-04 16:04:32,1649801072.289,0.062,0.125,99.812,0,0,0,65536,19081,19428,578867200,64142168064,63381504,2502381568,0,4
12-04 16:04:33,1649801073.289,0.063,0,99.937,0,0,0,0,20622,20620,578867200,64142168064,63381504,2502381568,0,0
12-04 16:04:34,1649801074.289,0.063,0.063,99.875,0,0,0,0,21047,20176,578867200,64142168064,63381504,2502381568,0,0
12-04 16:04:35,1649801075.289,0.063,0.125,99.812,0,0,0,0,22050,22031,579964928,64141070336,63381504,2502381568,0,0
12-04 16:04:36,1649801076.289,0.250,0.125,99.625,0,0,0,0,21392,21882,579915776,64141119488,63381504,2502381568,0,0
12-04 16:04:37,1649801077.289,1.689,0.625,97.686,0,0,0,65536,23984,25093,580308992,64140713984,63389696,2502385664,0,4
12-04 16:04:38,1649801078.289,0,0.125,99.875,0,0,0,0,20669,20398,580300800,64140722176,63389696,2502385664,0,0
12-04 16:04:39,1649801079.289,0,0,100,0,0,0,0,20428,20606,580300800,64140722176,63389696,2502385664,0,0
12-04 16:04:40,1649801080.289,0.063,0,99.937,0,0,0,1220608,19593,19608,580296704,64140722176,63389696,2502389760,0,246
12-04 16:04:41,1649801081.289,0.063,0.063,99.875,0,0,0,0,20191,20024,580288512,64140730368,63389696,2502389760,0,0
12-04 16:04:42,1649801082.289,0.125,0,99.812,0.062,0,0,106496,21315,20828,580280320,64140730368,63397888,2502389760,0,6
12-04 16:04:43,1649801083.289,0.125,0,99.875,0,0,0,0,20054,19636,580280320,64140730368,63397888,2502389760,0,0
12-04 16:04:44,1649801084.289,0.125,0.062,99.813,0,0,0,0,20660,20772,580280320,64140730368,63397888,2502389760,0,0
12-04 16:04:45,1649801085.289,0,0.188,99.812,0,0,0,0,20002,20398,580280320,64140730368,63397888,2502389760,0,0
