"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node4.ltseng-123454.hyflowtm-pg0.utah.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output server_3.dstat.csv 1",,,,"Date:","12 Apr 2022 16:04:13 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
"time","epoch","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","read","writ"
12-04 16:04:13,1649801053.941,1.206,0.314,98.475,0.005,0,26101.289,1945888.295,0,0,583991296,64117772288,70959104,2510934016,1.878,5.072
12-04 16:04:14,1649801054.942,0.062,0.062,99.812,0.062,0,0,21782528,14522,13966,583856128,64117870592,70967296,2510929920,0,638
12-04 16:04:15,1649801055.942,4.258,3.820,91.922,0,0,0,0,76370,74078,595058688,64106622976,70967296,2510946304,0,0
12-04 16:04:16,1649801056.942,2.932,2.870,94.198,0,0,0,0,306026,299467,596979712,64104701952,70967296,2510942208,0,0
12-04 16:04:17,1649801057.942,4.068,3.191,92.741,0,0,0,0,668379,648770,598089728,64103591936,70967296,2510942208,0,0
12-04 16:04:18,1649801058.942,4.182,3.558,92.260,0,0,0,0,677337,669825,598331392,64103350272,70967296,2510942208,0,0
12-04 16:04:19,1649801059.942,4.494,3.371,92.135,0,0,0,0,699914,677306,599506944,64102174720,70967296,2510942208,0,0
12-04 16:04:20,1649801060.942,4.015,3.388,92.597,0,0,0,114688,679964,673287,599941120,64101732352,70975488,2510942208,0,6
12-04 16:04:21,1649801061.942,3.955,3.453,92.593,0,0,0,0,707968,693591,599408640,64102264832,70975488,2510942208,0,0
12-04 16:04:22,1649801062.942,4.083,3.455,92.462,0,0,0,0,699032,686046,601243648,64100429824,70975488,2510942208,0,0
12-04 16:04:23,1649801063.942,4.135,3.383,92.481,0,0,0,0,705454,694803,600965120,64100708352,70975488,2510942208,0,0
12-04 16:04:24,1649801064.942,4.386,3.258,92.356,0,0,0,0,704266,686953,600375296,64101298176,70975488,2510942208,0,0
12-04 16:04:25,1649801065.942,3.960,3.268,92.709,0.063,0,0,139264,699446,683690,600285184,64101380096,70983680,2510942208,0,6
12-04 16:04:26,1649801066.942,4.263,3.323,92.414,0,0,0,0,701980,684560,600363008,64101302272,70983680,2510942208,0,0
12-04 16:04:27,1649801067.942,4.378,3.440,92.183,0,0,0,0,705032,696088,599023616,64102641664,70983680,2510942208,0,0
12-04 16:04:28,1649801068.942,4.551,3.616,91.833,0,0,0,0,715477,689146,599732224,64101933056,70983680,2510942208,0,0
12-04 16:04:29,1649801069.942,2.919,3.490,93.591,0,0,0,0,700178,693696,600756224,64100909056,70983680,2510942208,0,0
12-04 16:04:30,1649801070.942,3.790,3.095,93.114,0,0,0,106496,702584,687126,600051712,64101605376,70991872,2510942208,0,6
12-04 16:04:31,1649801071.942,4.203,3.262,92.535,0,0,0,0,696494,680681,599703552,64101953536,70991872,2510942208,0,0
12-04 16:04:32,1649801072.942,4.302,3.678,92.020,0,0,0,0,704779,692918,601055232,64100601856,70991872,2510942208,0,0
12-04 16:04:33,1649801073.942,4.641,4.146,91.213,0,0,0,0,709340,693343,600965120,64100691968,70991872,2510942208,0,0
12-04 16:04:34,1649801074.942,3.727,3.095,93.178,0,0,0,0,703557,693338,600424448,64101232640,70991872,2510942208,0,0
12-04 16:04:35,1649801075.942,4.073,3.634,92.293,0,0,0,114688,712404,696535,600092672,64101556224,70995968,2510946304,0,8
12-04 16:04:36,1649801076.942,3.234,3.297,93.469,0,0,0,0,703708,691021,600977408,64100671488,70995968,2510946304,0,0
12-04 16:04:37,1649801077.942,3.783,3.216,93.001,0,0,0,0,707653,686987,601272320,64100376576,70995968,2510946304,0,0
12-04 16:04:38,1649801078.942,4.263,3.260,92.476,0,0,0,0,701275,689330,601018368,64100630528,70995968,2510946304,0,0
12-04 16:04:39,1649801079.942,4.554,3.556,91.890,0,0,0,0,700419,685165,600862720,64100786176,70995968,2510946304,0,0
12-04 16:04:40,1649801080.942,4.988,3.055,91.895,0.062,0,0,106496,701805,689283,601030656,64100618240,70995968,2510946304,0,6
12-04 16:04:41,1649801081.942,5.419,3.818,90.764,0,0,0,0,701803,683946,601763840,64099885056,70995968,2510946304,0,0
12-04 16:04:42,1649801082.942,4.560,3.373,92.067,0,0,0,0,708530,694995,602009600,64099639296,70995968,2510946304,0,0
12-04 16:04:43,1649801083.942,4.391,3.262,92.346,0,0,0,0,704218,692859,601280512,64100368384,70995968,2510946304,0,0
12-04 16:04:44,1649801084.942,4.188,3.750,92.062,0,0,0,0,714999,695310,601243648,64100401152,70995968,2510950400,0,0
12-04 16:04:45,1649801085.942,4.078,3.576,92.284,0.063,0,0,278528,705646,687879,601505792,64100130816,71004160,2510950400,0,44
12-04 16:04:46,1649801086.942,4.020,3.392,92.588,0,0,0,0,709087,696915,601501696,64100134912,71004160,2510950400,0,0
12-04 16:04:47,1649801087.942,4.342,3.021,92.637,0,0,0,0,714951,698391,601755648,64099880960,71004160,2510950400,0,0
12-04 16:04:48,1649801088.942,4.323,3.321,92.356,0,0,0,0,710447,698431,601186304,64100450304,71004160,2510950400,0,0
12-04 16:04:49,1649801089.942,4.503,3.440,92.058,0,0,0,0,710470,695833,600543232,64101093376,71004160,2510950400,0,0
12-04 16:04:50,1649801090.942,4.916,3.298,91.724,0.062,0,0,942080,698317,691824,600014848,64101613568,71012352,2510950400,0,176
12-04 16:04:51,1649801091.942,4.443,3.379,92.178,0,0,0,0,707391,690141,599912448,64101715968,71012352,2510950400,0,0
12-04 16:04:52,1649801092.942,4.219,3.023,92.758,0,0,0,0,696479,678281,600334336,64101294080,71012352,2510950400,0,0
12-04 16:04:53,1649801093.942,3.612,2.978,93.409,0,0,0,0,709422,696375,600088576,64101539840,71012352,2510950400,0,0
