"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node2.ltseng-123454.hyflowtm-pg0.utah.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output server_2.dstat.csv 1",,,,"Date:","12 Apr 2022 16:04:13 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
"time","epoch","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","read","writ"
12-04 16:04:13,1649801053.936,1.285,0.379,98.331,0.005,0,26120.063,1954962.256,0,0,585752576,64111730688,73162752,2511663104,1.888,5.596
12-04 16:04:14,1649801054.937,0.125,0.125,99.750,0,0,0,0,22036,20160,585732096,64111714304,73162752,2511667200,0,0
12-04 16:04:15,1649801055.937,4.203,3.701,92.033,0.063,0,0,5357568,68937,66965,596541440,64100864000,73166848,2511675392,0,738
12-04 16:04:16,1649801056.937,2.571,2.947,94.483,0,0,0,0,341518,361327,597745664,64099659776,73166848,2511671296,0,0
12-04 16:04:17,1649801057.937,2.971,3.477,93.552,0,0,0,0,695877,702683,598990848,64098414592,73166848,2511671296,0,0
12-04 16:04:18,1649801058.937,2.854,3.488,93.659,0,0,0,0,692328,715502,599916544,64097488896,73166848,2511671296,0,0
12-04 16:04:19,1649801059.937,3.535,3.346,93.119,0,0,0,0,710508,728355,599449600,64097955840,73166848,2511671296,0,0
12-04 16:04:20,1649801060.937,3.899,3.396,92.704,0,0,0,0,703497,718631,600461312,64096944128,73166848,2511671296,0,0
12-04 16:04:21,1649801061.937,3.711,3.585,92.704,0,0,0,122880,724457,738957,601120768,64096284672,73166848,2511671296,0,6
12-04 16:04:22,1649801062.937,3.244,2.990,93.766,0,0,0,0,709831,730558,601051136,64096354304,73166848,2511671296,0,0
12-04 16:04:23,1649801063.937,3.117,3.181,93.702,0,0,0,0,725987,743622,602005504,64095399936,73166848,2511671296,0,0
12-04 16:04:24,1649801064.937,4.331,3.202,92.467,0,0,0,0,720481,741139,600952832,64096452608,73166848,2511671296,0,0
12-04 16:04:25,1649801065.938,3.189,2.934,93.878,0,0,0,0,717628,741157,601546752,64095858688,73166848,2511671296,0,0
12-04 16:04:26,1649801066.938,3.429,3.111,93.460,0,0,0,0,725774,739950,601825280,64095580160,73166848,2511671296,0,0
12-04 16:04:27,1649801067.937,3.683,2.794,93.460,0.063,0,0,98304,723388,743898,601440256,64095961088,73170944,2511671296,0,6
12-04 16:04:28,1649801068.937,4.274,3.206,92.520,0,0,0,0,730196,750861,600727552,64096673792,73170944,2511671296,0,0
12-04 16:04:29,1649801069.937,3.683,2.730,93.587,0,0,0,0,714712,732458,601759744,64095641600,73170944,2511671296,0,0
12-04 16:04:30,1649801070.937,3.975,3.155,92.871,0,0,0,876544,721978,731022,602615808,64094785536,73170944,2511671296,0,192
12-04 16:04:31,1649801071.937,3.044,3.551,93.405,0,0,0,0,710715,735104,602378240,64095023104,73170944,2511671296,0,0
12-04 16:04:32,1649801072.937,4.869,3.246,91.885,0,0,0,0,726812,743212,602382336,64095019008,73170944,2511671296,0,0
12-04 16:04:33,1649801073.937,3.671,3.165,93.165,0,0,0,90112,723450,743274,601239552,64096153600,73179136,2511671296,0,4
