"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node5.ltseng-123454.hyflowtm-pg0.utah.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output client_3.dstat.csv 1",,,,"Date:","12 Apr 2022 16:04:16 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
"time","epoch","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","read","writ"
12-04 16:04:16,1649801056.370,0.928,0.052,99.015,0.005,0,26140.206,1964259.973,0,0,580661248,64131432448,70639616,2502909952,1.886,5.238
12-04 16:04:17,1649801057.371,0.125,0.062,99.813,0,0,0,0,19836,18638,579743744,64132337664,70639616,2502930432,0,0
12-04 16:04:18,1649801058.371,0.063,0,99.937,0,0,0,0,21345,21174,579743744,64132337664,70639616,2502930432,0,0
12-04 16:04:19,1649801059.371,0.125,0,99.875,0,0,0,0,18645,18652,579870720,64132210688,70639616,2502930432,0,0
12-04 16:04:20,1649801060.371,0.063,0.063,99.875,0,0,0,0,21189,21548,579870720,64132210688,70639616,2502930432,0,0
12-04 16:04:21,1649801061.371,0,0,99.937,0.063,0,0,172032,18643,19040,579989504,64132083712,70647808,2502930432,0,12
12-04 16:04:22,1649801062.371,0,0,100,0,0,0,0,20472,20952,579989504,64132083712,70647808,2502930432,0,0
12-04 16:04:23,1649801063.371,0.063,0,99.937,0,0,0,0,20473,20832,579989504,64132083712,70647808,2502930432,0,0
12-04 16:04:24,1649801064.371,0.062,0.062,99.875,0,0,0,0,19347,19414,580243456,64131829760,70647808,2502930432,0,0
12-04 16:04:25,1649801065.371,0,0,100,0,0,0,0,20807,20800,580497408,64131575808,70647808,2502930432,0,0
12-04 16:04:26,1649801066.371,1.565,0.438,97.996,0,0,0,876544,23439,23886,584704000,64127361024,70656000,2502930432,0,162
12-04 16:04:27,1649801067.371,0.062,0.125,99.812,0,0,0,0,20727,20772,584396800,64127668224,70656000,2502930432,0,0
12-04 16:04:28,1649801068.371,0.063,0,99.937,0,0,0,0,20165,19234,584396800,64127668224,70656000,2502930432,0,0
12-04 16:04:29,1649801069.371,0.062,0.125,99.812,0,0,0,0,21679,21160,584388608,64127676416,70656000,2502930432,0,0
12-04 16:04:30,1649801070.371,0.062,0.062,99.875,0,0,0,0,20097,19594,584388608,64127676416,70656000,2502930432,0,0
12-04 16:04:31,1649801071.371,0.063,0.063,99.812,0.063,0,0,802816,20593,20772,584388608,64127676416,70664192,2502922240,0,138
12-04 16:04:32,1649801072.371,0,0.125,99.875,0,0,0,0,18790,19100,584380416,64127676416,70664192,2502930432,0,0
12-04 16:04:33,1649801073.371,0.063,0,99.937,0,0,0,0,20601,20578,584380416,64127676416,70664192,2502930432,0,0
12-04 16:04:34,1649801074.371,0.063,0.063,99.875,0,0,0,0,21577,20758,584380416,64127676416,70664192,2502930432,0,0
12-04 16:04:35,1649801075.371,0.063,0,99.937,0,0,0,0,20191,20010,584380416,64127676416,70664192,2502930432,0,0
12-04 16:04:36,1649801076.371,0.125,0.063,99.812,0,0,0,90112,21930,21633,584888320,64127168512,70672384,2502922240,0,16
12-04 16:04:37,1649801077.371,1.688,0.625,97.688,0,0,0,0,21490,22807,585543680,64126504960,70672384,2502930432,0,0
12-04 16:04:38,1649801078.371,0.063,0,99.937,0,0,0,0,20915,20592,585543680,64126504960,70672384,2502930432,0,0
12-04 16:04:39,1649801079.371,0,0,100,0,0,0,0,19115,19248,585543680,64126504960,70672384,2502930432,0,0
12-04 16:04:40,1649801080.371,0,0,100,0,0,0,0,20562,20694,585539584,64126504960,70672384,2502934528,0,0
12-04 16:04:41,1649801081.371,0.062,0.062,99.812,0.062,0,0,884736,19668,19428,585531392,64126504960,70680576,2502934528,0,152
12-04 16:04:42,1649801082.371,0.063,0.063,99.875,0,0,0,0,20989,20444,585531392,64126504960,70680576,2502934528,0,0
12-04 16:04:43,1649801083.371,0.125,0,99.875,0,0,0,0,20756,20412,585531392,64126504960,70680576,2502934528,0,0
12-04 16:04:44,1649801084.371,0.063,0,99.937,0,0,0,0,19541,19498,585531392,64126504960,70680576,2502934528,0,0
12-04 16:04:45,1649801085.371,0.062,0.062,99.875,0,0,0,0,20307,20800,585531392,64126504960,70680576,2502934528,0,0
12-04 16:04:46,1649801086.371,0.063,0,99.937,0,0,0,0,19480,19650,585531392,64126504960,70680576,2502934528,0,0
12-04 16:04:47,1649801087.371,1.627,0.688,97.685,0,0,0,65536,25316,25396,584892416,64127131648,70688768,2502942720,0,12
12-04 16:04:48,1649801088.371,0.063,0.063,99.875,0,0,0,0,20542,20444,584871936,64127148032,70688768,2502942720,0,0
12-04 16:04:49,1649801089.371,0.125,0.062,99.812,0,0,0,0,20245,19802,584871936,64127148032,70688768,2502942720,0,0
12-04 16:04:50,1649801090.371,0,0.063,99.937,0,0,0,0,20771,21146,584871936,64127148032,70688768,2502942720,0,0
12-04 16:04:51,1649801091.371,0,0,100,0,0,0,0,19286,19608,584871936,64127148032,70688768,2502942720,0,0
12-04 16:04:52,1649801092.371,0.063,0.063,99.875,0,0,0,909312,20629,20426,584863744,64127148032,70696960,2502942720,0,156
12-04 16:04:53,1649801093.371,0.063,0,99.937,0,0,0,0,20188,20038,584863744,64127148032,70696960,2502942720,0,0
12-04 16:04:54,1649801094.371,0,0.063,99.937,0,0,0,0,19234,19428,584863744,64127148032,70696960,2502942720,0,0
12-04 16:04:55,1649801095.371,0,0.063,99.937,0,0,0,0,19844,20232,584863744,64127148032,70696960,2502942720,0,0
12-04 16:04:56,1649801096.371,0.125,0,99.875,0,0,0,0,19825,19802,584863744,64127148032,70696960,2502942720,0,0
12-04 16:04:57,1649801097.371,0.501,0.250,99.186,0.063,0,0,57344,23986,23727,591269888,64120733696,70705152,2502942720,0,10
12-04 16:04:58,1649801098.371,0.939,0.376,98.685,0,0,0,0,19997,21399,585785344,64126218240,70705152,2502942720,0,0
12-04 16:04:59,1649801099.371,0.062,0.062,99.875,0,0,0,0,19948,20578,585785344,64126218240,70705152,2502942720,0,0
12-04 16:05:00,1649801100.371,0.063,0.063,99.875,0,0,0,0,19596,19262,585785344,64126218240,70705152,2502942720,0,0
12-04 16:05:01,1649801101.371,0,0,100,0,0,0,0,20390,20426,585785344,64126218240,70705152,2502942720,0,0
12-04 16:05:02,1649801102.371,0.188,0.125,99.688,0,0,0,1204224,18697,18860,585953280,64126042112,70713344,2502942720,0,218
12-04 16:05:03,1649801103.371,0.125,0,99.875,0,0,0,0,21947,21146,585928704,64126066688,70713344,2502942720,0,0
12-04 16:05:04,1649801104.371,0,0.063,99.937,0,0,0,0,19661,19442,585920512,64126074880,70713344,2502942720,0,0
12-04 16:05:05,1649801105.371,0.187,0.125,99.688,0,0,0,0,20573,20782,585543680,64126447616,70713344,2502946816,0,0
12-04 16:05:06,1649801106.371,0.063,0.063,99.875,0,0,0,0,20159,19802,585543680,64126447616,70713344,2502946816,0,0
12-04 16:05:07,1649801107.371,0.125,0.062,99.812,0,0,0,114688,20745,19996,585535488,64126455808,70721536,2502938624,0,6
12-04 16:05:08,1649801108.371,1.879,0.564,97.558,0,0,0,368640,25673,26020,585363456,64126619648,70721536,2502950912,0,76
12-04 16:05:09,1649801109.371,0.062,0.125,99.812,0,0,0,0,19226,19594,585355264,64126627840,70721536,2502946816,0,0
12-04 16:05:10,1649801110.371,0,0,100,0,0,0,0,21639,21012,585355264,64126627840,70721536,2502946816,0,0
12-04 16:05:11,1649801111.371,0.125,0.125,99.750,0,0,0,0,19228,19220,585355264,64126627840,70721536,2502946816,0,0
12-04 16:05:12,1649801112.371,0.062,0.062,99.812,0.062,0,0,65536,21556,20634,585347072,64126627840,70729728,2502946816,0,4
12-04 16:05:13,1649801113.371,0.187,0.062,99.750,0,0,0,761856,19040,19414,585347072,64126627840,70729728,2502946816,0,142
12-04 16:05:14,1649801114.371,0.125,0.125,99.750,0,0,0,0,20360,20758,585338880,64126636032,70729728,2502946816,0,0
12-04 16:05:15,1649801115.371,0.063,0,99.937,0,0,0,0,19182,19248,585338880,64126636032,70729728,2502946816,0,0
12-04 16:05:16,1649801116.371,0.062,0.062,99.875,0,0,0,0,20861,20814,585338880,64126636032,70729728,2502946816,0,0
12-04 16:05:17,1649801117.371,0.063,0.125,99.812,0,0,0,32768,21082,20398,585338880,64126636032,70737920,2502938624,0,4
12-04 16:05:18,1649801118.371,1.250,0.562,98.188,0,0,0,16384,23915,22951,592752640,64119214080,70737920,2502955008,0,4
12-04 16:05:19,1649801119.371,0.188,0.188,99.625,0,0,0,0,20321,21915,585814016,64126148608,70737920,2502950912,0,0
12-04 16:05:20,1649801120.371,0,0.063,99.937,0,0,0,0,20153,19996,585814016,64126148608,70737920,2502950912,0,0
12-04 16:05:21,1649801121.371,0.125,0.125,99.750,0,0,0,0,21978,22703,587063296,64124899328,70737920,2502950912,0,0
12-04 16:05:22,1649801122.371,0.125,0,99.875,0,0,0,0,21131,21431,586530816,64125431808,70737920,2502950912,0,0
12-04 16:05:23,1649801123.371,0.063,0.063,99.812,0.063,0,0,1007616,20003,20190,586555392,64125399040,70746112,2502950912,0,170
12-04 16:05:24,1649801124.371,0.125,0.062,99.813,0,0,0,0,20483,20190,586551296,64125399040,70746112,2502955008,0,0
12-04 16:05:25,1649801125.371,0.125,0.062,99.812,0,0,0,0,19705,19906,586543104,64125407232,70746112,2502955008,0,0
12-04 16:05:26,1649801126.371,0.063,0.063,99.875,0,0,0,0,20362,20384,586543104,64125407232,70746112,2502955008,0,0
12-04 16:05:27,1649801127.371,0.125,0,99.875,0,0,0,0,19546,19964,586543104,64125407232,70746112,2502955008,0,0
12-04 16:05:28,1649801128.371,0,0.063,99.937,0,0,0,98304,20457,20564,586534912,64125407232,70754304,2502955008,0,16
12-04 16:05:29,1649801129.371,1.562,0.750,97.689,0,0,0,0,23859,24814,586842112,64125100032,70754304,2502955008,0,0
12-04 16:05:30,1649801130.371,0.063,0.063,99.875,0,0,0,0,21381,20786,586838016,64125100032,70754304,2502959104,0,0
12-04 16:05:31,1649801131.371,0.125,0,99.875,0,0,0,0,19413,19622,586829824,64125108224,70754304,2502959104,0,0
12-04 16:05:32,1649801132.371,0,0.063,99.937,0,0,0,0,22182,20578,586829824,64125108224,70754304,2502959104,0,0
12-04 16:05:33,1649801133.371,0.125,0.062,99.812,0,0,0,958464,19980,19312,586821632,64125108224,70762496,2502959104,0,162
12-04 16:05:34,1649801134.371,0,0.063,99.937,0,0,0,0,7945,6170,586944512,64124981248,70762496,2502963200,0,0
12-04 16:05:35,1649801135.371,0.375,0.063,99.562,0,0,0,0,2443,905,573628416,64138244096,70762496,2503008256,0,0
12-04 16:05:36,1649801136.371,0,0,100,0,0,0,0,1560,0,573628416,64138244096,70762496,2503008256,0,0
12-04 16:05:37,1649801137.371,0,0,100,0,0,0,0,1887,0,573628416,64138244096,70762496,2503008256,0,0
12-04 16:05:38,1649801138.371,0,0,100,0,0,0,0,1140,74,573628416,64138244096,70762496,2503008256,0,0
12-04 16:05:39,1649801139.371,1.876,0.625,97.436,0.063,0,0,942080,5781,5100,574861312,64136994816,70770688,2503008256,0,142
12-04 16:05:40,1649801140.371,0,0,100,0,0,0,0,1860,0,573767680,64138088448,70770688,2503008256,0,0
12-04 16:05:41,1649801141.371,0,0,100,0,0,0,0,1140,74,573767680,64138088448,70770688,2503008256,0,0
12-04 16:05:42,1649801142.371,0,0,100,0,0,0,0,1560,0,573767680,64138088448,70770688,2503008256,0,0
12-04 16:05:43,1649801143.371,0,0,100,0,0,0,0,1260,0,573767680,64138088448,70770688,2503008256,0,0
12-04 16:05:44,1649801144.371,0,0,100,0,0,0,860160,2340,0,573726720,64138121216,70778880,2503008256,0,154
12-04 16:05:45,1649801145.371,0,0,100,0,0,0,0,1680,74,573726720,64138121216,70778880,2503008256,0,0
12-04 16:05:46,1649801146.371,0,0,100,0,0,0,0,1947,0,573726720,64138121216,70778880,2503008256,0,0
12-04 16:05:47,1649801147.371,0,0,100,0,0,0,0,1200,0,573726720,64138121216,70778880,2503008256,0,0
12-04 16:05:48,1649801148.371,0,0,100,0,0,0,0,2007,0,573726720,64138121216,70778880,2503008256,0,0
12-04 16:05:49,1649801149.371,0,0,100,0,0,0,0,1200,60,573726720,64138121216,70778880,2503008256,0,0
12-04 16:05:50,1649801150.371,0,0,100,0,0,0,40960,1860,0,573718528,64138121216,70787072,2503008256,0,8
12-04 16:05:51,1649801151.371,0,0,100,0,0,0,0,1560,0,573710336,64138129408,70787072,2503008256,0,0
12-04 16:05:52,1649801152.371,0,0,100,0,0,0,0,1860,0,573710336,64138129408,70787072,2503008256,0,0
12-04 16:05:53,1649801153.371,0,0,100,0,0,0,0,1320,74,573710336,64138129408,70787072,2503008256,0,0
12-04 16:05:54,1649801154.371,0,0,100,0,0,0,0,1146,126,573710336,64138129408,70787072,2503008256,0,0
12-04 16:05:55,1649801155.371,0,0,99.938,0.062,0,0,24576,1500,0,573702144,64138129408,70795264,2503008256,0,4
12-04 16:05:56,1649801156.371,0,0,100,0,0,0,8192,2127,0,573702144,64138129408,70795264,2503008256,0,2
12-04 16:05:57,1649801157.371,0,0,100,0,0,0,0,1320,0,573702144,64138129408,70795264,2503008256,0,0
12-04 16:05:58,1649801158.371,0,0,100,0,0,0,0,1632,0,573702144,64138129408,70795264,2503008256,0,0
12-04 16:05:59,1649801159.371,0,0,100,0,0,0,0,1920,0,573702144,64138129408,70795264,2503008256,0,0
12-04 16:06:00,1649801160.371,0.875,0.250,98.875,0,0,0,0,4897,3215,579264512,64132567040,70795264,2503008256,0,0
