"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node12.ltseng-123454.hyflowtm-pg0.utah.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output server_7.dstat.csv 1",,,,"Date:","12 Apr 2022 16:04:13 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
"time","epoch","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","read","writ"
12-04 16:04:13,1649801053.893,0.900,0.042,99.054,0.004,0,25515.442,1808624.382,0,0,576983040,64144437248,62660608,2502381568,1.871,3.746
12-04 16:04:14,1649801054.894,0.062,0.062,99.875,0,0,0,0,15056,13286,577085440,64144199680,62660608,2502451200,0,0
12-04 16:04:15,1649801055.894,3.646,4.023,92.332,0,0,286720,286720,76820,73887,588283904,64132808704,62676992,2502578176,14,16
12-04 16:04:16,1649801056.894,2.753,2.628,94.618,0,0,0,0,301706,296859,590110720,64130969600,62676992,2502590464,0,0
12-04 16:04:17,1649801057.894,4.078,3.011,92.911,0,0,0,0,678284,670358,591085568,64129994752,62676992,2502590464,0,0
12-04 16:04:18,1649801058.894,4.185,3.498,92.317,0,0,0,0,677468,672312,592015360,64129064960,62676992,2502590464,0,0
12-04 16:04:19,1649801059.894,4.653,3.722,91.625,0,0,0,0,699098,687621,592711680,64128368640,62676992,2502590464,0,0
12-04 16:04:20,1649801060.894,4.288,3.915,91.796,0,0,0,1253376,690275,691697,593104896,64127975424,62685184,2502582272,0,146
12-04 16:04:21,1649801061.894,4.258,3.319,92.423,0,0,0,0,711000,708036,592257024,64128815104,62685184,2502590464,0,0
12-04 16:04:22,1649801062.894,4.247,3.498,92.255,0,0,0,0,699510,690588,593858560,64127213568,62685184,2502590464,0,0
12-04 16:04:23,1649801063.894,3.592,3.529,92.880,0,0,0,0,718990,719166,592429056,64128643072,62685184,2502590464,0,0
12-04 16:04:24,1649801064.894,4.389,3.072,92.539,0,0,0,0,709632,702074,593817600,64127254528,62685184,2502590464,0,0
12-04 16:04:25,1649801065.894,3.844,3.277,92.880,0,0,0,0,706496,702698,594264064,64126808064,62685184,2502590464,0,0
