"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node3.ltseng-123454.hyflowtm-pg0.utah.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output client_2.dstat.csv 1",,,,"Date:","12 Apr 2022 16:04:16 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
"time","epoch","usr","sys","idl","wai","stl","read","writ","recv","send","used","free","buff","cach","read","writ"
12-04 16:04:16,1649801056.340,0.932,0.052,99.011,0.006,0,26087.766,1920614.199,0,0,576557056,64135487488,71208960,2502381568,1.885,5.182
12-04 16:04:17,1649801057.341,0.250,0.125,99.625,0,0,0,0,31647,35380,580763648,64131244032,71208960,2502406144,0,0
12-04 16:04:18,1649801058.341,0.063,0.063,99.875,0,0,0,0,29958,30514,580763648,64131244032,71208960,2502406144,0,0
12-04 16:04:19,1649801059.341,0.125,0.125,99.750,0,0,0,0,29206,30084,580763648,64131244032,71208960,2502406144,0,0
12-04 16:04:20,1649801060.341,0.125,0.063,99.812,0,0,0,0,29430,30472,580763648,64131244032,71208960,2502406144,0,0
12-04 16:04:21,1649801061.341,0.063,0.125,99.750,0.063,0,0,958464,28734,29992,581136384,64130863104,71217152,2502406144,0,168
12-04 16:04:22,1649801062.341,0.188,0,99.812,0,0,0,0,28773,29918,581136384,64130863104,71217152,2502406144,0,0
12-04 16:04:23,1649801063.341,0.188,0.062,99.750,0,0,0,0,29265,30278,581136384,64130863104,71217152,2502406144,0,0
12-04 16:04:24,1649801064.341,0.125,0.187,99.688,0,0,0,0,28834,29770,581136384,64130863104,71217152,2502406144,0,0
12-04 16:04:25,1649801065.341,0.187,0.187,99.625,0,0,0,0,30480,31262,581136384,64130863104,71217152,2502406144,0,0
12-04 16:04:26,1649801066.341,1.815,0.501,97.685,0,0,0,32768,33037,33393,586481664,64125509632,71225344,2502418432,0,4
12-04 16:04:27,1649801067.341,0.564,0.125,99.311,0,0,0,606208,30692,32543,584712192,64127279104,71225344,2502406144,0,120
12-04 16:04:28,1649801068.341,0.188,0.062,99.750,0,0,0,0,30264,30532,584704000,64127287296,71225344,2502406144,0,0
12-04 16:04:29,1649801069.341,0.125,0.187,99.688,0,0,0,0,30258,30112,584704000,64127287296,71225344,2502406144,0,0
12-04 16:04:30,1649801070.341,0.250,0,99.750,0,0,0,0,29784,30126,584704000,64127287296,71225344,2502406144,0,0
12-04 16:04:31,1649801071.341,0.250,0.187,99.563,0,0,0,65536,28676,29544,584679424,64127303680,71233536,2502406144,0,4
12-04 16:04:32,1649801072.341,0.062,0.188,99.750,0,0,0,466944,28933,30084,584675328,64127303680,71233536,2502410240,0,96
12-04 16:04:33,1649801073.341,0.063,0.063,99.875,0,0,0,0,29916,30708,584675328,64127303680,71233536,2502410240,0,0
12-04 16:04:34,1649801074.341,0.063,0.063,99.875,0,0,0,0,30197,30126,584675328,64127303680,71233536,2502410240,0,0
12-04 16:04:35,1649801075.341,0.125,0.063,99.812,0,0,0,0,29148,29710,584675328,64127303680,71233536,2502410240,0,0
12-04 16:04:36,1649801076.341,0.125,0.125,99.688,0.062,0,0,57344,27946,28768,584675328,64127303680,71241728,2502402048,0,6
